occupants,lighting_interior,lighting_garage,cooking_range,dishwasher,clothes_washer,clothes_dryer,ceiling_fan,plug_loads_other,plug_loads_tv,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures
1,0.507,0.507,0,0,0,0,0.654,0.617,0.617,0,0,0.231
1,0.162,0.162,0,0,0,0,0.455,0.568,0.568,0,0,0.277
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0.0926
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0
0.667,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0
0.667,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0
0.667,0.197,0.197,0,0,0,0,0.404,0.578,0.578,0,0,0.417
0.667,0.245,0.245,0,0,0,0,0.433,0.609,0.609,0,0,0.208
0.333,0.143,0.143,0,0,0,0,0.297,0.59,0.59,0,0,0.297
0.333,0.138,0.138,0,0,0,0,0.257,0.59,0.59,0,0,0.171
0.333,0.135,0.135,0,0,0,0,0.26,0.59,0.59,0,0,0.185
0.333,0.13,0.13,0.367,0,0,0,0.264,0.59,0.59,0,0,0.0926
0.667,0.209,0.209,1,0,0,0,0.263,0.619,0.619,0,0,0
0.667,0.207,0.207,0.05,0,0,0,0.293,0.619,0.619,0,0,0.139
0.667,0.207,0.207,0,0,0,0,0.315,0.619,0.619,0,0,0
0.333,0.126,0.126,0,0,0,0,0.29,0.601,0.601,0,0,0.0463
1,0.211,0.211,0,0,0,0,0.374,0.671,0.671,0,0,0.324
1,0.227,0.227,0.367,0,0,0,0.477,0.701,0.701,0,0,0.0463
1,0.269,0.269,0.1,0,0,0,0.551,0.712,0.712,0,0,0
1,0.349,0.349,0,0,0,0,0.581,0.701,0.701,0,0,0.231
1,0.447,0.447,0,0,0,0,0.61,0.681,0.681,0,0,0.229
1,0.504,0.504,0,0,0,0,0.596,0.64,0.64,0,0,0.129
1,0.353,0.353,0,0,0,0,0.522,0.599,0.599,0,0,0
1,0.162,0.162,0,0,0,0,0.455,0.568,0.568,0,0,0
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0.0463
0.667,0.0445,0.0445,0,0,0,0,0.294,0.56,0.56,0,0,0
0.667,0.0922,0.0922,0,0.0833,0,0,0.352,0.557,0.557,0.573,0,0.106
0.667,0.197,0.197,0.233,0.521,0,0,0.404,0.578,0.578,0,0,0.0465
0.333,0.144,0.144,0,0,0,0,0.345,0.585,0.585,0,0,0
0.333,0.143,0.143,0,0,0,0,0.297,0.59,0.59,0,0,0.139
0.333,0.138,0.138,0,0,0,0,0.257,0.59,0.59,0,0,0.258
0.333,0.135,0.135,0,0,0,0,0.26,0.59,0.59,0,0,0
0.333,0.13,0.13,0,0,0,0,0.264,0.59,0.59,0,0,0
0.333,0.126,0.126,0,0,0,0,0.26,0.59,0.59,0,0,0
0.333,0.125,0.125,0,0,0,0,0.275,0.59,0.59,0,0,0.185
0.333,0.125,0.125,0,0,0,0,0.286,0.59,0.59,0,0,0.185
0.333,0.126,0.126,0.467,0,0,0,0.29,0.601,0.601,0,0,0.0926
0.333,0.128,0.128,0,0,0,0,0.316,0.616,0.616,0,0,0.231
0.667,0.227,0.227,0,0,0,0,0.477,0.701,0.701,0,0,0.0463
1,0.382,0.382,0,0,0,0,0.698,0.787,0.787,0,0,0.0926
1,0.502,0.502,0,0,0,0,0.742,0.771,0.771,0,0,0.217
0.667,0.447,0.447,0,0,0,0,0.61,0.681,0.681,0,0,0.0463
1,0.735,0.735,0,0,0,0,0.765,0.679,0.679,0,0,0.0463
1,0.507,0.507,0,0,0.383,0,0.654,0.617,0.617,0,0,0
1,0.162,0.162,0,0,0.277,0.283,0.455,0.568,0.568,0,0.279,0.395
1,0.0661,0.0661,0,0,0,0.4,0.32,0.56,0.56,0,0.659,0.0463
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0.0377
1,0.0445,0.0445,0,0,0,0,0.294,0.56,0.56,0,0,0.322
1,0.0681,0.0681,0,0,0,0,0.305,0.56,0.56,0,0,0.093
0.667,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0
0.667,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0.12
0.667,0.143,0.143,0,0,0,0,0.297,0.59,0.59,0,0,0.42
0.333,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0.185
0.333,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0.215
0.333,0.13,0.13,0,0,0,0,0.264,0.59,0.59,0,0,0.233
0.667,0.209,0.209,0.417,0,0,0,0.263,0.619,0.619,0,0,0.154
0.667,0.207,0.207,0.05,0,0,0,0.293,0.619,0.619,0.355,0,0
0.667,0.207,0.207,0,0.771,0,0,0.315,0.619,0.619,0.438,0,0.48
0.667,0.207,0.207,0,0.146,0,0,0.322,0.64,0.64,0,0,0.244
0.667,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0.139
0.667,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0.37
0.667,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0
0.667,0.197,0.197,0,0,0,0,0.419,0.631,0.631,0,0,0.139
0.667,0.245,0.245,0.417,0,0,0,0.434,0.621,0.621,0,0,0.037
0.667,0.504,0.504,0.05,0,0,0,0.596,0.64,0.64,0,0,0.307
0.667,0.353,0.353,0,0,0,0,0.522,0.599,0.599,0,0,0.0463
0.667,0.103,0.103,0,0,0,0.05,0.357,0.565,0.565,0,0,0.488
1,0.0881,0.0881,0,0,0,0,0.381,0.557,0.557,0,0,0.0499
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0.0463
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0.0373
1,0.144,0.144,0,0,0,0,0.345,0.585,0.585,0,0,0.448
1,0.242,0.242,0,0,0,0,0.337,0.619,0.619,0,0,0
1,0.232,0.232,0.467,0,0,0,0.256,0.619,0.619,0,0,0
1,0.316,0.316,0,0,0,0,0.266,0.648,0.648,0,0,0
1,0.301,0.301,0,0,0,0,0.277,0.648,0.648,0,0,0.231
0.667,0.209,0.209,0,0,0.128,0,0.263,0.619,0.619,0,0,0.0463
0.667,0.207,0.207,0,0,0.851,0,0.293,0.619,0.619,0,0.547,0.278
1,0.207,0.207,0,0,0,0.833,0.315,0.619,0.619,0,0.432,0.0926
1,0.207,0.207,0,0,0,0.15,0.322,0.64,0.64,0,0.792,0.0926
0.333,0.128,0.128,0,0,0,0,0.316,0.616,0.616,0,0,0.0463
0.667,0.227,0.227,0,0.146,0,0,0.477,0.701,0.701,0.582,0,0.139
1,0.382,0.382,0,0.771,0,0,0.698,0.787,0.787,0,0,0.347
1,0.502,0.502,0,0,0,0,0.742,0.771,0.771,0,0,0.392
1,0.648,0.648,0,0,0,0,0.787,0.741,0.741,0,0,0
1,0.735,0.735,0,0,0,0,0.765,0.679,0.679,0,0,0.139
1,0.353,0.353,0,0,0,0,0.522,0.599,0.599,0,0,0.139
1,0.162,0.162,0,0,0,0,0.455,0.568,0.568,0,0,0.0499
1,0.0661,0.0661,0,0,0,0,0.32,0.56,0.56,0,0,0.0463
1,0.0514,0.0514,0,0,0,0,0.308,0.56,0.56,0,0,0
1,0.044,0.044,0,0,0,0,0.308,0.56,0.56,0,0,0
1,0.044,0.044,0,0,0,0,0.305,0.56,0.56,0,0,0
1,0.0445,0.0445,0,0,0,0,0.294,0.56,0.56,0,0,0
1,0.0681,0.0681,0,0,0,0,0.305,0.56,0.56,0,0,0
1,0.273,0.273,0,0,0,0,0.477,0.586,0.586,0,0,0.271
0.667,0.245,0.245,0,0,0,0,0.433,0.609,0.609,0,0,0.236
0.667,0.242,0.242,0.233,0,0,0,0.337,0.619,0.619,0,0,0.349
0.333,0.138,0.138,0,0,0,0,0.257,0.59,0.59,0,0,0.322
0,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0.255,0,0.0926
0.333,0.13,0.13,0,0.292,0,0,0.264,0.59,0.59,0,0,0
0.667,0.209,0.209,0,0,0,0,0.263,0.619,0.619,0,0,0.185
0.667,0.207,0.207,0,0,0,0,0.293,0.619,0.619,0,0,0.0463
0.333,0.125,0.125,0,0,0,0,0.286,0.59,0.59,0,0,0
0.333,0.126,0.126,0,0.0833,0,0,0.29,0.601,0.601,0.682,0,0.185
0.333,0.128,0.128,0,0.521,0,0,0.316,0.616,0.616,0.788,0,0.536
0.667,0.227,0.227,0,0,0,0,0.477,0.701,0.701,0.539,0,0.215
1,0.382,0.382,0,0.292,0.383,0,0.698,0.787,0.787,0.566,0,0.0463
0.333,0.197,0.197,0,0,0.596,0.0333,0.419,0.631,0.631,0,0.0475,0.0463
0.667,0.447,0.447,0,0,0.383,0.7,0.61,0.681,0.681,0,0,0.0926
1,0.735,0.735,0,0,0.596,0.0333,0.765,0.679,0.679,0,0.576,0.148
1,0.507,0.507,0,0,0,0.95,0.654,0.617,0.617,0,0.423,0
1,0.222,0.222,0,0,0,0,0.554,0.571,0.571,0,0.499,0.0463
1,0.0881,0.0881,0,0,0,0,0.381,0.557,0.557,0,0.496,0.0463
1,0.0587,0.0587,0,0,0,0,0.359,0.557,0.557,0,0,0
1,0.044,0.044,0,0,0,0,0.308,0.56,0.56,0,0,0
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0
1,0.0922,0.0922,0,0,0,0,0.352,0.557,0.557,0.494,0,0.343
1,0.273,0.273,0.233,0.604,0,0,0.477,0.586,0.586,0.623,0,0.163
1,0.345,0.345,0,0,0,0,0.521,0.633,0.633,0,0,0.519
0.333,0.143,0.143,0,0,0,0,0.297,0.59,0.59,0,0,0
0.333,0.138,0.138,0,0,0,0,0.257,0.59,0.59,0,0,0.26
0.333,0.135,0.135,0,0,0,0,0.26,0.59,0.59,0,0,0.331
0.333,0.13,0.13,0,0,0,0,0.264,0.59,0.59,0,0,0.0463
0,0.044,0.044,0,0,0.702,0,0.258,0.562,0.562,0,0,0
0.333,0.125,0.125,0,0,0.277,0.283,0.275,0.59,0.59,0,0.107,0.0463
0.333,0.125,0.125,0,0,0,1,0.286,0.59,0.59,0,0,0.139
0.333,0.126,0.126,0,0,0,0.45,0.29,0.601,0.601,0,0,0.0926
0.333,0.128,0.128,0,0,0,0,0.316,0.616,0.616,0,0,0
0.333,0.135,0.135,0.7,0,0,0,0.368,0.631,0.631,0,0,0.324
0.667,0.269,0.269,0,0,0,0,0.551,0.712,0.712,0,0,0.0463
1,0.502,0.502,0,0,0.66,0,0.742,0.771,0.771,0,0.0861,0.0926
1,0.648,0.648,0,0,0,0.783,0.787,0.741,0.741,0,0.632,0.185
1,0.735,0.735,0,0,0,0.2,0.765,0.679,0.679,0,0.767,0.466
1,0.507,0.507,0,0,0,0,0.654,0.617,0.617,0,0.12,0.396
1,0.103,0.103,0,0,0,0,0.357,0.565,0.565,0,0,0
1,0.0661,0.0661,0,0,0,0,0.32,0.56,0.56,0,0,0
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0
1,0.12,0.12,0,0,0,0,0.331,0.57,0.57,0,0,0.21
1,0.245,0.245,0.233,0,0,0,0.433,0.609,0.609,0,0,0.327
1,0.242,0.242,0,0,0,0,0.337,0.619,0.619,0,0,0
0.333,0.138,0.138,0,0,0,0,0.257,0.59,0.59,0,0,0.319
0.333,0.135,0.135,0,0,0,0,0.26,0.59,0.59,0,0,0.463
0.333,0.13,0.13,0.117,0,0,0,0.264,0.59,0.59,0,0,0.185
0.333,0.126,0.126,0.35,0,0,0,0.26,0.59,0.59,0,0,0.0463
0.667,0.207,0.207,0,0,0,0,0.293,0.619,0.619,0,0,0.139
0.667,0.207,0.207,0,0,0,0,0.315,0.619,0.619,0,0,0.0463
0.333,0.126,0.126,0,0,0,0,0.29,0.601,0.601,0,0,0
0.333,0.128,0.128,0,0,0,0,0.316,0.616,0.616,0,0,0
1,0.318,0.318,0.233,0,0,0,0.587,0.771,0.771,0,0,0.225
0.667,0.269,0.269,0,0,0,0,0.551,0.712,0.712,0,0,0.231
0.667,0.349,0.349,0,0,0,0,0.581,0.701,0.701,0,0,0.0463
1,0.648,0.648,0,0,0,0,0.787,0.741,0.741,0,0,0.271
1,0.735,0.735,0,0,0,0,0.765,0.679,0.679,0,0,0.347
1,0.198,0.198,0,0,0,0,0.39,0.58,0.58,0,0,0.219
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0.0463
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0
1,0.0681,0.0681,0,0,0,0,0.305,0.56,0.56,0,0,0.186
1,0.197,0.197,0,0,0.979,0,0.404,0.578,0.578,0,0.123,0.105
0.667,0.144,0.144,0,0,0,0.483,0.345,0.585,0.585,0,0,0.109
0.667,0.143,0.143,0,0,0,0,0.297,0.59,0.59,0,0,0
0.333,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0.0926
0.333,0.135,0.135,0,0,0,0,0.26,0.59,0.59,0,0,0.741
0.333,0.13,0.13,0,0,0,0,0.264,0.59,0.59,0,0,0
0.333,0.126,0.126,0,0,0,0,0.26,0.59,0.59,0,0,0.0926
0.667,0.207,0.207,0,0,0,0,0.293,0.619,0.619,0,0,0
0.333,0.125,0.125,0,0,0,0,0.286,0.59,0.59,0,0,0
0.333,0.126,0.126,0,0,0,0,0.29,0.601,0.601,0,0,0
0.333,0.128,0.128,0,0,0,0,0.316,0.616,0.616,0,0,0.538
0.333,0.044,0.044,0.467,0,0,0,0.258,0.562,0.562,0,0,0.185
0.667,0.157,0.157,0,0,0,0,0.405,0.637,0.637,0,0,0.185
1,0.502,0.502,0,0,0,0,0.742,0.771,0.771,0,0,0.231
1,0.648,0.648,0,0,0,0,0.787,0.741,0.741,0,0,0.266
1,0.504,0.504,0,0,0,0,0.596,0.64,0.64,0,0,0
1,0.198,0.198,0,0,0,0,0.39,0.58,0.58,0,0,0
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0
1,0.044,0.044,0.233,0,0,0,0.258,0.562,0.562,0,0,0.139
1,0.044,0.044,0,0,0.979,0,0.308,0.56,0.56,0,0.145,0
1,0.044,0.044,0,0,0,0.533,0.305,0.56,0.56,0,0.791,0
1,0.044,0.044,0,0,0,0.45,0.258,0.562,0.562,0,0.123,0
1,0.0681,0.0681,0,0,0,0,0.305,0.56,0.56,0,0,0.373
1,0.12,0.12,0,0,0,0,0.331,0.57,0.57,0,0,0.457
0.667,0.245,0.245,0,0,0,0,0.433,0.609,0.609,0,0,0.433
0.333,0.143,0.143,0,0,0,0,0.297,0.59,0.59,0,0,0.0864
0,0.044,0.044,0,0,0.383,0,0.258,0.562,0.562,0,0,0.0463
0.333,0.135,0.135,0,0,0.277,0.283,0.26,0.59,0.59,0,0.316,0
0.333,0.13,0.13,0,0,0,0.2,0.264,0.59,0.59,0,0.485,0.0463
0.333,0.126,0.126,0,0,0,0,0.26,0.59,0.59,0,0.414,0.0463
0.333,0.125,0.125,0,0,0,0,0.275,0.59,0.59,0,0.521,0.0463
0.333,0.125,0.125,0,0,0,0,0.286,0.59,0.59,0,0.427,0
0.333,0.126,0.126,0,0,0,0,0.29,0.601,0.601,0,0.277,0.0463
0.333,0.128,0.128,0,0,0,0,0.316,0.616,0.616,0,0.291,0.0463
0.333,0.135,0.135,0,0,0,0,0.368,0.631,0.631,0,0.436,0.113
1,0.382,0.382,0,0,0,0,0.698,0.787,0.787,0,0.57,0.581
1,0.502,0.502,0.233,0.0833,0,0,0.742,0.771,0.771,0.598,0.472,0.0463
1,0.648,0.648,0,0.208,0,0,0.787,0.741,0.741,0,0.645,0.0926
1,0.735,0.735,0,0,0.66,0,0.765,0.679,0.679,0,0.623,0.231
1,0.353,0.353,0,0,0,0.533,0.522,0.599,0.599,0,0.297,0.0926
1,0.103,0.103,0,0,0,0.2,0.357,0.565,0.565,0,0,0.124
1,0.0661,0.0661,0,0,0,0,0.32,0.56,0.56,0,0,0
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0.0463
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0
0.667,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0
0.667,0.044,0.044,0.417,0,0,0,0.258,0.562,0.562,0,0,0
0.667,0.138,0.138,0.05,0,0,0,0.257,0.59,0.59,0,0,0
0.667,0.135,0.135,0,0,0,0,0.26,0.59,0.59,0,0,0
0.667,0.13,0.13,0,0,0,0,0.264,0.59,0.59,0,0,0.0343
0.667,0.126,0.126,0,0,0,0,0.26,0.59,0.59,0,0,0.313
0.667,0.125,0.125,0,0,0,0,0.275,0.59,0.59,0,0,0.683
0.667,0.207,0.207,0,0,0,0,0.315,0.619,0.619,0,0,0.645
0.667,0.207,0.207,0,0,0,0,0.322,0.64,0.64,0,0,0.501
0.667,0.211,0.211,0.467,0,0,0,0.374,0.671,0.671,0,0,0.278
0.667,0.227,0.227,0,0,0,0,0.477,0.701,0.701,0,0,0
0.667,0.269,0.269,0,0,0,0,0.551,0.712,0.712,0.452,0,0.417
0.667,0.349,0.349,0,0.604,0,0,0.581,0.701,0.701,0.262,0,0.211
1,0.447,0.447,0,0,0,0,0.61,0.681,0.681,0,0,0.0463
1,0.504,0.504,0,0,0,0,0.596,0.64,0.64,0,0,0
1,0.353,0.353,0,0,0,0,0.522,0.599,0.599,0,0,0.0926
1,0.103,0.103,0,0,0,0,0.357,0.565,0.565,0,0,0.185
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0.0926
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0.0463
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0
1,0.143,0.143,0,0,0,0,0.297,0.59,0.59,0,0,0.0332
1,0.232,0.232,0,0,0,0,0.256,0.619,0.619,0,0,0.191
1,0.225,0.225,0,0,0,0,0.263,0.619,0.619,0,0,0
1,0.216,0.216,0,0,0,0,0.271,0.619,0.619,0,0,0.0463
1,0.291,0.291,0,0,0,0,0.266,0.648,0.648,0,0,0.0926
0.667,0.207,0.207,0,0,0,0,0.293,0.619,0.619,0,0,0.231
0.667,0.207,0.207,0.167,0,0,0,0.315,0.619,0.619,0,0,0.463
0.667,0.207,0.207,0.0667,0,0,0,0.322,0.64,0.64,0,0,0
0.667,0.211,0.211,0,0,0,0,0.374,0.671,0.671,0,0,0.126
1,0.318,0.318,0,0,0,0,0.587,0.771,0.771,0,0,0.264
1,0.382,0.382,0,0,0,0,0.698,0.787,0.787,0,0,0.188
1,0.502,0.502,0,0,0,0,0.742,0.771,0.771,0,0,0.0926
1,0.648,0.648,0,0,0,0,0.787,0.741,0.741,0,0,0.0926
1,0.735,0.735,0,0,0,0,0.765,0.679,0.679,0,0,0.139
1,0.353,0.353,0,0,0,0,0.522,0.599,0.599,0,0,0.417
1,0.103,0.103,0,0,0,0,0.357,0.565,0.565,0,0,0.207
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0.133
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0
0.667,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0
0.667,0.144,0.144,0,0,0,0,0.345,0.585,0.585,0,0,0.243
0.333,0.143,0.143,0,0,0,0,0.297,0.59,0.59,0,0,0
0.333,0.138,0.138,0,0,0,0,0.257,0.59,0.59,0,0,0
0.333,0.135,0.135,0,0,0,0,0.26,0.59,0.59,0,0,0
0.333,0.13,0.13,0.467,0,0,0,0.264,0.59,0.59,0,0,0
0.333,0.126,0.126,0,0,0,0,0.26,0.59,0.59,0,0,0.0463
0.333,0.125,0.125,0,0,0,0,0.275,0.59,0.59,0,0,0
0.333,0.125,0.125,0,0,0,0,0.286,0.59,0.59,0,0,0.227
0.667,0.126,0.126,0,0,0,0,0.29,0.601,0.601,0,0,0.318
0.667,0.128,0.128,0.367,0,0,0,0.316,0.616,0.616,0,0,0.341
0.667,0.227,0.227,0.333,0,0,0,0.477,0.701,0.701,0.25,0,0.324
1,0.382,0.382,0,0.292,0,0,0.698,0.787,0.787,0.754,0,0.0926
0.667,0.349,0.349,0,0,0,0,0.581,0.701,0.701,0.654,0,0.0926
1,0.648,0.648,0,0,0,0,0.787,0.741,0.741,0.61,0,0.0926
1,0.735,0.735,0.117,0,0,0,0.765,0.679,0.679,0.542,0,0.231
1,0.507,0.507,0.117,0,0,0,0.654,0.617,0.617,0.592,0,0.0926
1,0.162,0.162,0,0,0,0,0.455,0.568,0.568,0,0,0.157
1,0.0431,0.0431,0,0,0,0,0.258,0.562,0.562,0,0,0
1,0.0431,0.0431,0,0,0,0,0.258,0.562,0.562,0,0,0
1,0.0431,0.0431,0,0,0,0,0.258,0.562,0.562,0,0,0
1,0.0431,0.0431,0,0,0,0,0.258,0.562,0.562,0,0,0
1,0.0431,0.0431,0,0,0,0,0.294,0.56,0.56,0,0,0
1,0.0637,0.0637,0,0,0,0,0.305,0.56,0.56,0,0,0
1,0.179,0.179,0,0,0,0,0.405,0.58,0.58,0,0,0.0949
0.333,0.133,0.133,0,0,0,0,0.346,0.586,0.586,0,0,0.188
0.333,0.127,0.127,0,0,0,0,0.298,0.591,0.591,0,0,0.141
0.333,0.117,0.117,0.233,0,0,0,0.257,0.591,0.591,0,0,0.293
0.333,0.114,0.114,0,0,0,0,0.261,0.591,0.591,0,0,0.0639
0.333,0.11,0.11,0,0,0,0,0.265,0.591,0.591,0,0,0
0.333,0.107,0.107,0,0,0,0,0.261,0.591,0.591,0,0,0
0,0.0431,0.0431,0,0,0,0,0.258,0.562,0.562,0,0,0.0926
0,0.0431,0.0431,0,0,0,0,0.258,0.562,0.562,0,0,0
0.333,0.106,0.106,0,0,0,0,0.29,0.602,0.602,0,0,0
0.333,0.107,0.107,0.717,0,0,0,0.316,0.617,0.617,0,0,0.37
1,0.251,0.251,0,0,0,0,0.59,0.774,0.774,0,0,0
1,0.295,0.295,0,0,0,0,0.701,0.79,0.79,0,0,0.185
1,0.387,0.387,0,0,0,0,0.745,0.774,0.774,0,0,0.324
1,0.518,0.518,0,0,0,0,0.79,0.744,0.744,0,0,0.0463
1,0.436,0.436,0,0,0,0,0.598,0.642,0.642,0,0,0.0926
1,0.334,0.334,0,0,0,0,0.524,0.6,0.6,0,0,0.0463
1,0.103,0.103,0,0,0,0,0.357,0.565,0.565,0,0,0.0463
1,0.0654,0.0654,0,0,0,0,0.32,0.56,0.56,0,0,0
1,0.0431,0.0431,0,0,0,0,0.258,0.562,0.562,0,0,0.0463
1,0.0431,0.0431,0,0,0,0,0.258,0.562,0.562,0,0,0
1,0.0431,0.0431,0,0,0,0,0.258,0.562,0.562,0,0,0
1,0.0431,0.0431,0,0,0,0,0.258,0.562,0.562,0,0,0
1,0.0431,0.0431,0,0,0,0,0.258,0.562,0.562,0,0,0.0534
1,0.111,0.111,0,0,0,0,0.331,0.571,0.571,0,0,0.441
1,0.222,0.222,0,0,0,0,0.435,0.611,0.611,0,0,0.212
1,0.294,0.294,0,0,0,0,0.378,0.651,0.651,0,0,0.27
0.667,0.191,0.191,0,0,0,0,0.257,0.621,0.621,0,0,0.175
0.333,0.114,0.114,0,0,0,0,0.261,0.591,0.591,0,0,0.266
0.333,0.11,0.11,0,0,0,0,0.265,0.591,0.591,0,0,0.458
0.333,0.107,0.107,0,0,0,0,0.261,0.591,0.591,0,0,0.0463
0.333,0.106,0.106,0,0,0,0,0.276,0.591,0.591,0,0,0.278
0.333,0.106,0.106,0,0,0,0,0.287,0.591,0.591,0,0,0
0.333,0.106,0.106,0,0,0,0,0.29,0.602,0.602,0,0,0.278
0.333,0.107,0.107,0,0,0,0,0.316,0.617,0.617,0,0,0.509
0.667,0.112,0.112,0,0,0,0,0.368,0.633,0.633,0,0,0
0.667,0.127,0.127,0,0,0,0,0.405,0.638,0.638,0,0,0.0926
0.667,0.158,0.158,0,0,0,0,0.42,0.633,0.633,0,0,0
0.667,0.201,0.201,0,0,0,0,0.435,0.622,0.622,0,0,0.546
1,0.436,0.436,0,0,0,0,0.598,0.642,0.642,0,0,0.242
1,0.188,0.188,0,0,0,0,0.391,0.581,0.581,0,0,0
1,0.0431,0.0431,0,0,0,0,0.258,0.562,0.562,0,0,0
1,0.0431,0.0431,0,0,0,0,0.258,0.562,0.562,0,0,0.0463
1,0.0431,0.0431,0,0,0,0,0.258,0.562,0.562,0,0,0
1,0.0431,0.0431,0,0,0,0,0.258,0.562,0.562,0,0,0.0463
1,0.0431,0.0431,0,0,0,0,0.258,0.562,0.562,0,0,0
1,0.0431,0.0431,0,0,0,0,0.258,0.562,0.562,0,0,0
1,0.0431,0.0431,0,0,0.383,0,0.258,0.562,0.562,0,0,0.19
1,0.246,0.246,0,0,0.574,0.05,0.478,0.589,0.589,0,0.507,0.203
0.667,0.222,0.222,0,0,0,0.683,0.435,0.611,0.611,0,0.451,0.323
0.667,0.21,0.21,0,0,0,0,0.338,0.621,0.621,0,0.911,0.254
0.667,0.191,0.191,0,0,0,0,0.257,0.621,0.621,0,0.491,0.231
0.333,0.114,0.114,0,0,0,0,0.261,0.591,0.591,0,0.273,0
0.333,0.11,0.11,0,0,0,0,0.265,0.591,0.591,0,0.675,0
0.667,0.171,0.171,0,0,0,0,0.264,0.621,0.621,0,0.236,0.0926
0.333,0.106,0.106,0,0,0,0,0.276,0.591,0.591,0,0,0.231
