occupants,plug_loads_other,plug_loads_tv,lighting_interior,hot_water_dishwasher,dishwasher,hot_water_clothes_washer,clothes_washer,cooking_range,hot_water_fixtures
1,0.992,0.804,0.958,0,0,0.335,0.263,0,0
1,0.959,0.972,0.945,0,0,0.48,0,0,0
0.833,0.834,0.803,0.663,0,0,0.463,0,0,0
1,0.813,0.697,0.673,0,0,0,0,0,0.09
1,0.655,0.206,0.23,0,0,0,0,0,0.124
1,0.565,0.0186,0.0501,0,0,0,0,0,0
1,0.565,0.0186,0.0501,0,0,0,0,0,0
1,0.565,0.0186,0.0501,0,0,0,0,0,0
1,0.565,0.0186,0.0501,0,0,0,0,0,0
1,0.599,0.021,0.0514,0,0,0,0,0,0.0788
1,0.604,0.0226,0.0675,0,0,0,0,0,0.0394
1,0.565,0.0186,0.0501,0,0,0,0,0,0
1,0.565,0.0186,0.0501,0,0,0,0,0,0
1,0.582,0.0298,0.0785,0,0,0,0,0,0.103
0.767,0.653,0.0886,0.195,0,0,0,0,0,0.118
0.667,0.653,0.106,0.193,0,0,0,0,0,0.354
0.667,0.653,0.117,0.187,0,0,0,0,0,0.172
0.667,0.67,0.147,0.208,0,0,0,0,0,0.0394
0.9,0.802,0.358,0.4,0,0,0,0,0,0
1,0.828,0.45,0.44,0,0,0,0,0,0.0788
1,0.856,0.5,0.457,0,0,0,0,0,0.236
1,0.909,0.533,0.512,0,0,0,0,0,0
1,0.968,0.553,0.638,0,0,0,0,0,0.0394
0.767,0.897,0.479,0.627,0,0,0,0,0,0
0.667,0.85,0.542,0.655,0,0,0.3,0.211,0,0
0.667,0.827,0.654,0.646,0,0,0,0.0526,0,0.354
0.983,0.865,0.885,0.732,0,0,0,0,0,0.16
1,0.73,0.471,0.465,0,0,0,0,0,0
1,0.637,0.175,0.203,0,0,0,0,0,0
1,0.565,0.0179,0.0501,0,0,0,0,0,0
1,0.565,0.0163,0.0501,0,0,0,0,0,0
1,0.565,0.0163,0.0501,0,0,0,0,0,0
1,0.565,0.0163,0.0501,0,0,0,0,0,0
1,0.591,0.0185,0.0511,0,0,0,0,0,0.276
1,0.687,0.0363,0.104,0,0,0,0,0.0167,0.288
0.994,0.729,0.0618,0.255,0,0,0,0,0.75,0.277
0.667,0.708,0.0661,0.286,0,0,0,0,0,0.546
0.667,0.734,0.0835,0.326,0,0,0,0,0,0.146
0.667,0.741,0.0993,0.338,0,0,0,0,0.25,0.118
0.661,0.739,0.112,0.334,0,0,0,0,0,0
0.589,0.72,0.113,0.293,0,0,0,0,0,0.02
0.578,0.717,0.119,0.281,0,0,0,0,0,0.435
0.333,0.653,0.0818,0.18,0,0,0,0,0,0
0.333,0.653,0.0883,0.18,0,0,0,0,0,0.236
0.333,0.66,0.0954,0.184,0,0,0,0,0,0.276
0.589,0.764,0.187,0.317,0,0,0,0,0,0.139
0.922,0.929,0.348,0.573,0,0,0,0,0.5,0
0.744,0.885,0.358,0.589,0,0,0,0,0,0
0.922,0.961,0.623,0.873,0,0,0,0,0,0
1,0.966,0.865,0.957,0,0,0,0,0,0
1,0.879,0.848,0.766,0,0,0.33,0.263,0,0
1,0.7,0.39,0.371,0,0,0,0,0,0
1,0.565,0.0163,0.0501,0,0,0,0,0,0
1,0.565,0.0163,0.0501,0,0,0,0,0,0
1,0.565,0.0163,0.0501,0,0,0,0,0,0
1,0.565,0.0163,0.0501,0,0,0,0,0,0
1,0.565,0.0163,0.0501,0,0,0,0,0,0
1,0.578,0.0174,0.0506,0,0,0,0,0,0.336
0.744,0.576,0.0172,0.0505,0,0,0,0,0,0.198
0.667,0.628,0.0369,0.155,0,0,0,0,0.25,0.423
0.661,0.707,0.0656,0.284,0,0,0,0,0,0.0788
0.333,0.65,0.0499,0.188,0,0,0,0,0,0.197
0.333,0.653,0.0578,0.194,0,0,0,0,0,0.0596
0.422,0.676,0.0784,0.231,0,0,0,0,0,0.354
0.667,0.695,0.0957,0.256,0,0,0,0,0,0.167
0.667,0.653,0.0756,0.183,0,0,0,0,0,0.0788
0.494,0.653,0.0818,0.18,0,0,0,0,0,0.315
0.333,0.653,0.0883,0.18,0,0,0,0,0.5,0.0788
0.333,0.66,0.0954,0.184,0,0,0,0,0,0.0788
0.333,0.676,0.111,0.2,0,0,0,0,0.0167,0.0394
0.761,0.871,0.297,0.495,0,0,0,0,0.233,0
1,0.996,0.482,0.784,0,0,0,0,0,0
1,0.996,0.665,0.937,0.424,0.517,0,0,0,0
1,0.966,0.865,0.957,0.658,0.533,0,0,0,0
1,0.906,0.927,0.827,0,0,0,0,0.5,0
1,0.699,0.388,0.37,0.401,0.517,0,0,0,0
1,0.629,0.139,0.181,0.518,0.267,0,0,0,0
1,0.607,0.0602,0.0906,0.356,0,0,0,0,0
1,0.613,0.0346,0.0666,0.208,0,0,0,0,0
1,0.613,0.0225,0.0542,0,0,0,0,0,0
1,0.613,0.0178,0.0501,0,0,0,0,0,0.0394
1,0.588,0.0166,0.0501,0,0,0,0,0,0.0394
0.828,0.565,0.0163,0.0501,0,0,0,0,0,0
0.667,0.567,0.0169,0.0535,0,0,0,0,0,0.019
0.667,0.708,0.0661,0.286,0,0,0,0,0.517,0.363
0.667,0.734,0.0835,0.326,0,0,0,0,0.233,0
0.667,0.741,0.0993,0.338,0,0,0,0,0,0.0788
0.667,0.741,0.113,0.337,0,0,0,0,0,0.0394
0.667,0.741,0.125,0.326,0,0,0,0,0,0.118
0.583,0.719,0.12,0.283,0,0,0,0,0,0.0394
0.667,0.741,0.147,0.31,0,0,0,0,0,0.118
0.578,0.717,0.141,0.275,0,0,0,0,0,0.0394
0.333,0.66,0.0954,0.184,0.227,0.267,0,0,0,0.0394
0.333,0.676,0.111,0.2,0.258,0.25,0,0,0,0.158
0.333,0.696,0.135,0.237,0,0,0,0,0.25,0.158
0.506,0.785,0.264,0.437,0,0,0,0,0,0.0788
0.922,0.961,0.623,0.873,0,0,0,0,0,0.0394
1,0.964,0.86,0.952,0,0,0,0,0,0
1,0.816,0.692,0.622,0,0,0,0,0,0.0788
1,0.652,0.25,0.263,0,0,0,0,0,0
1,0.629,0.139,0.181,0,0,0,0,0,0
1,0.601,0.0641,0.0957,0.133,0,0,0,0,0
1,0.564,0.0339,0.0699,0,0,0,0,0,0
1,0.564,0.0217,0.0558,0,0,0,0,0,0
1,0.565,0.0163,0.0501,0,0,0,0,0,0
1,0.564,0.0171,0.0506,0,0,0,0,0,0.0394
1,0.562,0.0246,0.0725,0,0,0,0,0,0.474
0.894,0.566,0.0323,0.126,0,0,0,0,0.233,0.227
0.667,0.579,0.035,0.159,0,0,0,0,0,0.24
0.667,0.607,0.0587,0.257,0,0,0,0,0,0.257
0.478,0.608,0.0629,0.245,0,0,0.338,0.246,0,0.0394
0.333,0.595,0.0557,0.186,0,0,0.567,0,0,0.118
0.417,0.602,0.0716,0.214,0,0,0,0,0,0
0.333,0.595,0.0654,0.176,0,0,0,0,0,0
0.333,0.595,0.0698,0.172,0,0,0,0,0,0.197
0.333,0.595,0.076,0.172,0,0,0,0,0,0.158
0.333,0.598,0.0812,0.173,0,0,0,0,0,0.0394
0.606,0.648,0.156,0.288,0,0,0,0,0.483,0.0394
0.667,0.686,0.208,0.352,0,0,0,0,0,0.158
0.667,0.711,0.263,0.436,0.48,0.567,0,0,0,0.0394
0.667,0.715,0.358,0.548,0.665,0.7,0,0,0,0.354
0.939,0.756,0.666,0.865,0,0,0,0,0,0
1,0.728,0.797,0.901,0,0,0,0,0,0.0765
1,0.64,0.499,0.543,0,0,0,0,0,0.0956
1,0.593,0.24,0.279,0,0,0,0,0,0
1,0.566,0.0276,0.0625,0,0,0,0,0,0
1,0.565,0.0163,0.0501,0,0,0,0,0,0
1,0.565,0.0163,0.0501,0,0,0,0,0,0
1,0.565,0.0163,0.0501,0,0,0,0,0,0
1,0.564,0.0171,0.0506,0,0,0,0,0,0.0394
1,0.564,0.0207,0.0614,0,0,0,0,0,0
1,0.57,0.032,0.135,0,0,0,0,0,0.0898
1,0.593,0.0538,0.267,0,0,0,0,0,0.186
0.728,0.617,0.0692,0.313,0,0,0,0,0,0.227
0.478,0.608,0.0629,0.245,0,0,0,0,0,0.344
0.333,0.595,0.0557,0.186,0,0,0,0,0,0.0788
0.333,0.595,0.0609,0.181,0,0,0,0,0,0.158
0.333,0.595,0.0654,0.176,0,0,0,0,0.233,0.118
0.333,0.595,0.0698,0.172,0.616,0.817,0,0,0,0.0394
0.333,0.587,0.0614,0.141,0,0.45,0,0,0,0.479
0.0611,0.57,0.0277,0.0725,0,0,0,0,0,0
0.211,0.6,0.0727,0.139,0,0,0,0,0,0
0.667,0.686,0.208,0.352,0,0,0,0,0,0.118
0.772,0.735,0.311,0.509,0,0,0,0,0.233,0.154
1,0.79,0.528,0.797,0,0,0,0,0,0.203
1,0.769,0.705,0.917,0,0,0,0,0,0.224
0.894,0.715,0.718,0.82,0,0,0,0,0,0.289
0.667,0.625,0.396,0.438,0,0,0,0,0,0.317
0.939,0.576,0.11,0.147,0,0,0,0,0,0.464
0.894,0.568,0.0591,0.0962,0,0,0,0,0,0.0391
0.967,0.564,0.0318,0.0618,0,0,0,0,0,0.307
1,0.564,0.0239,0.053,0,0,0,0,0,0.307
1,0.564,0.0194,0.0501,0,0,0,0,0,0.422
1,0.564,0.0185,0.0501,0,0,0,0,0,0
1,0.565,0.0186,0.0501,0,0,0,0,0,0
1,0.565,0.0186,0.0501,0,0,0,0,0,0
1,0.581,0.0354,0.134,0,0,0,0,0,0.0394
1,0.612,0.0883,0.272,0,0,0,0,0,0.158
1,0.625,0.134,0.324,0,0,0,0,0,0.294
0.783,0.605,0.113,0.233,0,0,0,0,0,0.236
0.45,0.602,0.12,0.212,0,0,0,0,0,0.0788
0.333,0.595,0.108,0.174,0,0,0,0,0,0.0394
0.8,0.637,0.272,0.342,0.607,0.5,0.11,0.158,0,0.407
0.667,0.625,0.26,0.293,0.108,0,0.141,0.351,0.483,0.639
0.667,0.638,0.289,0.299,0,0,0,0,0,0.118
0.667,0.666,0.308,0.32,0,0,0,0,0.15,0.197
0.667,0.697,0.32,0.375,0.319,0.4,0,0,0.0833,0.0394
0.667,0.714,0.36,0.474,0.29,0.1,0.128,0.158,0,0.0788
0.967,0.777,0.657,0.827,0.702,0.5,0,0.0877,0,0
1,0.759,0.821,0.928,0.599,0,0,0,0,0
1,0.707,0.823,0.86,0,0,0,0,0,0
1,0.637,0.543,0.554,0.412,0.65,0,0,0,0
1,0.584,0.224,0.244,0.709,0.617,0,0,0,0.158
0.889,0.567,0.0763,0.105,0.365,0,0,0,0,0.118
1,0.564,0.0345,0.0643,0.59,0,0,0,0,0.176
1,0.564,0.0222,0.053,0,0,0,0,0,0
1,0.565,0.0186,0.0501,0,0,0,0,0,0
0.783,0.565,0.0186,0.0501,0,0,0,0,0,0
0.667,0.565,0.0186,0.0501,0,0,0,0,0,0
0.8,0.566,0.0203,0.0649,0,0,0,0,0,0.177
1,0.584,0.0394,0.169,0,0,0,0,0,0.417
1,0.593,0.0579,0.184,0,0,0,0,0,0.373
1,0.595,0.0764,0.187,0,0,0,0,0,0.29
0.867,0.583,0.0602,0.131,0,0,0,0,0,0.0788
0.667,0.565,0.0186,0.0501,0,0,0,0,0,0
0.667,0.584,0.0784,0.13,0,0,0.274,0.246,0.65,0.276
0.667,0.607,0.166,0.22,0,0,0.164,0,0.317,0.197
0.667,0.625,0.26,0.293,0,0,0.436,0,0,0.118
0.75,0.632,0.268,0.28,0,0,0.303,0,0,0
0.4,0.607,0.141,0.164,0,0,0,0,0,0.158
0,0.565,0.0186,0.0501,0,0,0,0,0,0
0,0.565,0.0186,0.0501,0,0,0,0,0,0
0.217,0.611,0.174,0.236,0,0,0,0,0,0
0.333,0.63,0.286,0.343,0,0,0,0,0,0.158
0.55,0.639,0.456,0.487,0,0,0,0,0,0
0.8,0.626,0.476,0.488,0,0,0.272,0.246,0,0.0394
1,0.593,0.326,0.341,0,0,0.344,0,0,0
1,0.567,0.122,0.153,0.124,0,0.136,0,0,0
1,0.561,0.0667,0.107,0,0,0.494,0,0,0.0394
1,0.563,0.0256,0.0595,0,0,0.407,0,0,0.0394
1,0.564,0.0171,0.0501,0,0,0.404,0,0,0.118
1,0.564,0.0161,0.0501,0,0,0.427,0,0,0.0394
1,0.565,0.0163,0.0501,0,0,0,0,0,0
1,0.568,0.0214,0.0814,0,0,0,0,0,0
0.894,0.583,0.0431,0.208,0,0,0,0,0.233,0
0.667,0.591,0.0427,0.182,0,0,0,0,0,0
0.667,0.619,0.0769,0.298,0,0,0,0,0,0.119
0.667,0.625,0.0951,0.322,0.698,0.5,0,0,0,0.409
0.667,0.625,0.105,0.312,0.29,0,0,0,0,0.283
0.644,0.623,0.11,0.294,0,0,0,0,0,0.467
0.333,0.595,0.0698,0.172,0,0,0,0,0,0.354
0.333,0.595,0.076,0.172,0,0,0,0,0,0.0788
0.606,0.626,0.135,0.274,0,0,0.503,0.246,0,0.0394
0.667,0.655,0.169,0.311,0,0,0.37,0,0,0
0.667,0.686,0.208,0.352,0,0,0.164,0,0.233,0.0394
0.5,0.675,0.208,0.348,0,0,0,0,0,0.0394
0.667,0.715,0.358,0.548,0,0,0,0,0,0.0394
0.667,0.701,0.476,0.628,0,0,0,0,0,0.118
0.689,0.676,0.554,0.635,0.398,0.25,0,0,0,0
1,0.658,0.615,0.661,0.649,0,0,0,0,0
1,0.568,0.0437,0.078,0.644,0,0,0,0,0
1,0.565,0.0163,0.0501,0,0,0,0,0,0
1,0.564,0.0188,0.0528,0,0,0,0,0,0
1,0.564,0.0221,0.0558,0,0,0,0,0,0.0788
1,0.564,0.0171,0.0501,0,0,0,0,0,0.315
1,0.564,0.0161,0.0501,0,0,0,0,0,0.118
1,0.565,0.0163,0.0501,0,0,0,0,0,0
0.894,0.567,0.0254,0.0976,0,0,0,0,0,0.299
0.667,0.579,0.035,0.159,0,0,0,0,0,0.648
0.561,0.582,0.0329,0.139,0,0,0,0,0,0
0.333,0.574,0.0282,0.0936,0,0,0,0,0,0.119
0.25,0.587,0.0449,0.153,0,0,0.106,0.0702,0,0.118
0.333,0.595,0.0609,0.181,0,0,0.534,0.175,0,0
0.333,0.595,0.0654,0.176,0,0,0.735,0,0,0
0.333,0.595,0.0698,0.172,0,0,0.388,0,0,0
0.333,0.595,0.076,0.172,0,0,0.592,0,0,0.0394
0.333,0.598,0.0812,0.173,0,0,0.771,0,0,0.0788
0.606,0.628,0.121,0.225,0,0,0.771,0,0,0
0.772,0.709,0.243,0.407,0,0,0.735,0,0,0.0394
1,0.784,0.387,0.629,0.206,0.317,0.251,0,0,0.118
1,0.79,0.528,0.797,0.581,0.183,0.523,0,0,0.0394
1,0.769,0.705,0.917,0.651,0,0.529,0,0,0
1,0.685,0.585,0.672,0.672,0,0,0,0,0
1,0.626,0.406,0.448,0.511,0,0,0,0,0
1,0.579,0.134,0.171,0.693,0,0,0,0,0
1,0.565,0.0163,0.0501,0.248,0,0,0,0,0
1,0.565,0.0163,0.0501,0,0,0,0,0,0
1,0.565,0.0163,0.0501,0,0,0,0,0,0
1,0.565,0.0163,0.0501,0,0,0,0,0,0
1,0.564,0.0171,0.0506,0,0,0,0,0,0
1,0.563,0.0214,0.0618,0,0,0,0,0.233,0.0788
0.811,0.567,0.0248,0.0955,0,0,0,0,0,0.0394
0.667,0.587,0.0427,0.2,0,0,0,0,0,0.0948
0.583,0.611,0.0631,0.281,0,0,0,0,0.317,0.602
0.561,0.615,0.0707,0.279,0,0,0,0,0.167,0.342
0.333,0.595,0.0557,0.186,0.696,0.817,0,0,0,0
0.333,0.595,0.0609,0.181,0.168,0.717,0,0,0,0.0788
0.333,0.595,0.0654,0.176,0,0,0,0,0.233,0.118
0.333,0.595,0.0698,0.172,0.127,0.0667,0,0,0,0.0788
0.333,0.595,0.076,0.172,0.682,0.433,0,0,0,0.354
0.333,0.598,0.0812,0.173,0.611,0,0,0,0,0.0394
0.333,0.61,0.0927,0.18,0.677,0,0,0,0.0667,0.0788
0.439,0.648,0.147,0.256,0.0995,0,0.0917,0.0702,0.167,0.0788
0.689,0.716,0.273,0.451,0,0,0.497,0.175,0,0.0394
1,0.79,0.528,0.797,0,0,0.532,0,0,0.0788
1,0.769,0.705,0.917,0,0,0.479,0,0,0
1,0.728,0.797,0.901,0,0,0.373,0,0,0
1,0.633,0.452,0.495,0,0,0.22,0,0,0.174
1,0.579,0.138,0.175,0,0,0,0,0,0.196
1,0.566,0.0276,0.0625,0,0,0,0,0,0
1,0.565,0.0163,0.0501,0,0,0,0,0,0
1,0.565,0.0163,0.0501,0,0,0,0,0,0
1,0.565,0.0163,0.0501,0,0,0,0,0,0
1,0.565,0.0163,0.0501,0,0,0,0,0,0
1,0.565,0.0163,0.0501,0,0,0,0,0,0
1,0.568,0.0214,0.0814,0,0,0,0,0,0.214
1,0.579,0.035,0.159,0,0,0,0,0,0.292
0.728,0.569,0.0207,0.0739,0,0,0,0,0,0
0.667,0.574,0.0282,0.0936,0,0,0,0,0.317,0.0788
0.667,0.595,0.0557,0.186,0,0,0,0,0.167,0.0394
0.667,0.595,0.0609,0.181,0,0,0,0,0,0
0.667,0.595,0.0654,0.176,0,0,0,0,0,0.236
0.667,0.595,0.0698,0.172,0,0,0,0,0,0.0788
0.644,0.593,0.0719,0.164,0,0,0,0,0,0.197
0.333,0.565,0.0163,0.0501,0,0,0,0,0,0
0.439,0.583,0.0445,0.0944,0,0,0,0,0,0.236
0.667,0.626,0.112,0.201,0,0,0,0,0,0.158
0.772,0.686,0.235,0.39,0,0,0,0,0.0667,0.316
1,0.79,0.528,0.797,0,0,0,0,0.417,0.118
1,0.769,0.705,0.917,0,0,0,0,0.233,0.34
1,0.728,0.797,0.901,0,0,0,0,0,0.355
1,0.666,0.672,0.719,0,0,0,0,0,0.336
0.894,0.601,0.305,0.345,0,0,0,0,0,0.183
0.689,0.567,0.0598,0.0979,0,0,0,0,0,0
1,0.564,0.0339,0.0699,0,0,0,0,0,0.0394
1,0.564,0.0221,0.0558,0,0,0,0,0,0
1,0.564,0.0171,0.0501,0,0,0,0,0,0
1,0.565,0.0163,0.0501,0,0,0,0,0,0
1,0.565,0.0163,0.0501,0,0,0,0,0,0
1,0.57,0.0285,0.121,0,0,0,0,0.233,0.0394
1,0.593,0.0538,0.267,0,0,0,0,0,0.236
1,0.617,0.0692,0.313,0,0,0,0,0,0.0788
1,0.625,0.0826,0.323,0.147,0.0667,0,0,0,0.0788
1,0.649,0.128,0.433,0.723,0.433,0,0,0,0.263
0.622,0.621,0.0981,0.296,0.618,0,0,0,0,0.24
0.333,0.595,0.0654,0.176,0.661,0,0,0,0,0.0936
0.333,0.595,0.0698,0.172,0.25,0,0,0,0,0.315
0.333,0.595,0.076,0.172,0,0,0,0,0,0
0.333,0.598,0.0812,0.173,0,0,0,0,0,0.0788
0.544,0.611,0.0916,0.171,0.26,0.25,0,0,0,0.0394
1,0.747,0.304,0.503,0.475,0,0,0,0.233,0.0788
1,0.784,0.387,0.629,0,0,0,0,0,0
1,0.79,0.528,0.797,0,0,0,0,0,0
0.978,0.765,0.688,0.897,0,0,0,0,0,0
0.939,0.704,0.669,0.766,0,0,0,0,0.233,0.237
1,0.632,0.453,0.496,0,0,0,0,0,0.0711
1,0.582,0.146,0.182,0,0,0,0,0,0.132
1,0.565,0.017,0.0501,0,0,0,0,0,0
1,0.565,0.0186,0.0501,0,0,0,0,0,0
1,0.565,0.0186,0.0501,0,0,0,0,0,0
1,0.565,0.0186,0.0501,0,0,0,0,0,0
1,0.565,0.0186,0.0501,0,0,0,0,0,0
1,0.565,0.0186,0.0501,0,0,0,0,0,0
1,0.571,0.0262,0.114,0,0,0,0,0.65,0
0.783,0.584,0.0394,0.169,0,0,0,0,0.0667,0.0394
0.667,0.593,0.0579,0.184,0,0,0,0,0,0.0788
0.667,0.607,0.102,0.242,0,0,0,0,0,0.234
0.5,0.61,0.125,0.253,0,0,0,0,0.15,0.194
0.667,0.625,0.184,0.308,0,0,0,0,0.0833,0.0788
0.667,0.625,0.198,0.298,0,0,0,0,0,0.142
0.667,0.625,0.226,0.294,0,0,0,0,0,0.176
0.667,0.625,0.26,0.293,0,0,0,0,0,0.587
0.667,0.638,0.289,0.299,0,0,0,0,0,0.724
0.667,0.666,0.308,0.32,0,0,0,0,0,0.0788
0.667,0.697,0.32,0.375,0,0,0,0,0.15,0.236
0.667,0.714,0.36,0.474,0,0,0,0,0.0833,0.236
0.967,0.777,0.657,0.827,0,0,0,0,0,0
1,0.759,0.821,0.928,0,0,0,0,0,0
1,0.707,0.823,0.86,0,0,0,0,0,0
1,0.642,0.584,0.592,0,0,0,0,0,0.154
1,0.583,0.213,0.234,0,0,0,0,0,0.295
1,0.565,0.0256,0.0569,0,0,0,0,0,0
1,0.565,0.0186,0.0501,0,0,0,0,0,0
1,0.565,0.0186,0.0501,0,0,0,0,0,0
1,0.565,0.0186,0.0501,0,0,0,0,0,0
1,0.565,0.0186,0.0501,0,0,0,0,0,0
0.95,0.564,0.0207,0.0664,0,0,0,0,0,0.364
0.8,0.569,0.0233,0.0896,0,0,0,0,0.233,0.138
1,0.584,0.0394,0.169,0,0,0,0,0,0.236
0.95,0.608,0.0813,0.252,0,0,0,0,0.65,0
0.667,0.595,0.0764,0.187,0,0,0,0,1,0.276
0.667,0.595,0.0911,0.185,0,0,0,0,0.3,0
0.667,0.595,0.101,0.179,0,0,0,0,0,0
0.667,0.614,0.168,0.254,0,0,0,0,0,0.124
0.667,0.625,0.226,0.294,0,0,0,0,0.233,0.919
0.667,0.625,0.26,0.293,0,0,0,0,0,0.302
0.667,0.638,0.289,0.299,0,0,0,0,0,0.345
0.717,0.674,0.33,0.341,0,0,0,0,0,0.0394
0.917,0.749,0.433,0.503,0,0,0,0,0,0.0394
1,0.789,0.531,0.686,0,0,0.176,0.158,0,0.118
1,0.785,0.675,0.85,0,0,0.524,0.0877,0,0
1,0.759,0.821,0.928,0,0,0.346,0,0,0.118
1,0.707,0.823,0.86,0,0,0.529,0,0,0
1,0.632,0.503,0.516,0,0,0.291,0,0,0
1,0.584,0.224,0.244,0,0,0,0,0,0.237
1,0.567,0.0797,0.112,0,0,0,0,0,0.154
1,0.564,0.0339,0.0699,0,0,0,0,0,0
1,0.564,0.0217,0.0558,0,0,0,0,0,0.0394
1,0.565,0.0163,0.0501,0,0,0,0,0,0
1,0.564,0.0171,0.0506,0,0,0,0,0,0
0.811,0.564,0.0175,0.0508,0,0,0,0,0,0
0.667,0.568,0.0214,0.0814,0,0,0,0,0,0.118
0.667,0.591,0.0508,0.249,0.297,0.317,0,0,0.817,0
0.478,0.602,0.0533,0.238,0.515,0.95,0,0,1,0.333
0.333,0.595,0.0494,0.186,0,0,0,0,1,0.191
0.333,0.595,0.0557,0.186,0,0,0,0,1,0.0394
0.333,0.595,0.0609,0.181,0,0,0,0,0.317,0.0394
0.333,0.595,0.0654,0.176,0,0,0,0,0,0.0788
0.333,0.595,0.0698,0.172,0,0,0,0,0,0.327
0.333,0.595,0.076,0.172,0,0,0,0,0,0.197
0.333,0.598,0.0812,0.173,0,0,0,0,0.233,0
0.333,0.61,0.0927,0.18,0,0,0,0,0,0.394
0.522,0.662,0.17,0.291,0,0,0,0,0,0
0.689,0.716,0.273,0.451,0,0,0,0,0,0.0394
1,0.79,0.528,0.797,0,0,0,0,0,0.0394
1,0.769,0.705,0.917,0.403,0.5,0,0,0,0.343
1,0.725,0.78,0.884,0.518,0,0,0,0,0.36
1,0.606,0.281,0.32,0,0,0,0,0,0.211
1,0.579,0.138,0.175,0,0,0,0,0,0
1,0.567,0.0429,0.0793,0,0,0,0,0,0
1,0.565,0.0163,0.0501,0,0,0,0,0,0
1,0.565,0.0163,0.0501,0,0,0,0,0,0
1,0.565,0.0163,0.0501,0,0,0,0,0,0
1,0.564,0.0162,0.0501,0,0,0,0,0,0
1,0.564,0.0202,0.0612,0,0,0,0,0,0.308
1,0.573,0.0371,0.166,0,0,0,0,0,0.0671
0.872,0.597,0.0632,0.326,0,0,0,0,0,0.386
0.333,0.591,0.0427,0.182,0,0,0,0,0,0.118
0.333,0.595,0.0494,0.186,0.667,0.5,0,0,0,0.0788
0.333,0.595,0.0557,0.186,0.754,0,0,0,0,0.197
0.333,0.595,0.0609,0.181,0.761,0,0,0,0,0
0.333,0.595,0.0654,0.176,0.106,0,0,0,0,0.158
0.333,0.595,0.0698,0.172,0,0,0,0,0,0.0788
0.333,0.595,0.076,0.172,0,0,0,0,0.233,0.236
0.333,0.57,0.0277,0.0725,0,0,0,0,0,0
0.333,0.583,0.0445,0.0944,0,0,0,0,0,0.0788
0.439,0.648,0.147,0.256,0,0,0,0,0,0.158
0.856,0.753,0.339,0.553,0,0,0,0,0,0.231
1,0.79,0.528,0.797,0.126,0.0667,0,0,0,0.793
1,0.769,0.705,0.917,0.513,0.183,0.239,0.246,0,0.158
1,0.703,0.638,0.739,0,0,0.557,0,0,0
1,0.599,0.235,0.273,0,0,0.462,0,0,0
1,0.573,0.081,0.116,0,0,0.255,0,0,0
1,0.565,0.0163,0.0501,0,0,0,0,0,0
1,0.565,0.0163,0.0501,0,0,0,0,0,0
1,0.565,0.0163,0.0501,0,0,0,0,0,0
1,0.565,0.0163,0.0501,0,0,0,0,0,0
1,0.565,0.0163,0.0501,0,0,0,0,0,0
1,0.564,0.0193,0.0626,0,0,0,0,0,0.118
1,0.572,0.0425,0.188,0,0,0,0,0,0.347
0.789,0.591,0.0571,0.294,0,0,0,0,0,0.182
0.167,0.579,0.0306,0.117,0,0,0,0,0,0.153
0.333,0.595,0.0494,0.186,0,0,0,0,0,0
0.333,0.595,0.0557,0.186,0,0,0,0,0,0.158
0.333,0.595,0.0609,0.181,0,0,0,0,0.317,0.276
0.333,0.595,0.0654,0.176,0,0,0,0,0.9,0.158
0.333,0.595,0.0698,0.172,0.237,0.317,0,0,0,0.0788
0.333,0.595,0.076,0.172,0.731,0.183,0.211,0.246,0,0.118
0.333,0.598,0.0812,0.173,0.286,0,0.726,0,0,0.118
0.356,0.61,0.0927,0.18,0,0,0.489,0,0,0
0.772,0.648,0.147,0.256,0,0,0,0,0,0.482
0.894,0.687,0.215,0.362,0,0,0,0,0,0
0.772,0.704,0.36,0.538,0.29,0.25,0,0,0,0.153
1,0.769,0.705,0.917,0.942,0,0,0,0,0.118
1,0.728,0.797,0.901,0.543,0,0.323,0.246,0,0.126
1,0.658,0.615,0.661,0,0,0.106,0,0,0.398
1,0.578,0.118,0.154,0,0,0,0,0,0.249
1,0.564,0.0233,0.0581,0,0,0,0,0,0.33
1,0.564,0.0339,0.0699,0,0,0,0,0,0.0394
1,0.564,0.0217,0.0558,0,0,0,0,0,0.0788
1,0.565,0.0163,0.0501,0,0,0,0,0,0
1,0.565,0.0163,0.0501,0,0,0,0,0,0
1,0.565,0.0163,0.0501,0,0,0,0,0,0
1,0.568,0.0214,0.0814,0,0,0,0,0,0.0893
0.789,0.579,0.035,0.159,0,0,0,0,0,0.206
0.333,0.591,0.0427,0.182,0,0,0,0,0,0.158
0.333,0.595,0.0494,0.186,0,0,0,0,0,0.118
0.333,0.595,0.0557,0.186,0,0,0,0,0,0.0788
0.333,0.595,0.0609,0.181,0,0,0.106,0.0702,0,0.158
0.439,0.604,0.0816,0.215,0,0,0.515,0.175,0,0.118
0.667,0.623,0.119,0.286,0,0,0.176,0,0,0.0788
0.667,0.593,0.0719,0.164,0,0,0,0,0,0.262
0.667,0.565,0.0163,0.0501,0,0,0,0,0,0
0.667,0.603,0.0797,0.157,0,0,0,0,0.817,0.197
0.667,0.626,0.112,0.201,0,0,0,0,1,0.118
0.606,0.684,0.215,0.361,0,0,0,0,1,0.0707
0.917,0.771,0.491,0.739,0,0,0,0,1,0.0353
