occupants,plug_loads_other,plug_loads_tv,lighting_interior,hot_water_dishwasher,dishwasher,hot_water_clothes_washer,clothes_washer,cooking_range,hot_water_fixtures
1,0.562,0.0159,0.05,0,0,0,0,0,0
1,0.562,0.0159,0.05,0,0,0,0,0,0
1,0.562,0.0159,0.05,0,0,0,0,0,0
1,0.562,0.0159,0.05,0,0,0,0,0,0
1,0.562,0.0159,0.05,0,0,0,0,0,0
1,0.562,0.0159,0.05,0,0,0,0,0,0
1,0.562,0.0159,0.05,0,0,0,0,0,0
1,0.593,0.0461,0.214,0,0,0,0,0,0.417
1,0.617,0.0719,0.316,0,0,0,0,0,0.304
1,0.61,0.0709,0.271,0,0,0,0,0,0.217
0.789,0.591,0.0561,0.184,0,0,0,0,0,0.087
0.667,0.591,0.0612,0.179,0,0,0,0,0,0.0435
0.667,0.591,0.0649,0.174,0,0,0,0,0,0.087
0.667,0.591,0.0706,0.172,0,0,0,0,0,0.13
0.456,0.577,0.0451,0.111,0,0,0,0,0,0.13
0.333,0.598,0.082,0.174,0,0,0,0,0,0.13
0.333,0.612,0.0965,0.184,0,0,0,0,0,0.087
0.506,0.664,0.173,0.302,0,0,0,0,0.133,0.314
1,0.785,0.416,0.682,0,0,0,0,0.35,0.096
1,0.78,0.576,0.846,0,0,0,0,0,0.087
0.917,0.717,0.574,0.739,0,0,0,0,0,0.0435
1,0.657,0.517,0.591,0,0,0,0,0,0
1,0.616,0.381,0.429,0,0,0,0,0,0
1,0.578,0.161,0.204,0,0,0,0,0,0
1,0.563,0.038,0.0747,0,0,0,0,0,0
1,0.562,0.0159,0.05,0,0,0,0,0,0
1,0.562,0.0159,0.05,0,0,0,0,0,0
1,0.562,0.0159,0.05,0,0,0,0,0,0
1,0.562,0.0159,0.05,0,0,0,0,0,0
1,0.562,0.0159,0.05,0,0,0,0,0,0
1,0.562,0.0159,0.05,0,0,0,0,0,0
1,0.58,0.035,0.157,0,0,0,0,0,0.159
1,0.59,0.0439,0.183,0,0,0,0,0,0.579
0.872,0.599,0.0597,0.221,0,0,0,0,0,0.356
0.667,0.591,0.0561,0.184,0,0,0,0,0,0.0435
0.583,0.603,0.0793,0.228,0.57,0.5,0,0,0,0.321
0.667,0.621,0.114,0.298,0.502,0,0,0,0,0.13
0.794,0.614,0.111,0.263,0.601,0,0,0,0,0.087
0.911,0.617,0.127,0.277,0.693,0,0,0,0,0.174
0.289,0.593,0.0728,0.157,0.748,0,0,0,0,0.13
0.294,0.607,0.0885,0.17,0,0,0,0,0.233,0.13
0.333,0.627,0.117,0.212,0,0,0,0,0,0.478
0.628,0.702,0.27,0.451,0,0,0,0,0,0.0435
0.833,0.743,0.494,0.723,0,0,0,0,0,0.174
0.75,0.706,0.562,0.708,0,0,0,0,0,0.087
0.794,0.672,0.611,0.689,0,0,0,0,0,0.14
1,0.643,0.564,0.619,0,0,0,0,0,0.35
1,0.585,0.215,0.26,0,0,0,0,0,0.104
1,0.562,0.0518,0.0905,0,0,0,0,0,0.174
1,0.561,0.0278,0.0634,0,0,0,0,0,0
1,0.562,0.0159,0.05,0,0,0,0,0,0
1,0.562,0.0159,0.05,0,0,0,0,0,0
1,0.562,0.0159,0.05,0,0,0,0,0,0
1,0.562,0.0159,0.05,0,0,0,0,0,0
1,0.563,0.018,0.0632,0,0,0,0,0.133,0
1,0.584,0.04,0.185,0,0,0,0,0.35,0.432
0.956,0.613,0.0679,0.298,0,0,0,0,0,0.15
0.667,0.61,0.0739,0.273,0,0,0,0,0,0.324
0.667,0.621,0.0963,0.319,0,0,0,0,0,0.0884
0.667,0.621,0.107,0.308,0,0,0,0,0,0.174
0.667,0.621,0.114,0.298,0,0,0,0,0,0.087
0.667,0.621,0.125,0.293,0,0,0,0,0,0.087
0.583,0.614,0.12,0.262,0,0,0,0,0,0.0435
0.667,0.634,0.148,0.298,0,0,0,0,0,0.174
0.494,0.633,0.132,0.247,0,0,0,0,0,0.217
0.294,0.621,0.106,0.195,0.249,0.133,0.466,0.733,0,0
0.333,0.636,0.149,0.261,0.653,0.633,0.207,0,0,0.261
0.506,0.671,0.31,0.463,0.728,0,0,0,0,0.198
1,0.755,0.738,0.926,0,0,0,0,0,0.248
1,0.704,0.768,0.861,0,0,0,0,0,0
1,0.618,0.379,0.427,0,0,0,0,0,0
1,0.571,0.108,0.148,0,0,0,0,0,0.174
0.789,0.563,0.038,0.0747,0,0,0,0,0,0.13
0.667,0.562,0.0159,0.05,0,0,0,0,0,0
0.667,0.562,0.0159,0.05,0,0,0,0,0,0
0.667,0.562,0.0159,0.05,0,0,0,0,0,0
0.878,0.561,0.017,0.0506,0,0,0,0,0.233,0.087
1,0.56,0.0219,0.0711,0,0,0,0,0,0.118
1,0.567,0.0288,0.124,0,0,0,0,0,0.305
1,0.596,0.0519,0.25,0,0,0,0,0,0.368
1,0.617,0.0719,0.316,0,0,0,0,0,0.346
1,0.621,0.0851,0.323,0,0,0,0,0,0.363
1,0.64,0.123,0.403,0,0,0.373,0.633,0,0.241
0.789,0.632,0.122,0.357,0,0,0.327,0.1,0,0.309
0.456,0.602,0.0822,0.22,0,0,0.47,0,0,0.0435
0.628,0.618,0.119,0.279,0,0,0.571,0,0,0.087
0.667,0.621,0.135,0.293,0,0,0,0,0,0.217
0.456,0.609,0.104,0.219,0,0,0,0,0.233,0.087
0.628,0.657,0.169,0.304,0,0,0,0,0,0
0.539,0.665,0.176,0.306,0,0,0,0,0.133,0.0435
0.333,0.636,0.149,0.261,0,0,0,0,0.583,0.0435
0.461,0.662,0.283,0.425,0,0,0,0,0.383,0.0435
0.878,0.729,0.662,0.822,0,0,0,0,0.1,0.0435
1,0.689,0.673,0.763,0,0,0,0,0,0
1,0.616,0.381,0.429,0,0,0,0,0,0
1,0.581,0.2,0.247,0,0,0,0,0,0
1,0.562,0.0286,0.0608,0,0,0,0,0,0
1,0.562,0.0182,0.05,0,0,0,0,0,0
1,0.562,0.0182,0.05,0,0,0,0,0,0
1,0.562,0.0182,0.05,0,0,0,0,0,0
1,0.56,0.0201,0.0515,0,0,0,0,0,0.087
1,0.56,0.0223,0.0814,0,0,0,0,0,0.0435
1,0.57,0.0294,0.146,0,0,0,0,0,0.0435
1,0.586,0.043,0.178,0,0,0,0,0,0
1,0.591,0.0632,0.185,0,0,0,0,0,0.217
0.522,0.577,0.0489,0.119,0,0,0,0,0,0.252
0.572,0.613,0.148,0.278,0,0,0,0,0,0.726
0.344,0.592,0.104,0.181,0,0,0,0,0,0.174
0.333,0.591,0.108,0.173,0,0,0,0,0,0
0.333,0.591,0.125,0.171,0,0,0,0,0,0.13
0.333,0.591,0.141,0.172,0,0,0,0,0,0.217
0.333,0.601,0.155,0.176,0,0,0,0,0,0.087
0.644,0.669,0.297,0.319,0,0,0.285,0.467,0,0.13
0.75,0.72,0.353,0.439,0,0,0.586,0.0167,0,0.0435
1,0.79,0.546,0.739,0,0,0.362,0,0,0
1,0.707,0.489,0.624,0,0,0.101,0,0,0.0435
1,0.684,0.569,0.641,0,0,0,0,0,0.261
1,0.643,0.529,0.563,0,0,0,0,0,0
1,0.593,0.268,0.29,0,0,0,0,0,0.101
1,0.565,0.0629,0.0999,0,0,0,0,0,0
1,0.562,0.0182,0.05,0,0,0,0,0,0
1,0.562,0.0182,0.05,0,0,0,0,0,0
1,0.562,0.0182,0.05,0,0,0,0,0,0
1,0.562,0.0182,0.05,0,0,0,0,0,0
1,0.562,0.0182,0.05,0,0,0,0,0,0
1,0.56,0.0211,0.071,0,0,0,0,0,0.349
0.772,0.563,0.0217,0.077,0,0,0,0,0,0.369
0.894,0.597,0.0568,0.249,0,0,0,0,0,0.112
1,0.636,0.129,0.39,0,0,0,0,0,0.283
1,0.648,0.191,0.43,0,0,0,0,0,0.957
0.689,0.621,0.167,0.305,0,0,0,0,0,0.346
0.667,0.619,0.182,0.286,0,0,0,0,0.683,0.149
0.356,0.592,0.113,0.171,0,0,0,0,1,0
0.333,0.591,0.121,0.161,0,0,0,0,1,0.174
0.333,0.591,0.138,0.161,0,0,0,0,1,0.087
0.333,0.598,0.152,0.161,0,0,0,0,0.8,0.304
0.333,0.611,0.161,0.163,0,0,0,0,0,0.174
0.333,0.627,0.167,0.169,0,0,0,0,0,0.0435
0.872,0.755,0.469,0.419,0.159,0.183,0,0,0.233,0.0435
1,0.777,0.672,0.582,0.359,0.3,0.306,0.433,0,0.0435
1,0.751,0.815,0.739,0,0,0.485,0.85,0,0
0.689,0.64,0.454,0.484,0,0,0,0,0,0
0.667,0.587,0.209,0.265,0,0,0,0,0,0.222
0.811,0.57,0.113,0.151,0,0,0,0,0,0.193
1,0.563,0.0423,0.0747,0,0,0,0,0,0.345
1,0.562,0.0159,0.05,0,0,0,0,0,0
1,0.562,0.0159,0.05,0,0,0,0,0,0
1,0.562,0.0159,0.05,0,0,0,0,0,0
1,0.562,0.0159,0.05,0,0,0,0,0,0
1,0.561,0.017,0.0541,0,0,0,0,0,0.099
1,0.566,0.029,0.121,0,0,0,0,0,0.507
1,0.58,0.0371,0.163,0,0,0,0,0,0.617
0.706,0.565,0.0187,0.0645,0,0,0,0,0,0
0.667,0.58,0.0396,0.13,0,0,0,0,0,0.087
0.667,0.591,0.0565,0.174,0,0,0,0,0,0.087
0.667,0.591,0.0617,0.168,0,0,0,0,0,0.291
0.667,0.591,0.0654,0.164,0,0,0,0,0,0.087
0.667,0.565,0.0218,0.0631,0,0,0,0,0,0
0.667,0.566,0.0241,0.0648,0,0,0,0,0,0
0.667,0.602,0.0919,0.176,0,0,0,0,0,0.13
0.667,0.659,0.179,0.275,0,0,0,0,0,0.0435
0.667,0.69,0.219,0.288,0,0,0,0,0,0.13
0.961,0.773,0.407,0.448,0,0,0,0,0.233,0.087
1,0.777,0.58,0.575,0,0,0,0,0,0.28
1,0.752,0.745,0.73,0,0,0,0,0,0.238
1,0.702,0.774,0.853,0,0,0,0,0,0
1,0.626,0.455,0.567,0,0,0,0,0,0
1,0.572,0.131,0.185,0,0,0,0,0,0.328
1,0.562,0.0159,0.05,0,0,0,0,0,0
1,0.562,0.0159,0.05,0,0,0,0,0,0
1,0.56,0.0168,0.05,0,0,0,0,0,0.0435
1,0.558,0.0165,0.05,0,0,0,0,0,0.0435
1,0.56,0.0158,0.05,0,0,0,0,0,0
1,0.562,0.0159,0.05,0,0,0,0,0,0
0.956,0.562,0.0159,0.05,0,0,0,0,0,0
0.667,0.562,0.0159,0.05,0,0,0,0,0,0
0.667,0.598,0.0548,0.211,0,0,0.27,0.25,0,0.159
0.667,0.619,0.0857,0.303,0,0,0.12,0,0,0.405
0.667,0.619,0.0971,0.297,0,0,0,0,0,0.147
0.456,0.601,0.0772,0.213,0,0,0,0,0,0.087
0.122,0.572,0.0334,0.0926,0,0,0,0,0,0.304
0.383,0.584,0.0585,0.135,0,0,0,0,0.133,0
0.872,0.619,0.136,0.271,0,0,0,0,0.567,0.13
0.667,0.632,0.149,0.272,0,0,0,0,0,0.13
0.667,0.659,0.179,0.275,0,0,0.715,0.883,0,0.087
0.667,0.69,0.219,0.288,0,0,0.551,0.4,0,0.0435
0.667,0.708,0.285,0.325,0,0,0.491,0,0,0.174
0.667,0.705,0.392,0.4,0,0,0.687,0,0,0.174
0.878,0.726,0.667,0.66,0,0,0.473,0,0,0.13
1,0.702,0.774,0.853,0,0,0.789,0,0,0.0623
1,0.616,0.382,0.475,0,0,0.652,0,0,0
1,0.57,0.109,0.16,0,0,0.455,0,0,0
1,0.562,0.0521,0.0905,0,0,0.648,0,0,0
1,0.56,0.029,0.0645,0,0,0.334,0,0,0.087
1,0.561,0.0188,0.0531,0,0,0.281,0,0,0
1,0.562,0.0159,0.05,0,0,0,0,0,0
1,0.562,0.0159,0.05,0,0,0,0,0,0
1,0.562,0.0159,0.05,0,0,0,0,0,0
1,0.567,0.0261,0.11,0,0,0,0,0,0.0435
1,0.58,0.0371,0.163,0,0,0,0,0,0
1,0.611,0.0678,0.274,0,0,0.189,0.383,0,0.181
1,0.648,0.121,0.43,0,0,0.708,0.383,0,0.423
0.411,0.597,0.0652,0.203,0,0,0.302,0,0,0.123
0.461,0.602,0.0799,0.213,0,0,0.351,0,0,0.0435
0.456,0.601,0.0829,0.206,0,0,0.403,0,0,0
0.333,0.591,0.0711,0.161,0,0,0.323,0,0,0
0.333,0.591,0.0762,0.161,0,0,0.622,0,0,0.087
0.461,0.597,0.0826,0.161,0,0,0.523,0,0,0.087
0.667,0.645,0.153,0.234,0.588,0.633,0.58,0,0,0.087
0.667,0.69,0.219,0.288,0.269,0.1,0.817,0,0,0.087
0.711,0.718,0.305,0.344,0,0,0.358,0,0,0.348
1,0.777,0.58,0.575,0,0,0,0,0,0.13
1,0.752,0.745,0.73,0.256,0.383,0,0,0,0
1,0.696,0.741,0.816,0.588,0.1,0,0,0,0.087
1,0.602,0.291,0.372,0.515,0,0,0,0,0
1,0.57,0.109,0.16,0,0,0,0,0,0
1,0.562,0.0492,0.0872,0,0,0,0,0,0
1,0.562,0.0159,0.05,0,0,0,0,0,0
1,0.562,0.0159,0.05,0,0,0,0,0,0
1,0.56,0.0158,0.05,0,0,0,0,0,0.0435
0.789,0.561,0.0159,0.05,0,0,0,0,0,0.087
0.794,0.561,0.019,0.0618,0,0,0,0,0,0
1,0.566,0.029,0.121,0,0,0,0,0,0
1,0.583,0.0403,0.18,0,0,0,0,0,0.156
0.706,0.595,0.0511,0.208,0,0,0,0,0.383,0.087
0.667,0.619,0.0857,0.303,0,0,0,0,0.317,0.13
0.667,0.619,0.0971,0.297,0,0,0,0,0,0.0435
0.372,0.594,0.0666,0.183,0,0,0,0,0,0.0435
0.378,0.594,0.0721,0.178,0,0,0,0,0.133,0.087
0.667,0.619,0.126,0.272,0,0,0,0,0.333,0.0435
0.667,0.619,0.136,0.271,0.648,0.483,0,0,0.133,0
0.539,0.617,0.123,0.229,0.219,0,0,0,0.333,0.217
0.333,0.611,0.0972,0.163,0,0,0,0,0,0.13
0.378,0.635,0.132,0.185,0,0,0,0,0,0.172
0.372,0.643,0.163,0.202,0,0,0,0,0,0.0435
0.378,0.643,0.232,0.251,0,0,0,0,0,0
0.667,0.689,0.502,0.504,0,0,0,0,0,0.189
0.667,0.655,0.521,0.586,0,0,0,0,0,0
0.667,0.614,0.384,0.489,0,0,0,0,0,0.121
0.667,0.579,0.201,0.271,0,0,0,0,0,0.387
0.794,0.561,0.0676,0.108,0,0,0,0,0,0.358
1,0.558,0.041,0.0778,0,0,0,0,0,0.242
1,0.561,0.0188,0.0531,0,0,0,0,0,0
1,0.562,0.0159,0.05,0,0,0,0,0,0
1,0.562,0.0159,0.05,0,0,0,0,0,0
1,0.562,0.0159,0.05,0,0,0,0,0,0
1,0.567,0.0261,0.11,0,0,0,0,0,0.259
1,0.58,0.0371,0.163,0,0,0,0,0,0.13
1,0.607,0.0637,0.257,0,0,0,0,0.133,0.0435
1,0.619,0.0857,0.303,0,0,0,0,0.8,0.0435
1,0.619,0.0971,0.297,0.131,0.133,0,0,0,0
1,0.619,0.107,0.287,0.5,0.35,0.262,0.383,0,0.261
1,0.645,0.159,0.377,0,0,0.456,0.9,0.883,0.329
1,0.641,0.167,0.356,0,0,0.422,0,1,0.24
1,0.648,0.197,0.382,0,0,0,0,0.467,0.358
0.706,0.636,0.157,0.285,0,0,0.109,0.133,0,0.304
0.667,0.632,0.135,0.218,0,0,0.593,0.383,0,0.0435
0.667,0.69,0.219,0.288,0,0,0.394,0,0,0.087
0.667,0.708,0.285,0.325,0,0,0,0,0,0
0.667,0.705,0.392,0.4,0,0,0,0,0,0.104
0.794,0.712,0.602,0.598,0.472,0.483,0,0,0,0.113
1,0.681,0.646,0.709,0.507,0,0,0,0,0
1,0.576,0.107,0.153,0,0,0,0,0,0
1,0.562,0.0159,0.05,0,0,0,0,0,0
1,0.562,0.0175,0.05,0,0,0,0,0,0
1,0.562,0.0182,0.05,0,0,0,0,0,0
1,0.562,0.0182,0.05,0,0,0,0,0,0
1,0.562,0.0182,0.05,0,0,0,0,0,0
1,0.562,0.0182,0.05,0,0,0,0,0,0
1,0.562,0.0182,0.05,0,0,0,0,0,0
0.772,0.562,0.0182,0.05,0,0,0,0,0,0
0.667,0.578,0.0357,0.135,0,0,0,0,0.233,0.087
0.833,0.603,0.0809,0.24,0,0,0,0,0,0.217
0.5,0.591,0.0759,0.177,0,0,0,0,0,0.13
0.667,0.598,0.109,0.204,0,0,0,0,0,0.13
0.667,0.61,0.158,0.247,0,0,0,0,0.467,0.149
0.667,0.619,0.196,0.277,0,0,0,0,0.467,0.0435
0.667,0.619,0.224,0.272,0,0,0,0,0,0
0.667,0.619,0.257,0.271,0,0,0,0,0,0.261
0.667,0.633,0.286,0.272,0,0,0,0,0,0.0435
0.667,0.661,0.304,0.275,0,0,0,0,0,0.217
0.667,0.692,0.316,0.289,0,0,0,0,0,0.174
0.811,0.741,0.435,0.391,0,0,0,0,0,0.0435
1,0.777,0.672,0.582,0,0,0,0,0,0.129
1,0.751,0.815,0.739,0,0,0,0,0,0.174
1,0.672,0.635,0.667,0,0,0,0,0,0.212
1,0.612,0.4,0.479,0,0,0,0,0,0.0675
1,0.576,0.181,0.226,0,0,0,0,0,0.142
0.689,0.562,0.0228,0.0545,0,0,0,0,0,0
0.667,0.562,0.0182,0.05,0,0,0,0,0,0
0.667,0.561,0.0196,0.05,0,0,0,0,0,0.0435
0.667,0.562,0.0182,0.05,0,0,0,0,0,0
0.894,0.559,0.021,0.0516,0,0,0,0,0,0.263
0.856,0.559,0.0234,0.0794,0,0,0,0,0,0.368
0.667,0.567,0.0274,0.124,0,0,0,0,0,0.573
0.667,0.585,0.044,0.187,0,0,0,0,0,0.68
0.667,0.616,0.0974,0.303,0,0,0,0,0,0.235
0.667,0.619,0.134,0.303,0,0,0,0,0,0.0435
0.606,0.614,0.148,0.274,0,0,0,0,0,0.087
0.333,0.591,0.1,0.168,0,0,0,0,0,0.0435
0.333,0.578,0.0676,0.115,0,0,0,0,0,0.087
0.333,0.562,0.0182,0.05,0,0,0,0,0,0
0.333,0.562,0.0182,0.05,0,0,0,0,0,0
0.333,0.588,0.113,0.126,0,0,0,0,0,0.348
0.333,0.611,0.161,0.163,0,0,0,0,0,0.13
0.561,0.675,0.27,0.253,0,0,0,0,0,0
0.728,0.722,0.39,0.354,0,0,0,0,0,0
1,0.777,0.672,0.582,0,0,0,0,0,0
0.772,0.71,0.624,0.57,0,0,0,0,0,0
0.978,0.687,0.745,0.791,0,0,0,0,0,0.0887
1,0.608,0.37,0.446,0.427,0.683,0,0,0,0.386
1,0.569,0.0898,0.129,0.252,0.05,0,0,0,0.374
1,0.562,0.0168,0.05,0,0,0,0,0,0
1,0.562,0.0159,0.05,0,0,0,0,0,0
1,0.562,0.0159,0.05,0,0,0,0,0,0
1,0.562,0.0159,0.05,0,0,0,0,0,0
1,0.562,0.0159,0.05,0,0,0,0,0,0
1,0.56,0.0209,0.0694,0,0,0,0,0,0.12
1,0.571,0.0391,0.181,0,0,0,0,0,0.401
1,0.601,0.0614,0.293,0.0864,0.133,0,0,0,0.304
0.789,0.624,0.0813,0.348,0.648,0.35,0,0,0,0
0.372,0.594,0.0544,0.191,0,0,0,0,0,0.285
0.333,0.591,0.0565,0.174,0,0,0,0,0,0.217
0.333,0.591,0.0617,0.168,0,0,0,0,0,0.174
0.333,0.591,0.0654,0.164,0,0,0,0,0,0.261
0.544,0.609,0.108,0.231,0,0,0,0,0.233,0
0.878,0.638,0.175,0.342,0,0,0,0,0,0
0.956,0.662,0.207,0.368,0,0,0,0,0,0.13
0.667,0.659,0.179,0.275,0,0,0,0,0,0.348
0.667,0.69,0.219,0.288,0,0,0,0,0,0.0435
0.711,0.718,0.305,0.344,0,0,0,0,0,0.13
1,0.777,0.58,0.575,0,0,0,0,0.467,0
1,0.752,0.745,0.73,0.0963,0.133,0,0,0,0
1,0.702,0.774,0.853,0.389,0.35,0,0,0,0
1,0.626,0.455,0.567,0,0,0,0,0,0.13
1,0.569,0.07,0.118,0,0,0,0,0,0.104
1,0.562,0.0159,0.05,0,0,0,0,0,0
1,0.562,0.0159,0.05,0,0,0,0,0,0
1,0.562,0.0159,0.05,0,0,0,0,0,0
1,0.562,0.0159,0.05,0,0,0,0,0,0
1,0.562,0.0159,0.05,0,0,0,0,0,0
1,0.562,0.0159,0.05,0,0,0,0,0,0
1,0.567,0.0261,0.11,0,0,0,0,0,0.104
1,0.597,0.0563,0.265,0,0,0,0,0,0.524
0.872,0.605,0.0607,0.253,0,0,0,0,0,0.433
0.622,0.605,0.0695,0.24,0,0,0,0,0,0.251
0.544,0.609,0.0834,0.251,0,0,0,0,0,0.174
0.667,0.619,0.107,0.287,0,0,0,0,0,0.13
0.456,0.601,0.0829,0.206,0,0,0,0,0,0.0435
0.333,0.591,0.0711,0.161,0,0,0,0,0,0.0435
0.289,0.587,0.0679,0.146,0,0,0,0,0,0.0435
0.294,0.562,0.0159,0.05,0,0,0,0,0,0
0.333,0.596,0.0717,0.122,0,0,0,0,0,0.087
0.628,0.684,0.209,0.275,0,0,0,0,0,0.13
0.711,0.718,0.305,0.344,0,0,0,0,0,0.087
1,0.777,0.58,0.575,0,0,0,0,0,0.0435
1,0.752,0.745,0.73,0,0,0,0,0,0.13
1,0.702,0.774,0.853,0,0,0,0,0.133,0
0.872,0.611,0.357,0.451,0,0,0,0,0.333,0
0.667,0.57,0.109,0.16,0,0,0,0,0,0
0.667,0.562,0.0521,0.0905,0,0,0,0,0,0
0.667,0.56,0.029,0.0645,0,0,0,0,0,0
0.667,0.56,0.0197,0.0531,0,0,0,0,0,0.0435
0.667,0.56,0.0163,0.05,0,0,0,0,0,0.087
0.878,0.562,0.0159,0.05,0,0,0,0,0,0
1,0.562,0.0159,0.05,0,0,0,0,0,0
1,0.563,0.0181,0.0626,0,0,0,0,0,0.0435
1,0.595,0.0523,0.242,0,0,0,0,0,0.145
0.956,0.63,0.0878,0.366,0,0,0,0,0,0.868
0.622,0.616,0.0807,0.286,0,0,0,0,0,0.485
0.333,0.591,0.0565,0.174,0,0,0,0,0,0.103
0.378,0.594,0.068,0.184,0,0,0,0,0,0.087
0.667,0.619,0.115,0.277,0,0,0,0,0,0.0435
0.667,0.619,0.126,0.272,0,0,0,0,0,0.0435
0.667,0.619,0.136,0.271,0,0,0,0,0,0.0435
0.667,0.632,0.149,0.272,0,0,0,0,0.467,0.13
0.667,0.659,0.179,0.275,0,0,0,0,0,0.391
0.667,0.69,0.219,0.288,0,0,0,0,0,0.174
0.667,0.708,0.285,0.325,0,0,0,0,0,0.0435
0.878,0.75,0.526,0.522,0,0,0,0,0,0.223
0.706,0.697,0.526,0.526,0,0,0,0,0,0
0.667,0.65,0.488,0.548,0,0,0,0,0,0
0.667,0.588,0.2,0.27,0,0,0,0,0,0
0.667,0.564,0.0331,0.0716,0,0,0,0,0,0
0.878,0.562,0.0159,0.05,0,0,0,0,0,0
1,0.562,0.0159,0.05,0,0,0,0,0,0
1,0.562,0.0159,0.05,0,0,0,0,0,0
1,0.562,0.0159,0.05,0,0,0,0,0,0
1,0.562,0.0159,0.05,0,0,0,0,0,0
1,0.56,0.0209,0.0694,0,0,0,0,0,0.226
1,0.567,0.0311,0.134,0,0,0,0,0,0.251
1,0.598,0.0582,0.276,0,0,0,0,0,0.391
1,0.616,0.0725,0.302,0,0,0,0,0,0.217
0.828,0.616,0.0807,0.286,0,0,0,0,0,0
0.378,0.594,0.0622,0.19,0,0,0,0,0.133,0.087
0.667,0.619,0.107,0.287,0,0,0,0,0.1,0.13
0.456,0.601,0.0829,0.206,0,0,0,0,0,0.0435
0.5,0.605,0.0982,0.217,0,0,0,0,0,0.174
0.333,0.591,0.0762,0.161,0,0,0,0,0,0.0435
0.461,0.615,0.111,0.204,0,0,0,0,0.467,0.217
0.711,0.667,0.19,0.29,0,0,0,0,0,0
1,0.755,0.321,0.407,0,0,0,0,0,0.087
0.789,0.734,0.325,0.37,0,0,0,0,0,0.261
0.667,0.705,0.392,0.4,0,0,0,0,0,0.0435
0.667,0.689,0.502,0.504,0,0,0,0,0,0
0.961,0.695,0.743,0.825,0,0,0,0,0.467,0.277
1,0.635,0.529,0.659,0,0,0,0,0,0.191
1,0.569,0.0852,0.135,0,0,0,0,0,0.19
1,0.562,0.0159,0.05,0,0,0,0,0,0
1,0.562,0.0159,0.05,0,0,0,0,0,0
1,0.562,0.0159,0.05,0,0,0,0,0,0
1,0.561,0.0158,0.05,0,0,0,0,0,0.087
1,0.56,0.0177,0.0508,0,0,0,0,0,0.174
1,0.56,0.0209,0.0658,0,0,0,0,0,0.174
1,0.567,0.0261,0.11,0,0,0,0,0,0.087
0.706,0.581,0.0363,0.156,0,0,0,0,0.133,0.165
0.667,0.616,0.0725,0.302,0,0,0,0,0.8,0.315
0.961,0.641,0.112,0.398,0,0,0,0,0,0.286
0.789,0.601,0.0702,0.22,0,0,0,0,0,0.0435
0.667,0.609,0.0918,0.242,0,0,0,0,0,0.13
0.667,0.619,0.115,0.277,0,0,0,0,0.633,0.087
0.456,0.601,0.0897,0.202,0,0,0,0,0.0667,0.0435
0.333,0.591,0.0762,0.161,0,0,0,0,0,0.0435
0.378,0.602,0.0919,0.176,0,0,0,0,0,0
0.667,0.659,0.179,0.275,0,0,0,0,0,0.087
0.667,0.69,0.219,0.288,0,0,0,0,0,0
0.878,0.756,0.379,0.418,0,0,0,0,0.133,0.0435
1,0.777,0.58,0.575,0,0,0,0,0.333,0.087
1,0.752,0.745,0.73,0,0,0,0,0,0.0435
1,0.702,0.774,0.853,0,0,0,0,0,0
1,0.64,0.569,0.708,0,0,0,0,0,0
1,0.588,0.294,0.381,0,0,0,0,0,0.0699
1,0.561,0.0912,0.127,0.0864,0.183,0,0,0,0
1,0.56,0.0334,0.0637,0.623,0.3,0,0,0,0.087
0.856,0.561,0.0221,0.0527,0.651,0,0,0,0,0.087
0.667,0.562,0.0182,0.05,0,0,0,0,0,0
0.894,0.562,0.0182,0.05,0,0,0,0,0,0
1,0.562,0.0182,0.05,0,0,0,0,0,0
1,0.562,0.0182,0.05,0,0,0,0,0,0
1,0.562,0.0182,0.05,0,0,0,0,0,0
1,0.567,0.0267,0.0734,0,0,0,0,0,0.0435
1,0.591,0.0759,0.177,0,0,0.0839,0.183,0,0.13
0.772,0.571,0.0382,0.09,0,0,0.0727,0.0667,0,0.0435
0.667,0.572,0.0491,0.0926,0,0,0,0,0,0.105
0.667,0.619,0.196,0.277,0,0,0.466,0.433,0,0.174
0.667,0.619,0.224,0.272,0,0,0.266,0.0833,0,0.13
0.439,0.6,0.172,0.196,0,0,0,0,0,0.0435
0.333,0.598,0.152,0.161,0,0,0,0,0,0.348
0.478,0.635,0.224,0.212,0,0,0,0,0,0.285
0.667,0.692,0.316,0.289,0,0,0,0,0,0
0.667,0.709,0.357,0.327,0,0,0,0,0,0.13
0.667,0.705,0.454,0.405,0,0,0,0,0,0.13
0.978,0.746,0.799,0.726,0,0,0,0,0,0.171
1,0.672,0.635,0.667,0,0,0,0,0,0.232
1,0.604,0.33,0.399,0,0,0,0,0,0.0702
1,0.563,0.0379,0.0724,0,0,0,0,0,0
1,0.562,0.0182,0.05,0,0,0,0,0,0
1,0.562,0.0182,0.05,0,0,0,0,0,0
1,0.562,0.0182,0.05,0,0,0,0,0,0
1,0.562,0.0182,0.05,0,0,0,0,0,0
1,0.562,0.0182,0.05,0,0,0,0,0,0
1,0.562,0.0182,0.05,0,0,0,0,0,0
1,0.562,0.0182,0.05,0,0,0,0,0,0
1,0.578,0.0357,0.135,0,0,0,0,0,0.449
1,0.628,0.121,0.35,0,0,0,0,0,0.5
0.772,0.628,0.152,0.343,0.51,0.483,0,0,0,0.232
