plug_loads_other,plug_loads_tv,ceiling_fan,lighting_interior,lighting_garage,hot_water_dishwasher,dishwasher,hot_water_clothes_washer,clothes_washer,clothes_dryer,cooking_range,occupants,hot_water_fixtures
0.815,0.625,0.14,0.625,0.625,0,0,0,0,0,0,0.667,0
0.815,0.625,0.14,0.625,0.625,0,0,0,0,0,0,0.667,0
0.941,0.929,0,0.913,0.913,0,0,0,0,0,0,1,0
0.941,0.929,0,0.913,0.913,0,0,0,0,0,0,1,0
0.941,0.929,0,0.913,0.913,0,0,0,0,0,0,1,0
0.863,0.88,0,0.727,0.727,0,0,0,0,0,0,1,0
0.863,0.88,0,0.727,0.727,0,0,0,0,0,0,1,0.165
0.762,0.592,0.14,0.501,0.501,0,0,0,0,0,0,1,0.413
0.662,0.304,0.281,0.275,0.275,0,0,0,0,0,0,0.667,0
0.662,0.304,0.281,0.275,0.275,0,0,0,0,0,0,0.667,0
0.662,0.304,0.281,0.275,0.275,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,0.667,0.025
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,1,0.125
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,1,0
0.61,0.02,0.281,0.0513,0.0513,0,0,0,0,0,0,1,0.116
0.61,0.02,0.281,0.0513,0.0513,0,0,0,0,0,0,1,0.0231
0.61,0.02,0.281,0.0513,0.0513,0,0,0,0,0,0,1,0
0.61,0.0259,0.281,0.0829,0.0829,0,0,0,0,0,0,1,0
0.61,0.0259,0.281,0.0829,0.0829,0,0,0,0,0,0,1,0.165
0.61,0.0259,0.281,0.0829,0.0829,0,0,0,0,0,0,1,0.132
0.61,0.0259,0.281,0.0829,0.0829,0,0,0,0,0,0,1,0.494
0.61,0.0259,0.281,0.0829,0.0829,0,0,0,0,0,0,1,0.123
0.61,0.0259,0.281,0.0829,0.0829,0,0,0,0,0,0,1,0
0.745,0.0742,0,0.351,0.351,0,0,0,0,0,0,1,0
0.745,0.0742,0,0.351,0.351,0,0,0,0,0,0,1,0.386
0.745,0.0742,0,0.351,0.351,0,0,0,0,0,0.1,1,0.249
0.745,0.0742,0,0.351,0.351,0,0,0,0,0,1,1,0
0.745,0.0742,0,0.351,0.351,0,0,0,0,0,0.4,1,0.0827
0.745,0.0742,0,0.351,0.351,0,0,0,0,0,0,1,0.0827
0.804,0.102,0,0.444,0.444,0,0,0,0,0,0,1,0
0.804,0.102,0,0.444,0.444,0,0,0,0,0,0,1,0.0827
0.723,0.0735,0.14,0.313,0.313,0,0,0,0,0,0,0.667,0
0.642,0.0447,0.281,0.181,0.181,0,0,0,0,0,0,0.333,0
0.642,0.0447,0.281,0.181,0.181,0,0,0,0,0,0,0.333,0
0.642,0.0447,0.281,0.181,0.181,0,0,0,0,0,0,0.333,0
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,0,0
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,0,0
0.562,0.0159,0.421,0.0495,0.0495,0.335,0.1,0,0,0,0,0,0
0.562,0.0159,0.421,0.0495,0.0495,0,1,0,0,0,0,0,0
0.562,0.0159,0.421,0.0495,0.0495,0.557,0.4,0,0,0,0,0,0
0.562,0.0159,0.421,0.0495,0.0495,0.205,0,0,0,0,0,0,0
0.649,0.0601,0.281,0.193,0.193,0.42,0,0,0,0,0,0.333,0
0.649,0.0601,0.281,0.193,0.193,0.324,0,0,0,0,0,0.333,0
0.649,0.0601,0.281,0.193,0.193,0.812,0,0,0,0,0,0.333,0
0.649,0.0601,0.281,0.193,0.193,0.182,0,0,0,0,0,0.333,0
0.649,0.0601,0.281,0.193,0.193,0.182,0,0,0,0,0,0.333,0
0.649,0.0601,0.281,0.193,0.193,0.25,0,0,0,0,0,0.333,0
0.649,0.066,0.281,0.189,0.189,0,0,0,0,0,0,0.333,0
0.649,0.066,0.281,0.189,0.189,0.347,0,0,0,0,0,0.333,0.0827
0.649,0.066,0.281,0.189,0.189,0.364,0,0,0,0,0,0.333,0
0.649,0.066,0.281,0.189,0.189,0.472,0,0,0,0,0,0.333,0
0.649,0.066,0.281,0.189,0.189,0,0,0,0,0,0,0.333,0
0.649,0.066,0.281,0.189,0.189,0,0,0,0,0,0,0.333,0.108
0.649,0.072,0.281,0.183,0.183,0,0,0,0,0,0,0.333,0.339
0.649,0.072,0.281,0.183,0.183,0,0,0,0,0,0,0.333,0.0256
0.649,0.072,0.281,0.183,0.183,0,0,0,0,0,0,0.333,0.0827
0.649,0.072,0.281,0.183,0.183,0,0,0,0,0,0,0.333,0.248
0.649,0.072,0.281,0.183,0.183,0,0,0,0,0,0,0.333,0.23
0.649,0.072,0.281,0.183,0.183,0,0,0,0,0,0,0.333,0.171
0.649,0.0754,0.281,0.178,0.178,0,0,0,0,0,0,0.333,0
0.649,0.0754,0.281,0.178,0.178,0,0,0,0,0,0,0.333,0.0827
0.649,0.0754,0.281,0.178,0.178,0,0,0,0,0,0,0.333,0.0261
0.649,0.0754,0.281,0.178,0.178,0,0,0,0,0,0,0.333,0.156
0.649,0.0754,0.281,0.178,0.178,0,0,0,0,0,0,0.333,0
0.649,0.0754,0.281,0.178,0.178,0,0,0,0,0,0,0.333,0
0.649,0.0839,0.281,0.177,0.177,0,0,0,0,0,0,0.333,0
0.649,0.0839,0.281,0.177,0.177,0,0,0,0,0,0,0.333,0
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,0,0
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,0,0
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,0,0
0.562,0.0159,0.421,0.0495,0.0495,0,0,0.136,0.1,0,0,0,0.0827
0.562,0.0159,0.421,0.0495,0.0495,0,0,0.136,1,0,0,0,0
0.562,0.0159,0.421,0.0495,0.0495,0,0,0.228,0.4,0.6,0,0,0
0.562,0.0159,0.421,0.0495,0.0495,0,0,0.126,0,1,0,0,0.0827
0.649,0.0882,0.281,0.178,0.178,0,0,0,0,1,0,0.333,0
0.649,0.0882,0.281,0.178,0.178,0,0,0.319,0,1,0,0.333,0
0.649,0.0882,0.281,0.178,0.178,0,0,0.35,0,1,0,0.333,0
0.662,0.0976,0.281,0.186,0.186,0,0,0,0,1,0,0.333,0
0.662,0.0976,0.281,0.186,0.186,0,0,0.283,0,0.7,0,0.333,0
0.662,0.0976,0.281,0.186,0.186,0,0,0.228,0,0,0,0.333,0.0827
0.662,0.0976,0.281,0.186,0.186,0,0,0,0,0,0,0.333,0.0827
0.662,0.0976,0.281,0.186,0.186,0,0,0.443,0,0,0,0.333,0.248
0.762,0.179,0.14,0.322,0.322,0,0,0.463,0,0,0.1,0.667,0.413
0.802,0.222,0.14,0.367,0.367,0,0,0.0709,0,0,1,0.667,0.0827
0.802,0.222,0.14,0.367,0.367,0,0,0.256,0,0,0.4,0.667,0.165
0.802,0.222,0.14,0.367,0.367,0,0,0.272,0,0,0,0.667,0
0.922,0.325,0,0.526,0.526,0,0,0.142,0,0,0,1,0
0.922,0.325,0,0.526,0.526,0,0,0.339,0,0,0,1,0
0.922,0.325,0,0.526,0.526,0,0,0.441,0,0,0,1,0
0.98,0.399,0,0.674,0.674,0,0,0,0,0,0,1,0
0.98,0.399,0,0.674,0.674,0,0,0,0,0,0,1,0
0.98,0.399,0,0.674,0.674,0,0,0,0,0,0,1,0
0.98,0.399,0,0.674,0.674,0,0,0,0,0,0,1,0
0.98,0.399,0,0.674,0.674,0,0,0,0,0,0,1,0
0.841,0.271,0.14,0.466,0.466,0,0,0,0,0,0,0.667,0
0.854,0.364,0.14,0.595,0.595,0,0,0,0,0,0,0.667,0
0.854,0.364,0.14,0.595,0.595,0,0,0,0,0,0,0.667,0.0827
0.854,0.364,0.14,0.595,0.595,0,0,0,0,0,0,0.667,0
1,0.537,0,0.868,0.868,0,0,0,0,0,0,1,0
1,0.537,0,0.868,0.868,0,0,0,0,0,0,1,0
1,0.537,0,0.868,0.868,0,0,0,0,0,0,1,0
0.98,0.752,0,0.98,0.98,0,0,0,0,0,0,1,0
0.98,0.752,0,0.98,0.98,0,0,0,0,0,0,1,0.248
0.98,0.752,0,0.98,0.98,0,0,0,0,0,0,1,0.0261
0.98,0.752,0,0.98,0.98,0,0,0,0,0,0,1,0.235
0.98,0.752,0,0.98,0.98,0,0,0,0,0,0,1,0
0.98,0.752,0,0.98,0.98,0,0,0,0,0,0,1,0
0.815,0.625,0.14,0.625,0.625,0,0,0,0,0,0,1,0
0.815,0.625,0.14,0.625,0.625,0,0,0,0,0,0,1,0.137
0.815,0.625,0.14,0.625,0.625,0,0,0,0,0,0,1,0
0.815,0.625,0.14,0.625,0.625,0,0,0,0,0,0,1,0
0.815,0.625,0.14,0.625,0.625,0,0,0,0,0,0,1,0
0.815,0.625,0.14,0.625,0.625,0,0,0,0,0,0,1,0.0551
0.762,0.592,0.14,0.501,0.501,0,0,0,0,0,0,1,0.165
0.762,0.592,0.14,0.501,0.501,0,0,0,0,0,0,1,0.194
0.762,0.592,0.14,0.501,0.501,0,0,0,0,0,0,1,0.0489
0.762,0.592,0.14,0.501,0.501,0,0,0,0,0,0,1,0.343
0.762,0.592,0.14,0.501,0.501,0,0,0,0,0,0,1,0.0737
0.762,0.592,0.14,0.501,0.501,0,0,0,0,0,0,1,0
0.71,0.36,0.14,0.442,0.442,0,0,0,0,0,0,1,0.137
0.71,0.36,0.14,0.442,0.442,0,0,0,0,0,0,1,0.195
0.71,0.36,0.14,0.442,0.442,0,0,0,0,0,0,1,0.0246
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,1,0.0258
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,1,0.258
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,1,0.398
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,1,0.165
0.623,0.0353,0.281,0.15,0.15,0,0,0,0,0,0,1,0
0.623,0.0353,0.281,0.15,0.15,0,0,0,0,0,0,1,0.0827
0.623,0.0353,0.281,0.15,0.15,0,0,0,0,0,0,1,0.0235
0.623,0.0353,0.281,0.15,0.15,0,0,0,0,0,0,1,0.165
0.623,0.0353,0.281,0.15,0.15,0,0,0,0,0,0,1,0
0.623,0.0353,0.281,0.15,0.15,0,0,0,0,0,0,1,0
0.642,0.0447,0.281,0.181,0.181,0,0,0,0,0,0,1,0.0751
0.642,0.0447,0.281,0.181,0.181,0,0,0,0,0,0,1,0.158
0.642,0.0447,0.281,0.181,0.181,0,0,0,0,0,0,1,0
0.642,0.0447,0.281,0.181,0.181,0,0,0,0,0,0,1,0
0.642,0.0447,0.281,0.181,0.181,0,0,0,0,0,0,1,0
0.642,0.0447,0.281,0.181,0.181,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,0.667,0
0.649,0.0601,0.281,0.193,0.193,0,0,0,0,0,0,0.667,0
0.649,0.0601,0.281,0.193,0.193,0,0,0,0,0,0,0.667,0
0.649,0.0601,0.281,0.193,0.193,0,0,0,0,0,0,0.667,0.0827
0.649,0.0601,0.281,0.193,0.193,0,0,0,0,0,0,0.667,0
0.649,0.0601,0.281,0.193,0.193,0,0,0,0,0,0,0.667,0
0.649,0.0601,0.281,0.193,0.193,0,0,0,0,0,0,0.667,0
0.649,0.066,0.281,0.189,0.189,0,0,0,0,0,0,0.667,0
0.649,0.066,0.281,0.189,0.189,0,0,0,0,0,0,0.667,0
0.649,0.066,0.281,0.189,0.189,0,0,0,0,0,0,1,0
0.649,0.066,0.281,0.189,0.189,0,0,0,0,0,0,1,0
0.649,0.066,0.281,0.189,0.189,0,0,0,0,0,0,1,0.165
0.649,0.066,0.281,0.189,0.189,0,0,0,0,0,0,1,0.0827
0.649,0.072,0.281,0.183,0.183,0,0,0,0,0,0,1,0
0.649,0.072,0.281,0.183,0.183,0,0,0,0,0,0,1,0.165
0.649,0.072,0.281,0.183,0.183,0,0,0,0,0,0,1,0.0827
0.649,0.072,0.281,0.183,0.183,0,0,0,0,0,0,1,0
0.649,0.072,0.281,0.183,0.183,0,0,0,0,0,0,1,0.0827
0.649,0.072,0.281,0.183,0.183,0,0,0,0,0,0,1,0.0827
0.649,0.0754,0.281,0.178,0.178,0,0,0,0,0,0,0.667,0
0.649,0.0754,0.281,0.178,0.178,0,0,0,0,0,0,0.667,0
0.649,0.0754,0.281,0.178,0.178,0,0,0,0,0,0,0.667,0
0.649,0.0754,0.281,0.178,0.178,0,0,0,0,0,0,0.667,0
0.649,0.0754,0.281,0.178,0.178,0,0,0,0,0,0,0.667,0
0.649,0.0754,0.281,0.178,0.178,0,0,0,0,0,0,0.667,0
0.649,0.0839,0.281,0.177,0.177,0,0,0,0,0,0,0.667,0
0.649,0.0839,0.281,0.177,0.177,0,0,0,0,0,0,0.667,0
0.649,0.0839,0.281,0.177,0.177,0,0,0,0,0,0,0.667,0
0.649,0.0839,0.281,0.177,0.177,0,0,0,0,0,0,0.667,0
0.649,0.0839,0.281,0.177,0.177,0,0,0,0,0,0,0.667,0.165
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,0.667,0.0827
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0.0495,0,0,0,0,0,0,0.667,0.0827
0.736,0.161,0.14,0.307,0.307,0,0,0,0,0,0,1,0.0827
0.824,0.233,0,0.435,0.435,0,0,0,0,0,0,1,0
0.824,0.233,0,0.435,0.435,0,0,0,0,0,0,1,0
0.824,0.233,0,0.435,0.435,0,0,0,0,0,0,1,0
0.863,0.261,0,0.458,0.458,0,0,0,0,0,0,1,0
0.863,0.261,0,0.458,0.458,0,0,0,0,0,0,1,0
0.863,0.261,0,0.458,0.458,0,0,0,0,0,0,1,0
0.863,0.261,0,0.458,0.458,0,0,0,0,0,0,1,0
0.863,0.261,0,0.458,0.458,0,0,0,0,0,0,1,0
0.762,0.179,0.14,0.322,0.322,0,0,0,0,0,0,0.667,0.0827
0.682,0.119,0.281,0.208,0.208,0,0,0,0,0,0,0.333,0.248
0.682,0.119,0.281,0.208,0.208,0,0,0,0,0,0,0.333,0
0.682,0.119,0.281,0.208,0.208,0,0,0,0,0,0,0.333,0
0.682,0.119,0.281,0.208,0.208,0,0,0,0,0,0,0.333,0
0.682,0.119,0.281,0.208,0.208,0,0,0,0,0,0,0.333,0
0.682,0.119,0.281,0.208,0.208,0,0,0,0,0,0,0.333,0
0.701,0.144,0.281,0.258,0.258,0,0,0,0,0,0,0.333,0
0.701,0.144,0.281,0.258,0.258,0,0,0,0,0,0,0.333,0.154
0.701,0.144,0.281,0.258,0.258,0,0,0,0,0,0,0.333,0.211
0.701,0.144,0.281,0.258,0.258,0,0,0,0,0,0,0.333,0
0.701,0.144,0.281,0.258,0.258,0,0,0,0,0,0.6,0.333,0
0.841,0.271,0.14,0.466,0.466,0,0,0,0,0,0.9,0.667,0.123
0.854,0.364,0.14,0.595,0.595,0,0,0,0,0,0,0.667,0.197
0.854,0.364,0.14,0.595,0.595,0,0,0,0,0,0,0.667,0.0827
1,0.537,0,0.868,0.868,0,0,0,0,0,0,1,0.0827
1,0.537,0,0.868,0.868,0,0,0,0,0,0,1,0.134
1,0.537,0,0.868,0.868,0,0,0,0,0,0,1,0.257
1,0.537,0,0.868,0.868,0,0,0,0,0,0,1,0.134
0.98,0.752,0,0.98,0.98,0,0,0,0,0,0,1,0
0.98,0.752,0,0.98,0.98,0,0,0,0,0,0,1,0
0.98,0.752,0,0.98,0.98,0,0,0,0,0,0,1,0.207
0.98,0.752,0,0.98,0.98,0,0,0,0,0,0,1,0.155
0.98,0.752,0,0.98,0.98,0,0,0,0,0,0,1,0
0.98,0.752,0,0.98,0.98,0,0,0,0,0,0,1,0
0.941,0.929,0,0.913,0.913,0,0,0,0,0,0,1,0
0.941,0.929,0,0.913,0.913,0,0,0,0,0,0,1,0.21
0.941,0.929,0,0.913,0.913,0,0,0,0,0,0,1,0.0229
0.941,0.929,0,0.913,0.913,0,0,0,0,0,0,1,0
0.941,0.929,0,0.913,0.913,0,0,0,0,0,0,1,0
0.941,0.929,0,0.913,0.913,0,0,0,0,0,0,1,0.0221
0.863,0.88,0,0.727,0.727,0,0,0,0,0,0,1,0.0663
0.863,0.88,0,0.727,0.727,0,0,0,0,0,0,1,0
0.863,0.88,0,0.727,0.727,0,0,0,0,0,0,1,0
0.863,0.88,0,0.727,0.727,0,0,0,0,0,0,1,0
0.863,0.88,0,0.727,0.727,0,0,0,0,0,0,1,0
0.762,0.592,0.14,0.501,0.501,0,0,0,0,0,0,1,0
0.636,0.188,0.281,0.246,0.246,0,0,0,0,0,0,1,0
0.636,0.188,0.281,0.246,0.246,0,0,0,0,0,0,1,0
0.636,0.188,0.281,0.246,0.246,0,0,0,0,0,0,1,0
0.636,0.188,0.281,0.246,0.246,0,0,0,0,0,0,1,0
0.636,0.188,0.281,0.246,0.246,0,0,0,0,0,0,1,0
0.636,0.188,0.281,0.246,0.246,0,0,0,0,0,0,1,0.0208
0.616,0.0874,0.281,0.116,0.116,0,0,0,0,0,0,1,0.0624
0.616,0.0874,0.281,0.116,0.116,0,0,0,0,0,0,1,0
0.616,0.0874,0.281,0.116,0.116,0,0,0,0,0,0,1,0
0.616,0.0874,0.281,0.116,0.116,0,0,0,0,0,0,1,0.143
0.616,0.0874,0.281,0.116,0.116,0,0,0,0,0,0,1,0
0.616,0.0874,0.281,0.116,0.116,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0.0495,0,0,0,0,0,0,1,0
