occupants,plug_loads_other,plug_loads_tv,lighting_interior,hot_water_dishwasher,dishwasher,hot_water_clothes_washer,clothes_washer,cooking_range,hot_water_fixtures
0.372,0.572,0.0196,0.066,0,0,0,0,0,0
0.333,0.574,0.0222,0.0702,0,0,0,0,0,0
0.333,0.648,0.0623,0.199,0,0,0,0,0,0.0417
0.333,0.648,0.0684,0.194,0,0,0,0,0,0.0833
0.122,0.594,0.0373,0.101,0,0,0,0,0,0
0,0.562,0.0161,0.0503,0,0,0,0,0,0
0,0.562,0.0161,0.0503,0,0,0,0,0,0
0.0444,0.576,0.0273,0.0701,0,0,0,0,0,0
0.333,0.664,0.103,0.204,0,0,0,0,0.133,0.167
0.5,0.742,0.178,0.339,0,0,0,0,0.383,0.125
0.628,0.823,0.275,0.544,0,0,0,0,0,0
0.711,0.867,0.426,0.723,0.124,0.133,0,0,0,0.0417
1,0.97,0.795,0.983,0.627,0.133,0,0,0,0.208
1,0.912,0.906,0.782,0.212,0,0,0,0,0.16
1,0.733,0.528,0.385,0,0,0.125,0.633,0.25,0.113
1,0.562,0.0161,0.0503,0,0,0,0.0833,0,0
1,0.575,0.0283,0.0615,0,0,0,0,0,0
1,0.562,0.0161,0.0503,0,0,0,0,0,0
1,0.562,0.0161,0.0503,0,0,0,0,0,0
1,0.562,0.0161,0.0503,0,0,0,0,0,0
1,0.562,0.0161,0.0503,0,0,0,0,0,0
1,0.562,0.0161,0.0503,0,0,0,0,0,0
0.956,0.597,0.0239,0.076,0,0,0,0,0,0.273
0.667,0.573,0.0201,0.0683,0,0,0,0,0,0.177
0.667,0.654,0.0518,0.206,0,0,0.236,0.483,0,0.25
0.372,0.658,0.059,0.212,0,0,0,0,0,0.0833
0.5,0.691,0.085,0.273,0,0,0,0,0,0.13
0.333,0.648,0.0684,0.194,0,0,0,0,0,0.382
0.333,0.648,0.0742,0.188,0,0,0,0,0,0.208
0.333,0.648,0.0784,0.184,0,0,0,0,0,0.0417
0.333,0.648,0.0865,0.183,0,0,0,0,0,0.167
0.289,0.637,0.0804,0.167,0,0,0,0,0,0.0417
0.378,0.677,0.114,0.224,0,0,0,0,0,0.332
0.167,0.624,0.0724,0.153,0,0,0,0,0,0.0417
0.378,0.72,0.177,0.354,0,0,0,0,0,0
0.667,0.849,0.392,0.68,0,0,0.116,0.133,0,0.0417
0.667,0.834,0.536,0.672,0.0991,0.133,0.319,0.583,0,0.0417
0.667,0.791,0.596,0.53,0.244,1,0,0,0,0.0833
0.961,0.682,0.37,0.288,0,0.483,0,0,0,0.0417
1,0.632,0.179,0.202,0,0,0,0,0,0
1,0.602,0.0711,0.101,0,0,0,0,0,0
1,0.609,0.0409,0.0732,0,0,0,0,0,0
1,0.609,0.0255,0.0575,0,0,0,0,0,0.0833
1,0.568,0.0164,0.0503,0,0,0,0,0,0
1,0.562,0.0161,0.0503,0,0,0,0,0,0
1,0.569,0.0175,0.0548,0,0,0,0,0,0.138
0.956,0.622,0.0304,0.102,0,0,0,0,0,0.169
0.667,0.625,0.0374,0.158,0,0,0,0,0,0.259
0.456,0.603,0.032,0.119,0,0,0,0,0,0.126
0.333,0.648,0.0547,0.195,0,0,0,0,0,0.144
0.333,0.648,0.0623,0.199,0,0,0,0,0,0.155
0.333,0.648,0.0684,0.194,0,0,0,0,0,0.447
0.333,0.648,0.0742,0.188,0,0,0,0,0,0.2
0.333,0.648,0.0784,0.184,0,0,0,0,0,0.333
0.417,0.669,0.104,0.216,0,0,0,0,0,0.292
0.206,0.615,0.0619,0.133,0,0,0,0,0,0
0.0444,0.578,0.0302,0.0752,0,0,0,0,0,0
0.628,0.683,0.125,0.246,0,0,0,0,0,0.167
0.961,0.823,0.275,0.544,0,0,0,0,0.133,0
1,0.849,0.392,0.68,0,0,0,0,1,0
1,0.919,0.703,0.867,0.288,0.267,0,0,0.15,0
1,0.926,0.946,0.808,0.681,0,0,0,0,0.0833
1,0.838,0.831,0.597,0.63,0,0,0,0,0
1,0.677,0.288,0.304,0,0,0,0,0,0
1,0.615,0.0833,0.112,0,0,0,0,0,0
1,0.603,0.0395,0.072,0,0,0,0,0,0
1,0.562,0.0161,0.0503,0,0,0,0,0,0
1,0.562,0.0161,0.0503,0,0,0,0,0,0
1,0.569,0.0167,0.0505,0,0,0,0,0,0.0417
1,0.615,0.0226,0.0611,0,0,0,0,0,0.505
1,0.659,0.0394,0.137,0,0,0,0,0,0.656
0.956,0.676,0.0547,0.247,0.382,0.383,0,0,0.25,0.0627
0.456,0.591,0.027,0.0998,0.159,0.967,0,0,0,0
0.333,0.562,0.0161,0.0503,0,0,0,0,0,0
0.333,0.574,0.023,0.0695,0,0,0,0,0,0
0.333,0.648,0.0684,0.194,0,0,0,0,0,0.0417
0.333,0.648,0.0742,0.188,0,0,0,0,0,0.167
0.333,0.637,0.0691,0.166,0,0,0,0,0,0
0.333,0.562,0.0161,0.0503,0,0,0,0,0,0
0.333,0.618,0.0644,0.138,0,0,0,0,0,0.375
0.333,0.664,0.103,0.204,0,0,0,0,0,0.0833
0.672,0.808,0.239,0.454,0,0,0,0,0.383,0.167
1,0.978,0.428,0.835,0,0,0,0,0.133,0
1,0.992,0.58,0.995,0,0,0.514,0.717,0,0.125
1,0.953,0.754,0.948,0,0,0,0,0,0.0417
1,0.805,0.636,0.555,0,0,0,0,0,0
1,0.694,0.404,0.311,0,0,0,0,0.883,0.0766
1,0.571,0.0367,0.0695,0,0,0,0,0.15,0
1,0.575,0.0283,0.0615,0,0,0,0,0,0
1,0.562,0.0185,0.0503,0,0,0,0,0,0
1,0.562,0.0185,0.0503,0,0,0,0,0,0
1,0.562,0.0185,0.0503,0,0,0,0,0,0
1,0.562,0.0185,0.0503,0,0,0,0,0,0
1,0.562,0.0185,0.0503,0,0,0,0,0,0
1,0.562,0.0185,0.0503,0,0,0,0,0,0
1,0.562,0.0185,0.0503,0,0,0,0,0,0
1,0.562,0.0185,0.0503,0,0,0,0,0,0
1,0.614,0.0641,0.14,0,0,0,0,0.25,0.298
0.9,0.776,0.218,0.42,0,0,0,0,0,0.354
0.667,0.733,0.208,0.336,0,0,0,0,0.517,0.0833
0.667,0.733,0.226,0.324,0,0,0,0,0,0.125
0.767,0.759,0.289,0.357,0,0,0,0,0.8,0.208
1,0.751,0.317,0.343,0,0,0,0,0.483,0.208
1,0.741,0.327,0.329,0,0,0,0,0,0.25
1,0.771,0.354,0.371,0,0,0.396,0.717,0,0.0417
1,0.81,0.37,0.464,0,0,0,0,0,0
1,0.841,0.399,0.594,0,0,0,0,0.517,0.167
0.833,0.888,0.571,0.777,0,0,0,0,0,0
1,0.963,0.911,0.955,0.48,0.55,0,0,0,0.125
1,0.913,0.994,0.774,0,0.8,0,0,0,0
1,0.788,0.701,0.507,0,0,0,0,0,0.269
1,0.644,0.216,0.219,0,0,0,0,0,0
1,0.593,0.0671,0.0897,0,0,0,0,0,0
1,0.609,0.045,0.0704,0,0,0,0,0,0
1,0.609,0.0289,0.0561,0,0,0,0,0,0
1,0.595,0.0215,0.0503,0,0,0,0,0,0
1,0.576,0.0195,0.0508,0,0,0,0,0,0.0833
1,0.609,0.0227,0.0619,0,0,0,0,0,0.0833
1,0.61,0.0264,0.1,0,0,0,0,0,0.125
1,0.562,0.0185,0.0503,0,0,0,0,0,0
1,0.628,0.051,0.161,0,0,0,0,0,0.448
1,0.674,0.103,0.241,0,0,0,0,0,0.214
0.9,0.776,0.218,0.42,0,0,0,0,0,0.304
0.667,0.733,0.208,0.336,0,0,0,0,0,0.425
0.667,0.733,0.226,0.324,0,0,0,0,0,0.285
0.667,0.733,0.25,0.317,0,0,0,0,0,0
0.567,0.708,0.246,0.276,0,0,0,0,0,0.0833
0.333,0.652,0.173,0.189,0,0,0,0,0,0.125
0.6,0.751,0.321,0.341,0,0,0,0,0,0.259
0.667,0.81,0.37,0.464,0,0,0,0,0.05,0.0862
0.667,0.841,0.399,0.594,0,0,0,0,0.2,0.125
0.667,0.847,0.487,0.682,0,0,0,0,0,0.0417
0.683,0.836,0.63,0.666,0,0,0,0,0,0.0833
1,0.913,0.994,0.774,0.531,0.267,0,0,0,0
1,0.835,0.835,0.605,0,0,0,0,0,0.159
1,0.71,0.375,0.355,0,0,0,0,0,0.0417
1,0.644,0.136,0.145,0,0,0,0,0,0
1,0.649,0.0643,0.0949,0,0,0,0,0,0
1,0.603,0.0251,0.0575,0,0,0,0,0,0.125
1,0.569,0.0162,0.0503,0,0,0,0,0,0.207
1,0.603,0.0168,0.0503,0,0,0,0,0,0.14
1,0.569,0.0175,0.0548,0,0,0,0,0,0
1,0.627,0.0331,0.121,0,0,0,0,0,0.3
1,0.749,0.0799,0.373,0.129,0.133,0,0,0.383,0.289
1,0.802,0.108,0.459,0.759,0.133,0,0,0.383,0.261
1,0.819,0.132,0.486,0.623,0,0.0963,0.133,0,0.427
0.956,0.808,0.148,0.477,0,0,0.795,0.583,0,0.185
0.667,0.733,0.121,0.338,0,0,0.385,0,0,0.23
0.372,0.625,0.0584,0.152,0,0,0,0,0,0
0.333,0.595,0.0407,0.101,0,0,0.319,0.383,0,0.0833
0.628,0.723,0.149,0.3,0,0,0.342,0.333,0,0.0417
0.711,0.75,0.178,0.344,0,0,0.36,0,0,0.167
1,0.866,0.276,0.513,0,0,0.482,0,0,0.167
1,0.924,0.343,0.637,0,0,0.642,0,0,0.0417
0.917,0.943,0.395,0.771,0,0,0.0642,0,0.25,0.25
1,0.992,0.58,0.995,0,0,0,0,0,0.0417
1,0.953,0.754,0.948,0,0,0,0,0,0.0417
1,0.805,0.636,0.555,0,0,0,0,0,0.0417
1,0.753,0.575,0.429,0,0,0,0,0,0.0417
1,0.659,0.244,0.263,0,0,0,0,0,0
1,0.607,0.0701,0.0975,0,0,0,0,0,0
1,0.562,0.0161,0.0503,0,0,0,0,0,0
1,0.562,0.0161,0.0503,0,0,0,0,0,0
1,0.562,0.0161,0.0503,0,0,0,0,0,0
1,0.562,0.0161,0.0503,0,0,0,0,0,0
1,0.569,0.0175,0.0548,0,0,0,0,0,0.221
0.956,0.634,0.033,0.111,0,0,0,0,0,0.382
0.456,0.584,0.0235,0.0881,0,0,0,0,0,0.277
0.333,0.613,0.0359,0.137,0,0,0,0,0,0.292
0.333,0.648,0.0547,0.195,0,0,0,0,0,0.0833
0.333,0.648,0.0623,0.199,0,0,0,0,0,0.167
0.25,0.627,0.0556,0.158,0,0,0,0,0,0
0.333,0.648,0.0742,0.188,0,0,0,0,0,0.0833
0.333,0.648,0.0784,0.184,0,0,0,0,0,0.0833
0.333,0.648,0.0865,0.183,0,0,0,0,0,0.0417
0.333,0.65,0.0916,0.187,0,0,0,0,0,0.125
0.333,0.664,0.103,0.204,0,0,0,0,0.133,0
0.506,0.749,0.187,0.36,0,0,0,0,0.383,0
0.917,0.943,0.395,0.771,0,0,0,0,0,0.208
1,0.992,0.58,0.995,0,0,0,0,0.633,0.0833
1,0.97,0.795,0.983,0,0,0,0,0.133,0.0417
1,0.881,0.828,0.717,0,0,0,0,0,0
1,0.753,0.575,0.429,0,0,0,0,0,0.222
1,0.695,0.332,0.345,0,0,0,0,0,0
1,0.602,0.0711,0.101,0,0,0,0,0,0
1,0.58,0.026,0.0595,0,0,0,0,0,0
1,0.562,0.0161,0.0503,0,0,0,0,0,0
1,0.562,0.0161,0.0503,0,0,0,0,0,0
1,0.562,0.0161,0.0503,0,0,0,0,0,0
1,0.58,0.0186,0.0553,0,0,0,0,0,0.0896
1,0.619,0.0304,0.108,0,0,0,0,0,0.165
0.578,0.617,0.0347,0.144,0,0,0,0,0,0.134
0.333,0.642,0.0468,0.187,0,0,0,0,0,0.126
0.333,0.648,0.0547,0.195,0,0,0,0,0,0.251
0.333,0.648,0.0623,0.199,0,0,0,0,0,0.324
0.289,0.637,0.0607,0.176,0,0,0,0,0,0.0746
0.294,0.638,0.0675,0.172,0,0,0,0,0,0.364
0.5,0.691,0.109,0.251,0,0,0,0,0,0.0417
0.333,0.648,0.0865,0.183,0,0,0,0,0,0.333
0.378,0.663,0.103,0.207,0,0,0,0,0,0.333
0.667,0.765,0.19,0.358,0,0,0,0,0,0.125
0.961,0.911,0.331,0.616,0,0,0,0,0,0.142
1,0.978,0.428,0.835,0,0,0,0,0,0.368
1,0.992,0.58,0.995,0,0,0,0,0,0.137
1,0.97,0.795,0.983,0,0,0,0,0,0.124
1,0.899,0.867,0.756,0.326,0.267,0,0,0.25,0.208
1,0.658,0.296,0.24,0.496,0,0,0,0,0
1,0.632,0.179,0.202,0.69,0,0,0,0,0
1,0.615,0.0833,0.112,0.46,0,0,0,0,0.214
1,0.562,0.0161,0.0503,0,0,0,0,0,0
1,0.562,0.0161,0.0503,0,0,0,0,0,0
1,0.562,0.0161,0.0503,0,0,0,0,0,0
1,0.562,0.0161,0.0503,0,0,0,0,0,0
1,0.569,0.0175,0.0548,0,0,0,0,0,0.122
0.828,0.591,0.0225,0.0715,0,0,0,0,0,0.309
0.333,0.562,0.0161,0.0503,0,0,0,0,0,0
0.333,0.613,0.0359,0.137,0,0,0,0,0,0
0.333,0.648,0.0547,0.195,0,0,0,0,0,0
0.333,0.648,0.0623,0.199,0,0,0,0,0,0
0.544,0.702,0.102,0.285,0,0,0,0,0,0.0833
0.372,0.658,0.0809,0.204,0,0,0,0,0,0
0.378,0.659,0.0877,0.202,0,0,0,0,0,0.125
0.667,0.733,0.157,0.316,0,0,0.347,0.483,0,0.292
0.622,0.724,0.156,0.304,0,0,0.38,0,0,0.25
0.333,0.664,0.103,0.204,0,0,0.474,0,0,0.0417
0.333,0.683,0.125,0.246,0,0,0.157,0,0,0.0833
0.333,0.701,0.153,0.312,0,0,0,0,0,0.0833
0.628,0.832,0.371,0.644,0,0,0,0,0.517,0.406
0.878,0.919,0.703,0.867,0,0,0,0,0,0.125
1,0.926,0.946,0.808,0,0,0,0,0,0
1,0.838,0.831,0.597,0,0,0,0,0,0
1,0.695,0.332,0.345,0,0,0,0,0,0
1,0.608,0.0797,0.109,0,0,0,0,0,0
1,0.58,0.026,0.0595,0,0,0,0,0,0
1,0.562,0.0161,0.0503,0,0,0,0,0,0
1,0.562,0.0161,0.0503,0,0,0,0,0,0
0.956,0.562,0.0161,0.0503,0,0,0,0,0,0
0.667,0.562,0.0161,0.0503,0,0,0,0,0,0
0.667,0.562,0.0161,0.0503,0,0,0,0,0,0
0.667,0.643,0.044,0.19,0,0,0,0,0,0.236
0.456,0.671,0.0576,0.236,0,0,0,0,0,0.198
0.333,0.648,0.0547,0.195,0,0,0,0,0,0.167
0.333,0.648,0.0623,0.199,0,0,0.116,0.133,0,0
0.333,0.648,0.0684,0.194,0,0,0.796,0.35,0,0.375
0.333,0.648,0.0742,0.188,0,0,0.71,0,0,0.0417
0.333,0.648,0.0784,0.184,0,0,0.572,0,0,0.0833
0.333,0.648,0.0865,0.183,0,0,0.685,0,0,0.0417
0.333,0.65,0.0916,0.187,0,0,0.199,0,0,0.125
0.333,0.664,0.103,0.204,0,0,0,0,0,0.417
0.25,0.654,0.0988,0.199,0,0,0,0,0.25,0.167
0.756,0.877,0.332,0.649,0,0,0,0,0,0.0833
1,0.992,0.58,0.995,0,0,0,0,0,0.0417
1,0.97,0.795,0.983,0,0,0,0,0,0.208
1,0.926,0.946,0.808,0,0,0,0,0,0
1,0.838,0.831,0.597,0,0,0,0,0,0.214
1,0.677,0.288,0.304,0,0,0,0,0,0.114
1,0.615,0.0833,0.112,0,0,0,0,0,0
1,0.595,0.0411,0.0679,0,0,0,0,0,0.0417
1,0.562,0.0185,0.0503,0,0,0,0,0,0
1,0.562,0.0185,0.0503,0,0,0,0,0,0
1,0.562,0.0185,0.0503,0,0,0,0,0,0
1,0.562,0.0185,0.0503,0,0,0,0,0,0
1,0.562,0.0185,0.0503,0,0,0,0,0,0
1,0.562,0.0185,0.0503,0,0,0,0,0,0
1,0.562,0.0185,0.0503,0,0,0,0,0,0
1,0.562,0.0185,0.0503,0,0,0,0,0,0
1,0.614,0.0735,0.137,0,0,0,0,0,0.317
0.567,0.691,0.162,0.263,0,0,0,0,0,0.0833
0.667,0.733,0.226,0.324,0.481,0.55,0.202,0.3,0,0.0833
0.667,0.733,0.25,0.317,0.239,0.517,0.36,0.417,0,0.0833
0.667,0.733,0.29,0.317,0,0,0.774,0,0,0.0833
0.667,0.741,0.327,0.329,0,0,0.703,0,0,0.167
0.667,0.771,0.354,0.371,0,0,0.587,0,0,0.208
0.85,0.881,0.468,0.587,0,0,0.811,0,0,0.0833
1,0.981,0.589,0.865,0,0,0.499,0,0.25,0.292
1,0.989,0.721,0.997,0,0,0.332,0,0,0
1,0.963,0.911,0.955,0,0,0.658,0,0,0.0417
0.833,0.857,0.834,0.66,0,0,0.116,0,0,0.0482
1,0.835,0.835,0.605,0,0,0,0,0,0.0929
1,0.76,0.492,0.454,0,0,0,0,0,0.34
1,0.644,0.134,0.145,0,0,0,0,0,0.278
1,0.604,0.0475,0.0729,0,0,0,0,0,0
1,0.574,0.0195,0.0503,0,0,0,0,0,0
1,0.562,0.0185,0.0503,0,0,0,0,0,0
1,0.562,0.0185,0.0503,0,0,0,0,0,0
1,0.562,0.0185,0.0503,0,0,0,0,0,0
1,0.562,0.0185,0.0503,0,0,0,0,0,0
1,0.586,0.0279,0.0908,0,0,0,0,0,0.0417
0.633,0.604,0.0415,0.121,0,0,0,0,0.3,0.0417
0.333,0.648,0.0804,0.196,0,0,0,0,1,0.0417
0.333,0.648,0.0992,0.198,0,0,0,0,0.25,0.292
0.333,0.648,0.113,0.193,0,0,0,0,0,0.0417
0.333,0.648,0.122,0.187,0,0,0,0,0,0.0833
0.333,0.648,0.134,0.184,0,0,0,0,0,0
0.433,0.674,0.199,0.224,0,0,0.413,0.3,0,0.0417
0.667,0.741,0.327,0.329,0,0,0.13,0.183,0,0.167
0.667,0.771,0.354,0.371,0,0,0,0,0,0.167
0.85,0.881,0.468,0.587,0,0,0,0,0.25,0.247
1,0.981,0.589,0.865,0,0,0,0,0,0.114
1,0.989,0.721,0.997,0,0,0.555,0.55,0,0.0833
1,0.963,0.911,0.955,0,0,0.966,0.167,0,0.0417
1,0.913,0.994,0.774,0,0,0.411,0,0,0
1,0.813,0.778,0.555,0,0,0.0193,0,0,0.208
1,0.68,0.312,0.301,0.267,0.3,0,0,0,0.0417
1,0.634,0.106,0.121,0.494,0.583,0,0,0,0.167
1,0.58,0.026,0.0595,0.688,0,0,0,0,0.0417
1,0.562,0.0161,0.0503,0,0,0,0,0,0
1,0.562,0.0161,0.0503,0,0,0,0,0,0
1,0.562,0.0161,0.0503,0,0,0,0,0,0
1,0.562,0.0161,0.0503,0,0,0,0,0,0
1,0.59,0.0241,0.0864,0,0,0,0,0,0.239
0.911,0.666,0.0508,0.229,0,0,0,0,0,0.064
0.333,0.574,0.0211,0.0695,0,0,0,0,0,0
0.333,0.648,0.0547,0.195,0,0,0,0,0,0.369
0.333,0.648,0.0623,0.199,0,0,0,0,0,0.125
0.333,0.648,0.0684,0.194,0,0,0,0,0,0
0.333,0.648,0.0742,0.188,0,0,0,0,0.25,0.125
0.333,0.648,0.0784,0.184,0,0,0,0,0,0.125
0.333,0.648,0.0865,0.183,0,0,0,0,0,0.125
0.122,0.594,0.0433,0.0997,0,0,0,0,0,0.0417
0.339,0.668,0.107,0.212,0,0,0,0,0,0.125
0.667,0.804,0.234,0.442,0,0,0,0,0,0.0833
0.667,0.839,0.291,0.573,0,0,0,0,0,0.165
0.961,0.975,0.559,0.959,0.568,0.633,0,0,0,0.206
1,0.97,0.795,0.983,0,0.167,0,0,0,0.0833
1,0.912,0.906,0.782,0,0,0,0,0,0.0417
1,0.753,0.575,0.429,0,0,0,0,0,0
1,0.652,0.234,0.254,0,0,0,0,0,0
1,0.575,0.0298,0.0615,0.0956,0.183,0,0,0,0
1,0.562,0.0161,0.0503,0,0,0,0,0,0
1,0.562,0.0161,0.0503,0,0,0,0,0,0
1,0.562,0.0161,0.0503,0,0,0,0,0,0
1,0.562,0.0161,0.0503,0,0,0,0,0,0
1,0.562,0.0161,0.0503,0,0,0,0,0,0
1,0.61,0.0293,0.109,0,0,0,0,0,0.316
0.789,0.708,0.066,0.303,0,0,0,0,0.133,0.458
0.667,0.722,0.0774,0.323,0,0,0.144,0.383,0.117,0.208
0.667,0.733,0.0932,0.341,0,0,0.281,0.1,0,0.292
0.539,0.625,0.0494,0.16,0,0,0,0,0,0.0833
0.333,0.617,0.0496,0.141,0,0,0,0,0,0.276
0.333,0.648,0.0742,0.188,0,0,0,0,0.133,0.0833
0.333,0.648,0.0784,0.184,0,0,0,0,0.117,0.208
0.333,0.648,0.0865,0.183,0,0,0,0,0,0
0.333,0.65,0.0916,0.187,0,0,0,0,0,0.0833
0.378,0.679,0.117,0.229,0,0,0,0,0.25,0.125
0.711,0.822,0.252,0.475,0,0,0,0,0,0.0417
0.789,0.89,0.339,0.666,0.667,0.267,0,0,0,0.125
0.961,0.975,0.559,0.959,0.414,0,0,0,0,0.168
1,0.97,0.795,0.983,0.396,0,0,0,0,0.191
1,0.926,0.946,0.808,0,0,0,0,0,0
1,0.828,0.808,0.575,0,0,0,0,0,0
1,0.632,0.179,0.202,0,0,0,0,0,0
1,0.602,0.0711,0.101,0,0,0,0,0,0
1,0.562,0.0161,0.0503,0,0,0,0,0,0
1,0.562,0.0161,0.0503,0,0,0,0,0,0
1,0.562,0.0161,0.0503,0,0,0,0,0,0
1,0.562,0.0161,0.0503,0,0,0,0,0,0
1,0.562,0.0161,0.0503,0,0,0,0,0,0
1,0.602,0.0267,0.095,0,0,0,0,0,0.176
1,0.727,0.0726,0.335,0,0,0,0,0.383,0.608
0.411,0.661,0.0537,0.218,0,0,0,0,0.383,0.288
0.333,0.648,0.0547,0.195,0,0,0,0,0,0.128
0.333,0.648,0.0623,0.199,0,0,0,0,0,0.333
0.333,0.648,0.0684,0.194,0,0,0,0,0,0
0.333,0.648,0.0742,0.188,0,0,0,0,0,0.0417
0.333,0.648,0.0784,0.184,0,0,0,0,0,0.0833
0.333,0.648,0.0865,0.183,0,0,0,0,0,0.208
0.544,0.706,0.14,0.274,0,0,0,0,0.25,0.0417
0.667,0.765,0.19,0.358,0,0,0,0,0,0.11
0.961,0.911,0.331,0.616,0,0,0,0,0.517,0.0417
1,0.978,0.428,0.835,0,0,0,0,0,0.167
1,0.992,0.58,0.995,0,0,0,0,0,0.0833
1,0.97,0.795,0.983,0,0,0,0,0,0.159
1,0.926,0.946,0.808,0,0,0,0,0,0.0599
1,0.813,0.757,0.549,0,0,0,0,0,0.268
1,0.695,0.332,0.345,0,0,0,0,0,0.0921
1,0.588,0.0516,0.0829,0,0,0,0,0,0
1,0.562,0.0161,0.0503,0,0,0,0,0,0
1,0.562,0.0161,0.0503,0,0,0,0,0,0
1,0.562,0.0161,0.0503,0,0,0,0,0,0
1,0.562,0.0161,0.0503,0,0,0,0,0,0
1,0.562,0.0161,0.0503,0,0,0,0,0,0
1,0.582,0.0214,0.0726,0,0,0,0,0,0.306
0.789,0.584,0.0235,0.0881,0,0,0,0,0,0
0.667,0.562,0.0161,0.0503,0,0,0,0,0,0
0.667,0.628,0.047,0.162,0,0,0,0,0,0.293
0.667,0.733,0.108,0.347,0,0,0,0,0,0.356
0.667,0.733,0.121,0.338,0,0,0,0,0,0.331
0.667,0.733,0.132,0.326,0,0,0,0,0,0.157
0.456,0.679,0.101,0.233,0,0,0,0,0,0.333
0.333,0.648,0.0865,0.183,0,0,0,0,0.133,0.375
0.333,0.65,0.0916,0.187,0,0,0,0,0.117,0.208
0.333,0.664,0.103,0.204,0,0,0,0,0,0
0.333,0.683,0.125,0.246,0,0,0,0,0,0.0833
0.333,0.701,0.153,0.312,0,0,0,0,0,0.0833
0.756,0.886,0.45,0.765,0,0,0.226,0.133,0,0.0833
1,0.97,0.795,0.983,0,0,0.536,0.35,0.133,0.292
1,0.85,0.75,0.651,0,0,0,0,0.383,0
1,0.753,0.575,0.429,0,0,0,0,0,0
1,0.616,0.146,0.171,0,0,0,0,0,0
1,0.562,0.0161,0.0503,0,0,0,0,0,0
1,0.562,0.0161,0.0503,0,0,0,0,0,0
1,0.562,0.0161,0.0503,0,0,0,0,0,0
1,0.562,0.0161,0.0503,0,0,0,0,0,0
1,0.562,0.0161,0.0503,0,0,0,0,0,0
1,0.562,0.0161,0.0503,0,0,0,0,0,0
1,0.562,0.0161,0.0503,0,0,0,0,0,0
1,0.588,0.0251,0.0941,0,0,0,0,0,0.0624
0.789,0.662,0.0542,0.22,0,0,0,0,0,0.492
0.667,0.648,0.0547,0.195,0,0,0,0,0,0.0833
0.667,0.659,0.0692,0.218,0,0,0,0,0,0.122
0.667,0.733,0.121,0.338,0,0,0,0,0,0.352
0.667,0.733,0.132,0.326,0,0,0,0,0,0
0.667,0.733,0.141,0.318,0,0,0,0,0,0.208
0.667,0.658,0.0947,0.199,0,0,0.522,0.483,0,0.125
0.667,0.65,0.0916,0.187,0,0,0.374,0,0,0.208
0.878,0.729,0.159,0.304,0,0,0.453,0,0.25,0.167
0.917,0.774,0.208,0.395,0,0,0.222,0,0,0.167
1,0.839,0.291,0.573,0,0,0,0,0,0.167
1,0.849,0.392,0.68,0,0,0,0,0,0.0417
1,0.834,0.536,0.672,0,0,0,0,0,0.0417
1,0.805,0.636,0.555,0,0,0,0,0,0
1,0.743,0.552,0.407,0,0,0,0,0,0
1,0.625,0.169,0.193,0,0,0,0,0,0
1,0.562,0.0161,0.0503,0,0,0,0,0,0
1,0.562,0.0185,0.0503,0,0,0,0,0,0
1,0.562,0.0185,0.0503,0,0,0,0,0,0
1,0.562,0.0185,0.0503,0,0,0,0,0,0
1,0.562,0.0185,0.0503,0,0,0,0,0,0
1,0.562,0.0185,0.0503,0,0,0,0,0,0
