occupants,plug_loads_other,plug_loads_tv,lighting_interior,hot_water_dishwasher,dishwasher,hot_water_clothes_washer,clothes_washer,clothes_dryer,cooking_range,hot_water_fixtures
0.333,0.647,0.0558,0.194,0,0,0,0,0,0,0
0.333,0.647,0.0604,0.196,0,0,0,0,0,0,0
0.333,0.647,0.0604,0.196,0,0,0,0,0,0,0.296
0.333,0.647,0.0604,0.196,0,0,0,0,0,0,0.0986
0.333,0.647,0.0604,0.196,0,0,0,0,0,0,0
0.333,0.647,0.0604,0.196,0,0,0,0,0,0,0.197
0.333,0.647,0.0628,0.195,0,0,0,0,0,0,0
0.333,0.647,0.0664,0.192,0,0,0,0,0,0,0
0.333,0.647,0.0664,0.192,0,0,0,0,0,0,0.197
0.333,0.647,0.0664,0.192,0,0,0,0,0,0,0
0.333,0.647,0.0664,0.192,0,0,0,0,0,0,0
0.333,0.647,0.0664,0.192,0,0,0,0,0,0,0
0.333,0.647,0.0688,0.189,0,0,0,0,0,0,0
0.333,0.647,0.0724,0.186,0,0,0,0,0,0,0
0.333,0.647,0.0724,0.186,0,0,0,0,0,0,0.394
0.333,0.647,0.0724,0.186,0,0,0,0,0,0,0.197
0.333,0.647,0.0724,0.186,0,0,0,0,0,0,0.197
0.333,0.647,0.0724,0.186,0,0,0,0,0,0,0.197
0.333,0.647,0.0738,0.184,0,0,0,0,0,0,0
0.333,0.647,0.0759,0.181,0,0,0,0,0,0,0
0.333,0.647,0.0759,0.181,0,0,0,0,0,0,0
0.333,0.647,0.0759,0.181,0,0,0,0,0,0,0.197
0.333,0.647,0.0759,0.181,0,0,0,0,0,0,0
0.333,0.647,0.0759,0.181,0.449,0.9,0,0,0,0,0
0.2,0.613,0.0519,0.129,0.54,0.7,0,0,0,0,0
0,0.562,0.0159,0.0495,0.398,0,0,0,0,0,0
0,0.562,0.0159,0.0495,0.528,0,0,0,0,0,0
0,0.562,0.0159,0.0495,0,0,0,0,0,0,0
0,0.562,0.0159,0.0495,0,0,0,0,0,0,0
0,0.562,0.0159,0.0495,0,0,0,0,0,0,0
0,0.562,0.0159,0.0495,0,0,0,0,0,0,0
0,0.562,0.0159,0.0495,0,0,0,0,0,0,0
0,0.562,0.0159,0.0495,0,0,0,0,0,0,0
0,0.562,0.0159,0.0495,0,0,0,0,0,0,0
0,0.562,0.0159,0.0495,0,0,0,0,0,0,0
0,0.562,0.0159,0.0495,0,0,0,0,0,0,0
0.133,0.601,0.0488,0.108,0,0,0,0,0,0,0
0.333,0.66,0.0982,0.196,0,0,0,0,0,0,0
0.333,0.66,0.0982,0.196,0,0,0,0,0,0,0
0.467,0.699,0.131,0.255,0,0,0,0,0,0,0.0986
0.667,0.758,0.181,0.343,0,0,0,0,0,0,0
0.667,0.758,0.181,0.343,0,0,0,0,0,0,0
0.667,0.774,0.198,0.373,0,0,0,0,0,0,0
0.667,0.797,0.224,0.418,0,0,0,0,0,0,0
0.967,0.903,0.317,0.583,0,0,0,0,0,0.9,0
1,0.915,0.327,0.602,0,0,0,0,0,1,0
1,0.915,0.327,0.602,0,0,0,0,0,1,0
1,0.915,0.327,0.602,0,0,0,0,0,1,0.197
1,0.938,0.357,0.68,0,0,0,0,0,1,0
1,0.973,0.402,0.798,0,0,0,0,0,1,0
1,0.973,0.402,0.798,0,0,0,0,0,1,0.0986
1,0.973,0.402,0.798,0,0,0,0,0,0.8,0.197
1,0.973,0.402,0.798,0,0,0,0,0,0,0.394
1,0.973,0.402,0.798,0,0,0,0,0,0,0.0986
1,0.981,0.458,0.87,0,0,0,0,0,0,0
1,0.993,0.541,0.979,0,0,0,0,0,0,0
1,0.993,0.541,0.979,0,0,0,0,0,0,0
1,0.993,0.541,0.979,0.335,0.4,0,0,0,0,0.197
1,0.993,0.541,0.979,0.278,1,0,0,0,0,0
1,0.993,0.541,0.979,0.318,1,0,0,0,0,0.0986
1,0.985,0.628,0.984,0.241,0.8,0,0,0,0,0
1,0.973,0.758,0.991,0.241,0,0,0,0,0,0
1,0.973,0.758,0.991,0.352,0,0,0,0,0,0
1,0.973,0.758,0.991,0,0,0,0,0,0,0
1,0.973,0.758,0.991,0,0,0,0,0,0,0
1,0.973,0.758,0.991,0,0,0,0,0,0,0.0986
1,0.958,0.829,0.924,0.761,0.4,0,0,0,0,0
1,0.934,0.936,0.823,0.256,1,0,0,0,0,0
1,0.934,0.936,0.823,0.256,1,0,0,0,0,0
1,0.934,0.936,0.823,0.312,0.8,0,0,0,0,0
1,0.934,0.936,0.823,0.42,0,0,0,0,0,0
1,0.934,0.936,0.823,0.483,0,0,0,0,0,0
1,0.903,0.916,0.742,0,0,0,0,0,0,0
1,0.857,0.887,0.621,0,0,0,0,0,0,0
1,0.857,0.887,0.621,0.341,0,0,0,0,0,0
1,0.817,0.771,0.544,0.301,0,0,0,0,0,0
1,0.758,0.596,0.43,0.545,0,0,0,0,0,0
1,0.758,0.596,0.43,0.438,0,0,0,0,0,0
1,0.737,0.503,0.408,0.307,0,0,0,0,0,0.103
1,0.706,0.363,0.374,0.278,0,0,0,0,0,0.103
1,0.706,0.363,0.374,0,0,0,0,0,0,0
1,0.677,0.293,0.309,0,0,0,0,0,0,0
1,0.634,0.189,0.212,0,0,0,0,0,0,0
1,0.634,0.189,0.212,0,0,0,0,0,0,0.216
1,0.626,0.149,0.174,0,0,0,0,0,0,0
1,0.614,0.0879,0.116,0,0,0,0,0,0,0
1,0.614,0.0879,0.116,0,0,0,0,0,0,0
1,0.593,0.0591,0.0894,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.58,0.0199,0.0528,0,0,0,0,0,0,0
1,0.608,0.026,0.0578,0,0,0,0,0,0,0
1,0.608,0.026,0.0578,0,0,0,0,0,0,0
1,0.608,0.0229,0.0545,0,0,0,0,0,0,0
1,0.608,0.0183,0.0495,0,0,0,0,0,0,0
1,0.608,0.0183,0.0495,0,0,0,0,0,0,0.0986
1,0.608,0.0183,0.0495,0,0,0,0,0,0,0.0986
1,0.608,0.0183,0.0495,0,0,0,0,0,0,0
1,0.608,0.0183,0.0495,0,0,0,0,0,0,0.197
1,0.608,0.0176,0.0495,0,0,0,0,0,0,0.197
1,0.608,0.0166,0.0495,0,0,0,0,0,0,0
1,0.566,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.603,0.0196,0.0512,0,0,0,0,0,0,0.296
1,0.608,0.02,0.0513,0,0,0,0,0,0,0.0986
1,0.608,0.02,0.0513,0,0,0,0,0,0,0
1,0.608,0.02,0.0513,0,0,0,0,0,0,0
1,0.608,0.0224,0.0641,0,0,0,0,0,0,0.31
1,0.608,0.026,0.0833,0,0,0,0,0,0,0.353
1,0.608,0.026,0.0833,0,0,0,0,0,0,0
1,0.608,0.026,0.0833,0,0,0,0,0,0,0
1,0.608,0.026,0.0833,0,0,0,0,0,0,0.0242
1,0.608,0.026,0.0833,0,0,0,0,0,0,0.196
1,0.637,0.0377,0.151,0,0,0,0,0,0,0.0986
1,0.68,0.0551,0.253,0,0,0,0,0,0,0
1,0.68,0.0551,0.253,0,0,0,0,0,0,0
0.867,0.657,0.0473,0.212,0,0,0,0,0,0,0
0.667,0.621,0.0355,0.151,0,0,0,0,0,0,0
0.667,0.621,0.0355,0.151,0,0,0,0,0,0,0
0.533,0.597,0.0276,0.111,0,0,0,0,0,0,0
0.333,0.562,0.0159,0.0495,0,0,0,0,0,0,0
0.333,0.562,0.0159,0.0495,0,0,0,0,0,0,0
0.333,0.562,0.0159,0.0495,0,0,0,0,0,0,0
0.333,0.562,0.0159,0.0495,0,0,0,0,0,0,0
0.333,0.562,0.0159,0.0495,0,0,0,0,0,0,0
0.333,0.596,0.0306,0.106,0,0,0,0,0,0,0.11
0.333,0.647,0.0527,0.192,0,0,0,0,0,0,0.22
0.333,0.647,0.0527,0.192,0,0,0,0,0,0,0
0.333,0.647,0.0527,0.192,0,0,0,0,0,0,0
0.333,0.647,0.0527,0.192,0,0,0,0,0,0,0
0.333,0.647,0.0527,0.192,0,0,0,0,0,0,0
0.333,0.647,0.0558,0.194,0.5,0.4,0,0,0,0,0.0986
0.333,0.647,0.0604,0.196,0.511,1,0,0,0,0,0
0.333,0.647,0.0604,0.196,0,1,0,0,0,0,0
0.2,0.613,0.0426,0.138,0.489,0.8,0,0,0,0,0
0,0.562,0.0159,0.0495,0.455,0,0,0,0,0,0
0,0.562,0.0159,0.0495,0,0,0,0,0,0,0
0,0.562,0.0159,0.0495,0,0,0,0,0,0,0
0,0.562,0.0159,0.0495,0,0,0,0,0,0,0
0,0.562,0.0159,0.0495,0,0,0,0,0,0,0
0,0.562,0.0159,0.0495,0,0,0,0,0,0,0
0,0.562,0.0159,0.0495,0,0,0,0,0,0,0
0,0.562,0.0159,0.0495,0,0,0,0,0,0,0
0,0.562,0.0159,0.0495,0,0,0,0,0,0,0
0,0.562,0.0159,0.0495,0,0,0,0,0,0,0
0,0.562,0.0159,0.0495,0,0,0,0,0,0,0
0,0.562,0.0159,0.0495,0,0,0,0,0,0,0
0,0.562,0.0159,0.0495,0,0,0,0,0,0,0
0,0.562,0.0159,0.0495,0,0,0,0,0,0,0
0,0.562,0.0159,0.0495,0,0,0,0,0,0,0
0,0.562,0.0159,0.0495,0,0,0,0,0,0,0
0,0.562,0.0159,0.0495,0,0,0,0,0,0,0
0,0.562,0.0159,0.0495,0,0,0,0,0,0,0
0,0.562,0.0159,0.0495,0,0,0,0,0,0,0
0.3,0.638,0.0699,0.168,0,0,0,0,0,0.9,0.394
0.333,0.647,0.0793,0.181,0,0,0,0,0,0.6,0
0.333,0.647,0.0845,0.18,0,0,0,0,0,0,0
0.333,0.647,0.0845,0.18,0,0,0,0,0,0,0.493
0.333,0.647,0.0845,0.18,0,0,0,0,0,0,0
0.333,0.647,0.0845,0.18,0,0,0,0,0,0,0
0.333,0.647,0.0845,0.18,0,0,0,0,0,0,0
0.333,0.647,0.0862,0.181,0,0,0,0,0,0,0.197
0.333,0.647,0.0888,0.182,0,0,0,0,0,0,0.296
0.333,0.647,0.0888,0.182,0,0,0,0,0,0,0.197
0.333,0.647,0.0888,0.182,0,0,0,0,0,0,0
0.333,0.647,0.0888,0.182,0,0,0,0,0,0,0
0.333,0.647,0.0888,0.182,0,0,0,0,0,0,0.197
0.333,0.652,0.0925,0.188,0,0,0,0,0,0,0
0.333,0.66,0.0982,0.196,0,0,0,0,0,0,0
0.333,0.66,0.0982,0.196,0,0,0,0,0,0,0
0.333,0.66,0.0982,0.196,0,0,0,0,0,0,0
0.333,0.66,0.0982,0.196,0,0,0,0,0,0,0
0.333,0.66,0.0982,0.196,0,0,0,0,0,0,0
0.333,0.668,0.107,0.211,0,0,0,0,0,0,0.197
0.333,0.679,0.12,0.234,0,0,0,0,0,0,0
0.333,0.679,0.12,0.234,0,0,0,0,0,0,0
0.467,0.726,0.161,0.307,0,0,0,0,0,0,0.0986
0.667,0.797,0.224,0.418,0,0,0,0,0,0,0
0.967,0.903,0.317,0.583,0,0,0,0,0,0,0.34
1,0.938,0.357,0.68,0,0,0,0,0,0,0.0268
1,0.973,0.402,0.798,0,0,0,0,0,0,0
1,0.973,0.402,0.798,0,0,0,0,0,0,0.0986
1,0.973,0.402,0.798,0,0,0,0,0,0,0
1,0.973,0.402,0.798,0,0,0,0,0,0,0
1,0.973,0.402,0.798,0,0,0,0,0,0.9,0
1,0.981,0.458,0.87,0,0,0,0,0,0.6,0
1,0.993,0.541,0.979,0,0,0,0,0,0,0
1,0.993,0.541,0.979,0,0,0,0,0,0,0
1,0.993,0.541,0.979,0,0,0,0,0,0,0
1,0.993,0.541,0.979,0,0,0,0,0,0,0
1,0.993,0.541,0.979,0,0,0,0,0,0,0
1,0.985,0.628,0.984,0,0,0,0,0,0,0.197
1,0.973,0.758,0.991,0,0,0,0,0,0,0.197
1,0.973,0.758,0.991,0,0,0,0,0,0,0
1,0.973,0.758,0.991,0,0,0,0,0,0,0
1,0.973,0.758,0.991,0,0,0,0,0,0,0
1,0.973,0.758,0.991,0,0,0,0,0,0,0
1,0.958,0.829,0.924,0,0,0,0,0,0,0
1,0.934,0.936,0.823,0,0,0,0,0,0,0
1,0.934,0.936,0.823,0,0,0,0,0,0,0
1,0.934,0.936,0.823,0,0,0,0,0,0,0
1,0.934,0.936,0.823,0,0,0,0,0,0,0
1,0.823,0.66,0.591,0,0,0,0,0,0,0
1,0.75,0.5,0.435,0,0,0,0,0,0,0
1,0.66,0.306,0.24,0,0,0,0,0,0,0
1,0.66,0.306,0.24,0,0,0,0,0,0,0
1,0.621,0.19,0.164,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.58,0.0175,0.0502,0,0,0,0,0,0,0.113
1,0.608,0.02,0.0513,0,0,0,0,0,0,0.169
1,0.608,0.02,0.0513,0,0,0,0,0,0,0
1,0.608,0.02,0.0513,0,0,0,0,0,0,0
1,0.608,0.02,0.0513,0,0,0,0,0,0,0
1,0.608,0.02,0.0513,0,0,0,0,0,0,0.256
1,0.608,0.0224,0.0641,0,0,0,0,0,0,0.0852
1,0.608,0.026,0.0833,0,0,0,0,0,0,0
1,0.608,0.026,0.0833,0,0,0,0,0,0,0
1,0.627,0.0301,0.0969,0,0,0,0,0,0,0.199
1,0.654,0.0362,0.117,0,0,0,0,0,0,0.101
1,0.654,0.0362,0.117,0,0,0,0,0,0,0.394
1,0.665,0.0438,0.171,0,0,0,0,0,0,0
1,0.68,0.0551,0.253,0,0,0,0,0,0,0
1,0.68,0.0551,0.253,0,0,0,0,0,0,0.158
1,0.68,0.0551,0.253,0,0,0,0,0,0,0
1,0.68,0.0551,0.253,0,0,0,0,0,0,0
1,0.68,0.0551,0.253,0,0,0,0,0,0,0.085
1,0.727,0.0743,0.331,0,0,0,0,0,0.4,0.113
1,0.798,0.103,0.449,0,0,0,0,0,1,0
1,0.798,0.103,0.449,0,0,0,0,0,0.1,0.296
1,0.798,0.103,0.449,0,0,0,0,0,0.4,0.112
1,0.798,0.103,0.449,0,0,0,0,0,1,0.168
1,0.798,0.103,0.449,0,0,0,0,0,0.1,0
1,0.806,0.112,0.46,0,0,0,0,0,0,0
1,0.818,0.126,0.477,0,0,0,0,0,0,0
1,0.818,0.126,0.477,0,0,0,0,0,0,0.152
1,0.818,0.126,0.477,0,0,0,0,0,0,0
1,0.818,0.126,0.477,0,0,0,0,0,0,0
1,0.818,0.126,0.477,0,0,0,0,0,0,0
1,0.818,0.136,0.482,0,0,0,0,0,0,0.113
1,0.818,0.149,0.49,0,0,0,0,0,0,0.0848
1,0.818,0.149,0.49,0,0,0,0,0,0,0
1,0.818,0.149,0.49,0,0,0,0,0,0,0
1,0.818,0.149,0.49,0,0,0,0,0,0,0
0.7,0.741,0.109,0.358,0,0,0,0,0,0,0.0986
0.533,0.698,0.0895,0.283,0,0,0,0,0,0,0.106
0.333,0.647,0.0664,0.192,0,0,0,0,0,0,0.132
0.333,0.647,0.0664,0.192,0,0,0,0,0,0,0
0.333,0.647,0.0664,0.192,0,0,0,0,0,0,0
0.333,0.647,0.0664,0.192,0,0,0,0,0,0,0
0.333,0.647,0.0664,0.192,0,0,0,0,0,0,0.251
0.333,0.647,0.0688,0.189,0,0,0,0,0,0,0.279
0.333,0.647,0.0724,0.186,0,0,0,0,0,0,0.0279
0.333,0.647,0.0724,0.186,0,0,0,0,0,0,0
0.333,0.647,0.0724,0.186,0,0,0,0,0,0,0
0.333,0.647,0.0724,0.186,0,0,0,0,0,0,0
0.333,0.647,0.0724,0.186,0,0,0,0,0,0,0.347
0.333,0.647,0.0738,0.184,0,0,0,0,0,0,0.252
0.333,0.647,0.0759,0.181,0,0,0,0,0,0,0.0986
0.333,0.647,0.0759,0.181,0,0,0,0,0,0,0
0.333,0.647,0.0759,0.181,0,0,0,0,0,0,0.101
0.333,0.647,0.0759,0.181,0,0,0,0,0,0,0.0253
0.333,0.647,0.0759,0.181,0,0,0,0,0,0,0.296
0.333,0.647,0.0793,0.181,0,0,0,0,0,0,0.197
0.333,0.647,0.0845,0.18,0,0,0,0,0,0,0
0.333,0.647,0.0845,0.18,0,0,0,0,0,0,0.236
0.333,0.647,0.0845,0.18,0,0,0,0,0,0,0.125
0.333,0.647,0.0845,0.18,0,0,0,0,0,0,0
0.333,0.647,0.0845,0.18,0,0,0,0,0,0,0
0.333,0.647,0.0862,0.181,0,0,0,0,0,0,0.0986
0.333,0.647,0.0888,0.182,0,0,0,0,0,0,0
0.333,0.647,0.0888,0.182,0,0,0,0,0,0,0.296
0.333,0.647,0.0888,0.182,0,0,0,0,0,0,0.197
0.333,0.647,0.0888,0.182,0,0,0,0,0,0,0
0.333,0.647,0.0888,0.182,0,0,0,0,0,0,0
0.333,0.652,0.0925,0.188,0,0,0,0,0,0,0
0.333,0.66,0.0982,0.196,0,0,0,0,0,0,0
0.333,0.66,0.0982,0.196,0,0,0,0,0,0,0.197
0.333,0.66,0.0982,0.196,0,0,0,0,0,0,0
0.333,0.66,0.0982,0.196,0,0,0,0,0,0,0
0.933,0.837,0.246,0.461,0,0,0,0,0,0.9,0
1,0.88,0.289,0.535,0,0,0,0,0,1,0
1,0.915,0.327,0.602,0,0,0,0,0,1,0
1,0.915,0.327,0.602,0,0,0,0,0,1,0.296
1,0.915,0.327,0.602,0,0,0,0,0,1,0.592
1,0.915,0.327,0.602,0,0,0,0,0,1,0.0986
1,0.915,0.327,0.602,0,0,0,0,0,0.3,0.0986
1,0.938,0.357,0.68,0,0,0,0,0,0,0
1,0.973,0.402,0.798,0,0,0,0,0,0,0
1,0.973,0.402,0.798,0,0,0,0,0,0,0.197
1,0.973,0.402,0.798,0,0,0,0,0,0,0
1,0.973,0.402,0.798,0,0,0,0,0,0,0
1,0.973,0.402,0.798,0,0,0,0,0,0,0
0.867,0.924,0.388,0.746,0,0,0,0,0,0,0
0.667,0.849,0.366,0.669,0,0,0,0,0,0,0
0.667,0.849,0.366,0.669,0,0,0,0,0,0,0
0.667,0.849,0.366,0.669,0,0,0,0,0,0,0
0.667,0.849,0.366,0.669,0,0,0,0,0,0,0
0.967,0.978,0.524,0.948,0,0,0,0,0,0,0
1,0.985,0.628,0.984,0,0,0,0,0,0.4,0.11
1,0.973,0.758,0.991,0,0,0,0,0,1,0.165
1,0.973,0.758,0.991,0,0,0,0,0,1,0.0986
1,0.973,0.758,0.991,0,0,0,0,0,1,0
1,0.973,0.758,0.991,0,0,0,0,0,1,0
1,0.85,0.535,0.708,0,0,0,0,0,0.2,0
1,0.875,0.68,0.735,0,0,0,0,0,0,0.0986
1,0.934,0.936,0.823,0,0,0,0,0,0,0
1,0.934,0.936,0.823,0,0,0,0,0,0,0
1,0.934,0.936,0.823,0,0,0,0,0,0,0.197
1,0.934,0.936,0.823,0,0,0,0,0,0,0.296
1,0.934,0.936,0.823,0,0,0,0,0,0,0
1,0.903,0.916,0.742,0,0,0,0,0,0,0.107
1,0.857,0.887,0.621,0,0,0,0,0,0,0.187
1,0.857,0.887,0.621,0,0,0,0,0,0,0
1,0.857,0.887,0.621,0,0,0,0,0,0,0
1,0.857,0.887,0.621,0,0,0,0,0,0,0.0844
1,0.768,0.625,0.449,0,0,0,0,0,0,0.253
1,0.737,0.503,0.408,0,0,0,0,0,0,0
1,0.706,0.363,0.374,0,0,0,0,0,0,0
1,0.706,0.363,0.374,0,0,0,0,0,0,0
1,0.706,0.363,0.374,0,0,0,0,0,0,0.106
1,0.706,0.363,0.374,0,0,0,0,0,0,0.053
1,0.706,0.363,0.374,0,0,0,0,0,0,0
1,0.691,0.282,0.298,0,0,0,0,0,0,0
1,0.667,0.16,0.183,0,0,0,0,0,0,0
1,0.667,0.16,0.183,0,0,0,0,0,0,0
1,0.646,0.131,0.156,0,0,0,0,0,0,0.107
1,0.614,0.0879,0.116,0,0,0,0,0,0,0.134
1,0.614,0.0879,0.116,0,0,0,0,0,0,0
1,0.593,0.0591,0.0894,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.58,0.0175,0.0502,0,0,0,0,0,0,0.277
1,0.608,0.02,0.0513,0,0,0,0,0,0,0.139
