occupants,plug_loads_other,plug_loads_tv,lighting_interior,hot_water_dishwasher,dishwasher,hot_water_clothes_washer,clothes_washer,cooking_range,hot_water_fixtures
0.667,0.689,0.123,0.24,0,0,0,0,0,0.163
0.667,0.79,0.216,0.404,0,0,0,0,0,0.407
0.667,0.829,0.264,0.523,0,0,0,0,0,0.0815
0.667,0.848,0.348,0.647,0,0,0,0,0,0.0815
0.667,0.841,0.482,0.682,0,0,0,0,0,0.0407
0.667,0.818,0.607,0.597,0,0,0.276,0.267,0,0.14
0.667,0.772,0.61,0.466,0,0,0.436,0.217,0,0
0.667,0.682,0.331,0.306,0,0,0.306,0,0,0
0.75,0.62,0.113,0.14,0,0,0,0,0,0
0.839,0.599,0.0468,0.0786,0,0,0.318,0.517,0,0
1,0.609,0.0302,0.0622,0,0,0.576,1,0,0.204
1,0.609,0.0203,0.0519,0,0,0.719,0.167,0,0.0815
1,0.609,0.0172,0.05,0,0,0,0,0,0.0407
1,0.609,0.0194,0.0514,0,0,0,0,0,0.488
0.911,0.597,0.0221,0.0675,0,0,0,0,0,0.356
0.672,0.608,0.0312,0.129,0,0,0,0,0.767,0.204
0.994,0.636,0.0427,0.175,0,0,0,0,0,0.241
0.667,0.563,0.016,0.05,0,0,0,0,0,0
0.494,0.607,0.0393,0.127,0,0,0,0,0,0
0.589,0.714,0.105,0.305,0,0,0,0,0.25,0
0.667,0.734,0.127,0.328,0,0,0,0,0,0.0815
0.667,0.734,0.136,0.318,0,0,0,0,0,0
0.411,0.668,0.0974,0.213,0,0,0,0,0,0.122
0.506,0.692,0.127,0.253,0,0,0,0,0,0.285
0.411,0.678,0.114,0.226,0,0,0,0,0,0
0.589,0.767,0.196,0.37,0,0,0,0,0.25,0
0.922,0.934,0.364,0.716,0,0,0,0,0,0
1,0.99,0.514,0.946,0,0,0,0,0,0.0407
1,0.98,0.714,0.998,0,0,0,0,0,0
1,0.945,0.903,0.871,0,0,0,0,0,0
1,0.799,0.677,0.524,0,0,0,0,0,0
1,0.622,0.172,0.177,0,0,0,0,0,0
0.917,0.576,0.0342,0.0668,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.598,0.0179,0.05,0,0,0,0,0,0
1,0.609,0.0172,0.05,0,0,0,0,0,0
1,0.574,0.0162,0.05,0,0,0,0,0,0
1,0.587,0.0213,0.0677,0,0,0,0,0,0.124
1,0.665,0.0488,0.215,0,0,0,0,0,0.374
0.828,0.671,0.0551,0.235,0,0,0,0,0,0.345
0.667,0.647,0.0514,0.192,0,0,0,0,0.267,0.0815
0.667,0.714,0.0937,0.311,0,0,0,0,1,0
0.667,0.734,0.115,0.34,0,0,0.318,0.267,0.283,0.326
0.661,0.732,0.127,0.326,0,0,0.449,0.45,0,0.0407
0.333,0.648,0.0758,0.184,0,0,0,0,0,0.0407
0.333,0.648,0.0833,0.182,0,0,0,0,0,0.122
0.422,0.671,0.108,0.219,0.0576,0.0167,0,0,0,0.122
0.672,0.755,0.179,0.342,0.801,0.517,0,0,0,0.0991
0.744,0.813,0.235,0.439,0.721,0,0,0,0.267,0.141
0.839,0.9,0.332,0.653,0.311,0,0,0,0.5,0
0.917,0.954,0.47,0.868,0,0,0,0,0,0.272
1,0.98,0.714,0.998,0,0,0,0,0,0.122
1,0.943,0.898,0.866,0,0,0,0,0,0.134
1,0.696,0.385,0.319,0,0,0,0,0,0
1,0.641,0.219,0.221,0,0,0,0,0,0.32
1,0.607,0.0945,0.123,0,0,0,0,0,0
1,0.578,0.031,0.0607,0,0,0,0,0,0
1,0.563,0.0183,0.05,0,0,0,0,0,0
1,0.563,0.0183,0.05,0,0,0,0,0,0
1,0.563,0.0183,0.05,0,0,0,0,0,0
0.689,0.563,0.0183,0.05,0,0,0,0,0,0
0.667,0.606,0.024,0.0819,0,0,0,0,0,0.0815
0.894,0.647,0.0388,0.193,0,0,0.212,0.433,0,0.654
0.461,0.59,0.0281,0.0973,0,0,0.105,0.05,0,0.116
0.333,0.563,0.0183,0.05,0,0,0,0,0,0
0.333,0.563,0.0183,0.05,0,0,0,0,0,0
0.394,0.578,0.035,0.0764,0,0,0,0,0,0.106
0.522,0.611,0.0747,0.128,0,0,0,0,0,0
0.5,0.685,0.174,0.241,0,0,0,0,0,0.513
0.333,0.648,0.146,0.182,0,0,0,0,0.25,0.194
0.333,0.648,0.165,0.184,0,0,0,0,0,0.0407
0.333,0.66,0.181,0.197,0,0,0,0,0,0.204
0.644,0.79,0.352,0.407,0,0,0,0,0.25,0.122
0.667,0.835,0.375,0.545,0,0,0.372,0.933,0,0.0407
0.667,0.85,0.437,0.668,0.492,0.267,0.362,0.517,0,0
0.667,0.839,0.57,0.683,0.686,0.267,0,0,0,0.122
0.978,0.93,0.981,0.821,0.99,0,0,0,0,0.31
1,0.827,0.826,0.57,0,0,0,0,0,0.0834
1,0.637,0.216,0.216,0,0,0,0,0,0
1,0.617,0.103,0.124,0,0,0,0,0,0
1,0.61,0.0538,0.0778,0,0,0,0,0,0.204
1,0.609,0.0326,0.0594,0,0,0,0,0,0.0815
1,0.566,0.0192,0.0506,0,0,0,0,0,0
1,0.563,0.0183,0.05,0,0,0,0,0,0
1,0.563,0.0183,0.05,0,0,0,0,0,0
1,0.563,0.0183,0.05,0,0,0,0,0,0
1,0.563,0.0183,0.05,0,0,0,0,0,0
1,0.636,0.0474,0.175,0,0,0,0,0,0.434
1,0.648,0.0722,0.193,0,0,0,0,0,0.214
1,0.728,0.163,0.337,0,0,0,0,0,0.146
0.689,0.734,0.198,0.338,0,0,0,0,0,0.416
0.522,0.697,0.175,0.266,0,0,0,0,0,0.268
0.333,0.648,0.126,0.183,0,0,0,0,0,0.559
0.333,0.648,0.146,0.182,0,0,0,0,0,0.29
0.333,0.648,0.165,0.184,0,0,0,0,0,0.326
0.333,0.66,0.181,0.197,0,0,0,0,0,0.122
0.644,0.79,0.352,0.407,0,0,0.229,0.433,0,0.176
0.894,0.929,0.497,0.717,0,0,0.958,0.283,0.25,0.326
1,0.993,0.647,0.976,0,0,0.551,0,0,0
1,0.977,0.845,1,0,0,0,0,0,0
0.939,0.916,0.939,0.794,0,0,0.444,0.433,0,0
0.811,0.806,0.763,0.527,0,0,0.514,0.05,0,0
1,0.785,0.611,0.548,0,0,0.347,0,0,0
1,0.654,0.177,0.18,0,0,0,0,0,0.0407
1,0.623,0.0759,0.101,0,0,0,0,0,0.0407
1,0.609,0.0302,0.0622,0,0,0,0,0,0
1,0.609,0.0203,0.0519,0,0,0,0,0,0
0.994,0.608,0.0172,0.05,0,0,0,0,0,0.0407
0.922,0.563,0.016,0.05,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.608,0.0312,0.129,0,0,0,0,0.25,0.27
1,0.637,0.0432,0.177,0,0,0,0,0,0.122
1,0.712,0.0799,0.302,0,0,0,0,0,0.135
1,0.734,0.102,0.345,0,0,0,0,0,0.0407
1,0.799,0.154,0.45,0,0,0,0,0,0.129
1,0.819,0.183,0.467,0,0,0,0,0.0167,0.259
0.911,0.796,0.179,0.417,0,0,0,0,0.233,0.24
0.667,0.734,0.151,0.314,0,0,0,0,0,0.0815
0.667,0.734,0.161,0.317,0,0,0,0,0,0.0407
0.667,0.754,0.178,0.34,0,0,0,0,0,0.0407
0.667,0.79,0.216,0.404,0,0,0,0,0,0.163
0.667,0.829,0.264,0.523,0,0,0,0,0,0.0815
0.756,0.886,0.395,0.731,0,0,0,0,0.25,0.0815
1,0.98,0.714,0.998,0,0,0,0,0,0.163
1,0.945,0.903,0.871,0,0,0,0,0,0
1,0.876,0.907,0.674,0,0,0,0,0,0
1,0.798,0.624,0.562,0,0,0,0,0,0
1,0.695,0.256,0.268,0,0,0,0,0,0
1,0.623,0.0705,0.101,0,0,0,0,0,0.0815
1,0.585,0.0248,0.0579,0,0,0,0,0,0.268
1,0.563,0.016,0.05,0,0,0,0,0,0.229
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.587,0.0213,0.0677,0,0,0,0,0,0.241
1,0.619,0.0336,0.137,0,0,0,0,0,0.19
0.911,0.616,0.0353,0.141,0,0,0,0,0,0.154
0.667,0.563,0.016,0.05,0,0,0,0,0,0
0.667,0.563,0.016,0.05,0,0,0,0,0,0
0.667,0.628,0.0552,0.16,0,0,0,0,0.517,0.0407
0.667,0.648,0.0717,0.189,0,0,0,0,0,0.122
0.667,0.648,0.0758,0.184,0,0,0,0,0,0.0815
0.578,0.648,0.0833,0.182,0,0,0,0,0,0.0815
0.333,0.648,0.0886,0.184,0,0,0,0,0,0.122
0.506,0.709,0.14,0.272,0,0,0,0,0,0.448
0.922,0.88,0.296,0.547,0,0,0,0,0.517,0.0815
1,0.962,0.388,0.76,0,0,0,0,0,0.0815
1,0.99,0.514,0.946,0,0,0,0,0,0.0407
1,0.98,0.714,0.998,0,0,0,0,0.25,0.0815
1,0.945,0.903,0.871,0.256,0.267,0,0,0,0.0815
1,0.85,0.829,0.623,0.249,0,0,0,0,0.128
1,0.72,0.421,0.391,0,0,0,0,0,0.0172
1,0.677,0.208,0.229,0,0,0,0,0,0.189
1,0.587,0.0397,0.0719,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.575,0.0171,0.0505,0,0,0,0,0,0.36
0.994,0.608,0.0247,0.0761,0,0,0,0,0,0.0864
0.667,0.563,0.016,0.05,0,0,0,0,0,0
0.667,0.644,0.0464,0.189,0,0,0,0,0,0.153
0.667,0.731,0.0867,0.333,0,0,0,0,0.25,0.349
0.667,0.734,0.102,0.345,0,0,0,0,0,0.298
0.661,0.732,0.114,0.337,0,0,0,0,0,0.333
0.333,0.648,0.0717,0.189,0,0,0,0,0.25,0.367
0.333,0.648,0.0758,0.184,0,0,0,0,0,0.122
0.333,0.648,0.0833,0.182,0,0,0,0,0,0.0407
0.5,0.668,0.106,0.215,0,0,0,0,0,0
0.678,0.614,0.059,0.127,0,0,0,0,0,0.0407
1,0.676,0.116,0.227,0,0,0,0,0.25,0.244
1,0.732,0.175,0.354,0,0,0,0,0,0.0407
1,0.848,0.348,0.647,0,0,0,0,0,0.0815
1,0.841,0.482,0.682,0,0,0,0,0,0.0815
1,0.818,0.607,0.597,0,0,0,0,0,0.13
1,0.772,0.61,0.466,0,0,0,0,0,0.307
1,0.719,0.418,0.388,0,0,0,0,0,0.394
1,0.619,0.111,0.139,0,0,0,0,0,0.325
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.584,0.0239,0.0858,0,0,0,0,0,0.0407
0.744,0.647,0.0514,0.192,0,0,0,0,0,0.122
0.411,0.583,0.0247,0.0836,0,0,0,0,0,0.0407
0.333,0.563,0.016,0.05,0,0,0,0,0,0
0.589,0.628,0.0598,0.156,0,0,0,0,0,0.0407
0.667,0.714,0.122,0.286,0,0,0,0,0,0.244
0.667,0.734,0.151,0.314,0,0,0,0,0,0.204
0.667,0.734,0.161,0.317,0,0,0,0,0,0.122
0.578,0.727,0.156,0.3,0,0,0,0,0,0.163
0.333,0.676,0.116,0.227,0,0,0,0,0,0.204
0.506,0.767,0.207,0.417,0,0,0,0,0.517,0.244
0.756,0.886,0.395,0.731,0,0,0,0,0,0.24
1,0.98,0.714,0.998,0,0,0,0,0,0.0819
1,0.945,0.903,0.871,0.322,0.267,0,0,0,0.0407
1,0.85,0.829,0.623,0.445,0,0,0,0,0.0815
1,0.664,0.287,0.265,0,0,0,0,0,0
1,0.607,0.0945,0.123,0,0,0,0,0,0
1,0.575,0.033,0.0657,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.598,0.0192,0.0514,0,0,0,0,0.267,0.179
0.911,0.597,0.0221,0.0675,0,0,0,0,0.25,0
0.839,0.593,0.0263,0.103,0,0,0.269,0.517,0,0.0407
1,0.678,0.0583,0.246,0,0,0.435,0.2,0,0.0407
1,0.796,0.115,0.444,0,0,0.391,0,0,0.204
1,0.819,0.146,0.492,0,0,0.597,0,0,0.122
0.994,0.818,0.164,0.482,0,0,0.108,0,0,0
0.667,0.734,0.127,0.328,0,0,0,0,0,0.244
0.667,0.734,0.136,0.318,0,0,0,0,0,0.122
0.411,0.668,0.0974,0.213,0,0,0,0,0.25,0.0815
0.589,0.714,0.145,0.286,0,0,0,0,0,0.216
0.667,0.754,0.178,0.34,0,0,0,0,0,0.41
0.411,0.699,0.135,0.262,0,0,0,0,0,0.465
0.678,0.838,0.275,0.547,0,0,0,0,0,0.244
1,0.99,0.514,0.946,0,0,0,0,0,0
1,0.98,0.714,0.998,0.0613,0.0167,0,0,0,0.0407
1,0.912,0.82,0.801,0.709,0.25,0,0,0,0.0407
1,0.772,0.61,0.466,0,0,0,0,0,0.0407
1,0.719,0.418,0.388,0,0,0,0,0,0
1,0.62,0.113,0.14,0,0,0,0,0,0
1,0.566,0.023,0.0545,0,0,0,0,0,0
1,0.606,0.0304,0.0578,0,0,0,0,0.25,0.326
1,0.566,0.0192,0.0506,0,0,0,0,0,0
1,0.563,0.0183,0.05,0,0,0,0,0,0
1,0.563,0.0183,0.05,0,0,0,0,0,0
1,0.563,0.0183,0.05,0,0,0,0,0,0
1,0.563,0.0183,0.05,0,0,0,0,0,0
1,0.636,0.0474,0.175,0,0,0,0,0,0.754
0.711,0.653,0.0759,0.203,0,0,0,0,0,0.173
0.333,0.563,0.0183,0.05,0,0,0,0,0,0
0.644,0.584,0.0411,0.086,0,0,0,0,0,0.0407
0.667,0.6,0.0619,0.11,0,0,0,0,0,0.16
0.356,0.568,0.025,0.0592,0,0,0,0,0,0
0.333,0.563,0.0183,0.05,0,0,0,0,0,0
0.333,0.6,0.0826,0.108,0,0,0,0,0,0.163
0.561,0.728,0.293,0.299,0,0,0,0,0,0.244
0.667,0.796,0.362,0.417,0,0,0,0,0,0.122
0.667,0.835,0.375,0.545,0.479,0.267,0,0,0,0.122
0.978,0.912,0.529,0.803,0.128,0,0,0,0,0.163
1,0.977,0.845,1,0,0,0,0,0,0
1,0.939,1,0.842,0,0,0,0,0,0
1,0.821,0.805,0.557,0,0,0,0,0,0.163
1,0.711,0.414,0.382,0,0,0,0,0,0.0407
1,0.622,0.116,0.135,0,0,0,0,0,0.0407
1,0.566,0.0239,0.0545,0,0,0,0,0,0
1,0.563,0.0183,0.05,0,0,0,0,0,0
1,0.563,0.0183,0.05,0,0,0,0,0,0
1,0.563,0.0183,0.05,0,0,0,0,0,0
1,0.563,0.0183,0.05,0,0,0,0,0,0
1,0.594,0.0224,0.0734,0,0,0,0,0,0.128
1,0.621,0.0325,0.148,0,0,0,0,0,0.415
1,0.64,0.0484,0.182,0,0,0,0,0,0.183
1,0.728,0.124,0.328,0,0,0,0,0.25,0.181
1,0.734,0.167,0.346,0,0,0,0,0,0.424
0.772,0.675,0.136,0.24,0,0,0,0,0,0.204
0.356,0.568,0.0244,0.0596,0,0,0,0,0,0
0.333,0.642,0.12,0.174,0,0,0,0,0,0
0.333,0.648,0.146,0.182,0.368,0.267,0,0,0,0.326
0.561,0.707,0.267,0.276,0.567,0,0,0,0,0.0815
0.417,0.684,0.221,0.233,0.75,0,0.11,0.183,0,0.0407
0.728,0.818,0.394,0.451,0.379,0,0.92,0.533,0.183,0.472
1,0.971,0.553,0.793,0,0,0.603,0,0.0667,0.414
1,0.993,0.647,0.976,0,0,0.522,0,0,0.117
1,0.977,0.845,1,0,0,0,0,0.25,0.279
0.833,0.877,0.835,0.712,0.154,0.183,0,0,0,0
1,0.863,0.937,0.64,0.884,0.35,0,0,0,0
1,0.65,0.257,0.241,0,0,0,0,0,0
1,0.617,0.109,0.124,0,0,0,0,0,0
1,0.575,0.036,0.0657,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.587,0.0182,0.051,0,0,0,0,0,0.0815
1,0.622,0.0278,0.0863,0,0,0,0,0.0167,0.0815
0.744,0.686,0.0536,0.231,0,0,0,0,0.233,0.163
0.667,0.712,0.0703,0.304,0,0,0,0,0,0.244
0.667,0.731,0.0867,0.333,0,0,0,0,0,0.163
0.667,0.734,0.102,0.345,0,0,0.341,0.483,0,0.122
0.667,0.734,0.115,0.34,0,0,0,0,0.267,0
0.667,0.734,0.127,0.328,0,0,0,0,1,0.122
0.667,0.734,0.136,0.318,0,0,0,0,0.283,0.0815
0.667,0.734,0.151,0.314,0,0,0,0,0,0
0.667,0.734,0.161,0.317,0,0,0,0,0,0.318
0.756,0.78,0.2,0.379,0,0,0,0,0,0.434
1,0.903,0.315,0.581,0,0,0,0,0,0.192
1,0.962,0.388,0.76,0,0,0,0,0,0.185
1,0.99,0.514,0.946,0.419,0.267,0,0,0,0.302
1,0.98,0.714,0.998,0,0,0,0,0,0.202
1,0.945,0.903,0.871,0,0,0,0,0.517,0.055
1,0.85,0.829,0.623,0,0,0,0,0,0
1,0.664,0.287,0.265,0,0,0,0,0,0
1,0.62,0.116,0.14,0,0,0,0,0,0
1,0.611,0.0535,0.0849,0,0,0,0,0,0
1,0.586,0.025,0.0581,0,0,0,0,0,0
1,0.574,0.0184,0.0519,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
0.822,0.563,0.016,0.05,0,0,0,0,0,0
0.678,0.705,0.0689,0.292,0,0,0,0,0.25,0.514
0.744,0.749,0.0936,0.365,0,0,0,0,0,0.748
0.667,0.734,0.102,0.345,0,0,0,0,0.25,0.221
0.667,0.734,0.115,0.34,0,0,0,0,0,0.227
0.667,0.734,0.127,0.328,0,0,0,0,0.517,0.0742
0.667,0.734,0.136,0.318,0,0,0,0,0,0.576
0.667,0.69,0.115,0.246,0,0,0,0,0,0.248
0.667,0.671,0.108,0.219,0,0,0,0,0,0.0407
0.667,0.754,0.178,0.34,0,0,0,0,0,0.281
0.667,0.79,0.216,0.404,0,0,0,0,0,0.214
0.756,0.865,0.299,0.59,0,0,0,0,0,0.135
0.828,0.916,0.422,0.784,0,0,0,0,0,0
0.667,0.841,0.482,0.682,0,0,0,0,0,0.0815
0.922,0.913,0.845,0.797,0,0,0,0,0,0
1,0.799,0.677,0.524,0,0,0,0,0,0.163
1,0.622,0.172,0.177,0,0,0,0,0,0.279
1,0.576,0.0342,0.0668,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.608,0.0312,0.129,0,0,0,0,0,0.344
0.828,0.617,0.0358,0.143,0,0,0,0,0,0.244
0.667,0.647,0.0514,0.192,0,0,0,0,0,0.0407
0.667,0.714,0.0937,0.311,0,0,0,0,0,0.016
0.667,0.734,0.115,0.34,0,0,0,0,0,0.505
0.667,0.734,0.127,0.328,0.446,0.267,0,0,0.25,0.403
0.661,0.732,0.135,0.316,0.382,0,0.293,0.517,0,0.227
0.333,0.648,0.0833,0.182,0,0,0.323,0.2,0,0.163
0.333,0.648,0.0886,0.184,0,0,0.352,0,0,0.0815
0.506,0.709,0.14,0.272,0,0,0.5,0,0.517,0.0815
0.667,0.79,0.216,0.404,0,0,0.176,0,0,0
0.756,0.865,0.299,0.59,0,0,0,0,0.0167,0
1,0.99,0.514,0.946,0,0,0,0,0.233,0.0407
1,0.98,0.714,0.998,0,0,0,0,0,0.163
1,0.945,0.903,0.871,0,0,0,0,0,0.0815
1,0.826,0.756,0.575,0,0,0,0,0,0
1,0.72,0.421,0.391,0,0,0,0,0,0
1,0.65,0.172,0.195,0,0,0,0,0,0
0.839,0.563,0.016,0.05,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
0.994,0.574,0.0186,0.0585,0,0,0,0,0,0.203
0.667,0.563,0.016,0.05,0,0,0,0,0,0
0.667,0.563,0.016,0.05,0,0,0,0,0,0
0.411,0.628,0.0445,0.16,0,0,0,0,0,0.236
0.333,0.648,0.0592,0.197,0,0,0,0,0,0.237
0.333,0.648,0.0657,0.195,0,0,0,0,0,0.258
0.422,0.671,0.087,0.226,0,0,0,0,0.25,0.163
0.583,0.712,0.12,0.285,0,0,0,0,0,0.244
0.667,0.734,0.151,0.314,0,0,0,0,0,0.163
0.756,0.757,0.181,0.353,0,0,0,0,0,0
0.994,0.848,0.257,0.482,0,0,0,0,0,0.0815
0.922,0.88,0.296,0.547,0,0,0,0,0,0.0551
1,0.962,0.388,0.76,0,0,0,0,0,0.218
1,0.99,0.514,0.946,0,0,0,0,0,0.245
1,0.98,0.714,0.998,0,0,0,0,0,0.26
1,0.912,0.82,0.801,0,0,0,0,0,0.363
1,0.746,0.532,0.415,0,0,0,0,0,0.0813
1,0.622,0.172,0.177,0,0,0,0,0,0
0.994,0.575,0.033,0.0657,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.575,0.0167,0.05,0,0,0,0,0,0.146
1,0.609,0.0172,0.05,0,0,0,0,0,0.264
0.744,0.574,0.0162,0.05,0,0,0,0,0,0
0.667,0.563,0.016,0.05,0,0,0,0,0,0
0.672,0.609,0.0316,0.13,0,0,0,0,0,0.118
1,0.712,0.0703,0.304,0,0,0,0,0,0.446
0.994,0.752,0.096,0.369,0,0,0,0,0.25,0.218
0.667,0.734,0.102,0.345,0,0,0,0,0,0.0407
0.667,0.734,0.115,0.34,0,0,0,0,0,0
0.667,0.734,0.127,0.328,0.0787,0.0167,0,0,0,0.0407
0.667,0.734,0.136,0.318,0.7,0.25,0,0,0,0.0407
0.667,0.734,0.151,0.314,0.769,0,0,0,0.767,0.0407
0.667,0.734,0.161,0.317,0.666,0,0,0,0,0.326
0.667,0.754,0.178,0.34,0.635,0,0,0,0,0.122
0.667,0.79,0.216,0.404,0,0,0,0,0,0.163
0.667,0.829,0.264,0.523,0,0,0,0,0,0.204
0.917,0.956,0.481,0.882,0,0,0,0,0,0.0333
0.667,0.841,0.482,0.682,0,0,0,0,0.25,0.323
0.839,0.882,0.767,0.732,0,0,0,0,0,0.195
1,0.876,0.907,0.674,0,0,0,0,0,0.145
0.911,0.742,0.487,0.433,0,0,0,0,0,0.132
0.75,0.607,0.0945,0.123,0,0,0,0,0,0
0.667,0.566,0.023,0.0545,0,0,0,0,0,0
0.811,0.583,0.0239,0.0536,0,0,0,0,0,0
1,0.566,0.0192,0.0506,0,0,0,0,0,0
1,0.563,0.0183,0.05,0,0,0,0,0,0
1,0.563,0.0183,0.05,0,0,0,0,0,0
1,0.563,0.0183,0.05,0,0,0,0,0,0
1,0.563,0.0183,0.05,0,0,0,0,0,0
1,0.563,0.0183,0.05,0,0,0,0,0,0
1,0.722,0.122,0.319,0,0,0,0,0.25,0.423
1,0.814,0.237,0.485,0.249,0.433,0,0,0,0.319
1,0.819,0.288,0.482,0.819,0.1,0,0,0,0.541
0.939,0.804,0.3,0.439,0.187,0,0,0,0,0.151
