occupants,lighting_interior,lighting_garage,cooking_range,dishwasher,clothes_washer,clothes_dryer,ceiling_fan,plug_loads_other,plug_loads_tv,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures,hot_water_showers
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.13,0
1,0.148,0.148,0,0,0,0,0.281,0.575,0.0316,0,0,0.178,0.183
0.667,0.179,0.179,0,0,0,0,0.281,0.59,0.0396,0,0,0.265,0.36
0.667,0.185,0.185,0,0,0,0,0.281,0.595,0.0462,0,0,0.119,0.162
0.667,0.187,0.187,0,0,0,0,0.281,0.595,0.0527,0,0,0.343,0.349
0.667,0.183,0.183,0,0,0,0,0.281,0.595,0.0578,0,0,0.195,0.148
0.333,0.05,0.05,0.25,0,0,0,0.421,0.566,0.0159,0,0,0.437,0
0.667,0.294,0.294,0.233,0,0,0,0.14,0.625,0.116,0,0,0.39,0.53
1,0.413,0.413,0,0,0,0,0,0.655,0.187,0,0,0.167,0.226
1,0.414,0.414,0,0,0,0,0,0.655,0.198,0,0,0.334,0.336
0.667,0.301,0.301,0,0,0,0,0.14,0.646,0.153,0,0,0.447,0.431
0.333,0.189,0.189,0,0,0,0,0.281,0.621,0.103,0,0,0.0866,0
0.667,0.398,0.398,0,0,0,0,0.14,0.709,0.232,0,0,0.216,0
0.667,0.512,0.512,0,0,0,0,0.14,0.719,0.31,0,0,0.0433,0
0.667,0.619,0.619,0.25,0,0,0,0.14,0.709,0.432,0,0,0.0433,0
0.667,0.641,0.641,0.467,0,0,0,0.14,0.688,0.532,0,0,0,0
1,0.815,0.815,0,0,0,0,0,0.686,0.749,0,0,0.222,0.243
1,0.504,0.504,0,0,0.483,0.133,0,0.624,0.453,0,0,0.0433,0
1,0.117,0.117,0,0,0,0.633,0.281,0.569,0.0759,0,0.238,0,0
1,0.0749,0.0749,0,0,0,0,0.281,0.564,0.0374,0,0.635,0,0
1,0.0583,0.0583,0,0,0,0,0.281,0.564,0.0236,0,0.757,0.303,0
1,0.05,0.05,0,0,0,0,0.281,0.564,0.0171,0,0.264,0,0
1,0.05,0.05,0,0,0,0,0.281,0.564,0.0157,0,0.345,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.0866,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.173,0
1,0.179,0.179,0,0,0,0,0.281,0.59,0.0396,0,0,0.13,0
0.667,0.321,0.321,0.717,0,0,0,0.14,0.625,0.0764,0,0,0.376,0.511
0.667,0.324,0.324,0,0,0,0,0.14,0.625,0.0895,0,0,0,0
0.667,0.315,0.315,0,0,0,0,0.14,0.625,0.0997,0,0,0,0
0.667,0.303,0.303,0,0.333,0,0,0.14,0.625,0.11,0.503,0,0,0
0.667,0.294,0.294,0,0.683,0,0,0.14,0.625,0.116,0.455,0,0,0
0.333,0.171,0.171,1,0,0,0,0.281,0.595,0.073,0,0,0.173,0
0.667,0.293,0.293,0.45,0,0,0,0.14,0.625,0.137,0,0,0.0866,0
0,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
0.333,0.189,0.189,0,0,0,0,0.281,0.621,0.103,0,0,0.13,0
0.667,0.398,0.398,0,0,0,0,0.14,0.709,0.232,0,0,0.389,0
0.667,0.512,0.512,0,0,0,0,0.14,0.719,0.31,0,0,0.234,0.141
0.667,0.619,0.619,0.967,0,0,0,0.14,0.709,0.432,0,0,0.433,0
0.667,0.641,0.641,0,0.583,0,0,0.14,0.688,0.532,0.525,0,0.185,0.075
1,0.56,0.56,0,0.433,0,0,0.14,0.646,0.505,0.82,0,0.212,0.112
1,0.353,0.353,0,0,0,0,0.14,0.605,0.307,0.525,0,0.292,0.103
1,0.252,0.252,0,0,0,0,0,0.577,0.196,0.361,0,0.133,0.181
1,0.0749,0.0749,0,0,0,0,0.281,0.564,0.0374,0,0,0.111,0.151
1,0.0583,0.0583,0,0,0,0,0.281,0.564,0.0236,0,0,0.14,0.19
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.0433,0
1,0.05,0.05,0,0.333,0,0,0.421,0.566,0.0159,0.494,0,0,0
0.667,0.05,0.05,0,0.933,0,0,0.421,0.566,0.0159,0.134,0,0,0
1,0.308,0.308,0,0,0,0,0.14,0.615,0.0634,0,0,0.488,0.663
0.667,0.321,0.321,0,0,0,0,0.14,0.625,0.0764,0,0,0.112,0.152
0.333,0.187,0.187,0,0,0,0,0.281,0.595,0.0527,0,0,0.0881,0.12
0.333,0.183,0.183,0,0,0,0,0.281,0.595,0.0578,0,0,0.0433,0
0.333,0.177,0.177,0,0,0,0,0.281,0.595,0.0629,0,0,0.0866,0
0.333,0.172,0.172,0.717,0,0,0,0.281,0.595,0.0658,0,0,0.173,0
0.333,0.171,0.171,0,0,0,0,0.281,0.595,0.073,0,0,0.0433,0
0.333,0.171,0.171,0,0,0,0,0.281,0.595,0.0767,0,0,0.13,0
0.333,0.175,0.175,0,0,0,0,0.281,0.606,0.0846,0,0,0.13,0
0.333,0.189,0.189,0,0,0,0,0.281,0.621,0.103,0,0,0.0866,0
0.333,0.224,0.224,0,0,0,0,0.281,0.637,0.124,0,0,0,0
0.333,0.281,0.281,0,0,0,0,0.281,0.642,0.163,0,0,0.0433,0
0.667,0.619,0.619,0,0.583,0,0,0.14,0.709,0.432,0.716,0,0.13,0
0.667,0.641,0.641,0,0.683,0,0,0.14,0.688,0.532,0,0,0.0866,0
0.667,0.56,0.56,0,0,0,0,0.14,0.646,0.505,0,0,0.208,0.282
0.667,0.201,0.201,0,0,0,0,0.281,0.585,0.162,0,0,0.0433,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.0823,0.0823,0,0,0.483,0.133,0.281,0.564,0.0236,0,0,0,0
1,0.247,0.247,0,0,0,0.9,0.14,0.584,0.0474,0,0.293,0,0
0.667,0.308,0.308,0,0,0,0,0.14,0.615,0.0634,0,0.49,0,0
0.667,0.321,0.321,0,0,0,0,0.14,0.625,0.0764,0,0.283,0.28,0.204
0.667,0.324,0.324,0,0,0,0,0.14,0.625,0.0895,0,0,0.204,0.16
0.333,0.183,0.183,0,0,0,0,0.281,0.595,0.0578,0,0,0.13,0
0.333,0.177,0.177,0,0,0,0,0.281,0.595,0.0629,0,0,0.0433,0
0.667,0.172,0.172,0,0,0,0,0.281,0.595,0.0658,0,0,0.0866,0
0.333,0.171,0.171,0,0,0,0,0.281,0.595,0.073,0,0,0.0866,0
0.333,0.171,0.171,0,0,0,0,0.281,0.595,0.0767,0,0,0.216,0
0.333,0.175,0.175,0,0,0,0,0.281,0.606,0.0846,0,0,0,0
0.333,0.189,0.189,0,0,0,0,0.281,0.621,0.103,0,0,0,0
0.333,0.224,0.224,0,0,0,0,0.281,0.637,0.124,0,0,0.0433,0
0,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.0866,0
0,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
0.333,0.346,0.346,0.233,0,0,0,0.281,0.627,0.274,0,0,0.13,0
0.667,0.56,0.56,0,0,0,0,0.14,0.646,0.505,0,0,0.13,0
1,0.353,0.353,0,0,0,0,0.14,0.605,0.307,0,0,0.0433,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0.0866,0
1,0.05,0.05,0,0,0,0,0.281,0.564,0.0208,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0
1,0.0515,0.0515,0,0,0,0,0.281,0.564,0.0201,0,0,0,0
1,0.0823,0.0823,0,0,0,0,0.281,0.564,0.0223,0,0,0.0433,0
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0
0.667,0.179,0.179,0,0,0,0,0.281,0.59,0.0433,0,0,0,0
1,0.321,0.321,0,0,0,0,0.14,0.625,0.109,0,0,0.13,0
1,0.324,0.324,0,0,0,0,0.14,0.625,0.143,0,0,0.155,0.211
0.667,0.315,0.315,0,0,0,0,0.14,0.625,0.169,0,0,0.388,0.351
0.667,0.303,0.303,0,0,0,0,0.14,0.625,0.185,0,0,0.303,0.354
0.667,0.294,0.294,0,0,0,0,0.14,0.625,0.198,0,0,0.286,0.33
0.333,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0
1,0.293,0.293,0,0,0,0,0.14,0.625,0.265,0,0,0.389,0
0.333,0.175,0.175,0,0,0,0,0.281,0.606,0.154,0,0,0.389,0
0.333,0.189,0.189,0,0,0,0,0.281,0.621,0.162,0,0,0.0433,0
0.333,0.224,0.224,0,0,0,0,0.281,0.637,0.167,0,0,0.13,0
0.667,0.512,0.512,0,0,0,0,0.14,0.719,0.371,0,0,0.0433,0
0.667,0.619,0.619,0,0,0,0,0.14,0.709,0.485,0,0,0.306,0.181
1,0.937,0.937,0,0,0,0,0,0.749,0.845,0,0,0.21,0.285
1,0.815,0.815,0,0,0,0,0,0.686,0.78,0,0,0.372,0.505
1,0.353,0.353,0,0,0,0,0.14,0.605,0.334,0,0,0,0
1,0.117,0.117,0,0,0,0,0.281,0.569,0.0869,0,0,0.13,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0.0866,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0.0347,0
1,0.321,0.321,0,0,0.483,0.217,0.14,0.625,0.109,0,0,0.305,0.274
0.667,0.324,0.324,0,0,0,1,0.14,0.625,0.143,0,0.269,0.0978,0.133
0.667,0.315,0.315,0,0,0,0.0833,0.14,0.625,0.169,0,0.0832,0.131,0.178
1,0.43,0.43,0,0,0,0,0,0.655,0.268,0,0.49,0.13,0
1,0.417,0.417,0,0,0,0,0,0.655,0.288,0,0.404,0.216,0
0.667,0.292,0.292,0,0,0,0,0.14,0.625,0.233,0,0.505,0.364,0.201
1,0.414,0.414,0,0,0,0,0,0.655,0.388,0,0.633,0.115,0.0974
1,0.426,0.426,0,0,0,0,0,0.686,0.427,0,0.592,0.0433,0
0.667,0.329,0.329,0,0,0,0,0.14,0.677,0.305,0,0.244,0.0866,0
0.667,0.398,0.398,0,0,0,0,0.14,0.709,0.315,0,0.469,0.346,0
0.667,0.512,0.512,0,0,0,0,0.14,0.719,0.371,0,0.281,0.13,0
0.667,0.619,0.619,0,0,0,0,0.14,0.709,0.485,0,0,0.0866,0
1,0.641,0.641,0,0,0,0,0.14,0.688,0.57,0,0,0,0
1,0.56,0.56,0,0,0,0,0.14,0.646,0.526,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0.0866,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0.216,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.13,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.126,0.172
1,0.179,0.179,0,0,0.483,0.133,0.281,0.59,0.0396,0,0,0.0433,0
1,0.456,0.456,0,0,0,1,0,0.655,0.107,0,0.472,0.11,0.149
0.667,0.324,0.324,0,0,0,1,0.14,0.625,0.0895,0,0.35,0,0
0.667,0.315,0.315,0,0,0,0.733,0.14,0.625,0.0997,0,0.621,0.0866,0
0.667,0.303,0.303,0,0,0,0,0.14,0.625,0.11,0,0.322,0.519,0.2
0.667,0.294,0.294,0,0,0,0,0.14,0.625,0.116,0,0.525,0.316,0.194
0.667,0.292,0.292,0,0,0,0,0.14,0.625,0.13,0,0.605,0.209,0.225
0.333,0.171,0.171,0,0,0,0,0.281,0.595,0.0767,0,0.519,0.26,0
0,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.216,0
0,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.26,0
0.333,0.224,0.224,0,0,0,0,0.281,0.637,0.124,0,0,0.0433,0
0.333,0.281,0.281,0,0,0,0,0.281,0.642,0.163,0,0,0,0
0.333,0.335,0.335,0.25,0,0,0,0.281,0.637,0.224,0,0,0.137,0.187
0.667,0.641,0.641,1,0,0,0,0.14,0.688,0.532,0,0,0.227,0.308
0.667,0.305,0.305,0.45,0,0,0,0.281,0.606,0.26,0,0,0.303,0
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.277,0.141
1,0.117,0.117,0,0,0,0,0.281,0.569,0.0759,0,0,0.0433,0
1,0.0749,0.0749,0,0,0,0,0.281,0.564,0.0374,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.0515,0.0515,0,0,0,0,0.281,0.564,0.0186,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.148,0.148,0,0,0,0,0.281,0.575,0.0316,0,0,0.125,0.17
1,0.179,0.179,0,0,0,0,0.281,0.59,0.0396,0,0,0.139,0.189
0.667,0.185,0.185,0,0,0,0,0.281,0.595,0.0462,0,0,0.123,0.167
0.667,0.324,0.324,0,0,0,0,0.14,0.625,0.0895,0,0,0.0756,0.103
0.667,0.315,0.315,0,0,0,0,0.14,0.625,0.0997,0,0,0.26,0
0.667,0.303,0.303,0,0,0,0,0.14,0.625,0.11,0,0,0.13,0
0.667,0.294,0.294,0,0,0,0,0.14,0.625,0.116,0,0,0.202,0.156
0.667,0.292,0.292,0,0,0,0,0.14,0.625,0.13,0,0,0.561,0.31
0.667,0.293,0.293,0,0,0,0,0.14,0.625,0.137,0,0,0,0
0.333,0.175,0.175,0.25,0,0,0,0.281,0.606,0.0846,0,0,0.0433,0
0.667,0.329,0.329,0.717,0,0,0,0.14,0.677,0.19,0,0,0.0433,0
0.667,0.398,0.398,0,0,0,0,0.14,0.709,0.232,0,0,0.0433,0
0.667,0.512,0.512,0,0,0,0,0.14,0.719,0.31,0,0,0.0433,0
0.667,0.619,0.619,0.25,0,0,0,0.14,0.709,0.432,0,0,0.0866,0
1,0.937,0.937,0.467,0,0,0,0,0.749,0.791,0,0,0.173,0
1,0.815,0.815,0,0,0,0,0,0.686,0.749,0,0,0.0866,0
0.667,0.201,0.201,0,0,0,0,0.281,0.585,0.162,0,0,0.0433,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.102,0.139
0.667,0.321,0.321,0,0,0,0,0.14,0.625,0.0764,0,0,0.251,0.341
0.667,0.324,0.324,0,0,0,0,0.14,0.625,0.0895,0,0,0.721,0.446
0.667,0.315,0.315,0,0,0,0,0.14,0.625,0.0997,0,0,0.116,0.158
0.667,0.303,0.303,0,0,0,0,0.14,0.625,0.11,0,0,0.13,0
0.333,0.172,0.172,0,0,0,0,0.281,0.595,0.0658,0,0,0.0433,0
0.333,0.171,0.171,0,0,0,0,0.281,0.595,0.073,0,0,0,0
0,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.0433,0
0.667,0.175,0.175,0,0,0,0,0.281,0.606,0.0846,0,0,0,0
0.667,0.189,0.189,0.25,0,0,0,0.281,0.621,0.103,0,0,0,0
0.667,0.398,0.398,0.967,0,0,0,0.14,0.709,0.232,0,0,0.0433,0
0.667,0.512,0.512,0.717,0,0,0,0.14,0.719,0.31,0,0,0.26,0
1,0.904,0.904,0,0,0,0,0,0.78,0.64,0,0,0.303,0
1,0.937,0.937,0,0,0,0,0,0.749,0.791,0,0,0.692,0
1,0.815,0.815,0,0,0,0,0,0.686,0.749,0,0,0.0866,0
1,0.353,0.353,0,0,0,0,0.14,0.605,0.307,0,0,0.237,0.146
1,0.184,0.184,0,0,0,0,0.14,0.573,0.136,0,0,0,0
1,0.0999,0.0999,0,0,0,0,0.14,0.563,0.059,0,0,0,0
1,0.0583,0.0583,0,0,0,0,0.281,0.564,0.0236,0,0,0.303,0
1,0.05,0.05,0,0,0,0,0.281,0.564,0.0171,0,0,0,0
1,0.05,0.05,0,0,0,0,0.281,0.564,0.0157,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.0866,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.0866,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.0866,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.326,0.325
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.33,0.449
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
0.667,0.183,0.183,0.75,0,0,0,0.281,0.595,0.0578,0,0,0.145,0.197
0.667,0.303,0.303,0.217,0,0,0,0.14,0.625,0.11,0,0,0.285,0.135
0.667,0.172,0.172,0.483,0,0,0,0.281,0.595,0.0658,0,0,0,0
0.667,0.171,0.171,0,0,0,0,0.281,0.595,0.073,0,0,0,0
0.667,0.171,0.171,0,0,0,0,0.281,0.595,0.0767,0,0,0,0
0.667,0.175,0.175,0,0,0,0,0.281,0.606,0.0846,0,0,0.172,0.233
0.667,0.329,0.329,0.75,0,0,0,0.14,0.677,0.19,0,0,0.32,0.376
0.667,0.398,0.398,0.95,0,0,0,0.14,0.709,0.232,0,0,0.238,0.0885
0.667,0.512,0.512,0,0,0,0,0.14,0.719,0.31,0,0,0.165,0.106
0.667,0.619,0.619,0,0,0,0,0.14,0.709,0.432,0,0,0.173,0
1,0.641,0.641,0,0,0,0,0.14,0.688,0.532,0,0,0.216,0
1,0.56,0.56,0,0,0,0,0.14,0.646,0.505,0,0,0.0866,0
1,0.353,0.353,0,0,0,0,0.14,0.605,0.307,0,0,0.0866,0
1,0.117,0.117,0,0,0,0,0.281,0.569,0.0759,0,0,0.0433,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.26,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
0.667,0.247,0.247,0,0,0,0,0.14,0.584,0.0474,0,0,0.319,0.264
0.333,0.179,0.179,0,0.583,0,0,0.281,0.59,0.0396,0.799,0,0.183,0.249
0.667,0.321,0.321,0,0.683,0,0,0.14,0.625,0.0764,0,0,0.164,0.223
0.333,0.187,0.187,0,0,0,0,0.281,0.595,0.0527,0,0,0.0866,0
0.333,0.183,0.183,0,0,0,0,0.281,0.595,0.0578,0,0,0,0
0.333,0.177,0.177,0,0,0,0,0.281,0.595,0.0629,0,0,0.26,0
0,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
0,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.0866,0
0.333,0.171,0.171,0,0,0,0,0.281,0.595,0.0767,0,0,0.26,0
0.333,0.175,0.175,0,0,0,0,0.281,0.606,0.0846,0,0,0,0
0.333,0.189,0.189,0.483,0,0,0,0.281,0.621,0.103,0,0,0,0
0.333,0.224,0.224,0.233,0,0,0,0.281,0.637,0.124,0,0,0.0433,0
0.333,0.281,0.281,0,0,0,0,0.281,0.642,0.163,0,0,0,0
0.667,0.619,0.619,0,0,0,0,0.14,0.709,0.432,0,0,0.13,0
0.667,0.641,0.641,0,0,0,0,0.14,0.688,0.532,0,0,0,0
0.667,0.56,0.56,0.25,0,0,0,0.14,0.646,0.505,0,0,0.0433,0
0.667,0.201,0.201,0.233,0,0,0,0.281,0.585,0.162,0,0,0.26,0
0.667,0.117,0.117,0,0,0,0,0.281,0.569,0.0759,0,0,0.0866,0
0.667,0.0749,0.0749,0,0,0,0,0.281,0.564,0.044,0,0,0.0433,0
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0.136,0.185
1,0.148,0.148,0,0,0,0,0.281,0.575,0.0295,0,0,0.116,0.157
1,0.308,0.308,0,0,0,0,0.14,0.615,0.0685,0,0,0.129,0.176
0.667,0.185,0.185,0,0,0,0,0.281,0.595,0.0636,0,0,0.335,0
0.667,0.187,0.187,0,0,0,0,0.281,0.595,0.0803,0,0,0.0433,0
0.333,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0.0433,0
0.333,0.05,0.05,0.583,0,0,0,0.421,0.566,0.0181,0,0,0,0
0.333,0.172,0.172,0.867,0,0,0,0.281,0.595,0.108,0,0,0.26,0
0.667,0.292,0.292,0,0,0,0,0.14,0.625,0.233,0,0,0,0
0.333,0.171,0.171,0,0,0,0,0.281,0.595,0.141,0,0,0,0
0.667,0.301,0.301,0,0,0,0,0.14,0.646,0.291,0,0,0.0433,0
0.667,0.329,0.329,0,0,0,0,0.14,0.677,0.305,0,0,0.173,0
1,0.572,0.572,0,0,0,0,0,0.78,0.464,0,0,0.0433,0
1,0.743,0.743,0,0.167,0.483,0.217,0,0.796,0.547,0.309,0,0.173,0
0.667,0.619,0.619,0,1,0,0.817,0.14,0.709,0.485,0.593,0.248,0.232,0.315
0.667,0.641,0.641,0,0.1,0,0,0.14,0.688,0.57,0.663,0,0.159,0.158
0.667,0.56,0.56,0,0,0,0,0.14,0.646,0.526,0.657,0,0.257,0.173
0.667,0.353,0.353,0,0,0,0,0.14,0.605,0.334,0.442,0,0.412,0.149
0.667,0.117,0.117,0,0,0,0,0.281,0.569,0.0869,0,0,0.081,0.11
1,0.0749,0.0749,0,0,0,0,0.281,0.564,0.044,0,0,0,0
1,0.0583,0.0583,0,0,0,0,0.281,0.564,0.0281,0,0,0,0
1,0.05,0.05,0,0,0,0,0.281,0.564,0.0208,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0
1,0.179,0.179,0,0,0,0,0.281,0.59,0.0433,0,0,0,0
1,0.185,0.185,0,0,0.483,0.517,0.281,0.595,0.0636,0,0.131,0,0
1,0.187,0.187,0,0,0,0,0.281,0.595,0.0803,0,0.224,0,0
1,0.183,0.183,0,0,0,0,0.281,0.595,0.0934,0,0.532,0.179,0.185
1,0.303,0.303,0,0,0,0,0.14,0.625,0.185,0,0.576,0.189,0.198
1,0.417,0.417,0.0833,0,0,0,0,0.655,0.288,0,0.384,0.227,0.309
1,0.413,0.413,0.633,0,0,0,0,0.655,0.34,0,0.433,0.359,0.194
1,0.414,0.414,0,0,0,0,0,0.655,0.388,0,0.655,0.13,0
1,0.426,0.426,0,0,0,0,0,0.686,0.427,0,0.52,0.0866,0
1,0.468,0.468,0,0,0,0,0,0.733,0.449,0,0.377,0.0866,0
1,0.572,0.572,0,0,0,0,0,0.78,0.464,0,0.326,0.173,0
1,0.743,0.743,0,0,0,0,0,0.796,0.547,0,0.0117,0.389,0
1,0.904,0.904,0,0,0,0,0,0.78,0.719,0,0,0.0866,0
1,0.641,0.641,0,0,0,0,0.14,0.688,0.57,0,0,0,0
1,0.56,0.56,0,0,0,0,0.14,0.646,0.526,0,0,0.351,0.3
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0.013,0.0177
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0.0866,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.0433,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.05,0.05,0,0,0,0,0.281,0.564,0.0171,0,0,0.39,0.207
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.13,0
1,0.05,0.05,0.233,0,0,0,0.421,0.566,0.0159,0,0,0.0433,0
1,0.179,0.179,0,0,0,0,0.281,0.59,0.0396,0,0,0.121,0.164
1,0.185,0.185,0,0,0,0,0.281,0.595,0.0462,0,0,0.339,0
0.667,0.187,0.187,0,0,0,0,0.281,0.595,0.0527,0,0,0,0
0.667,0.315,0.315,0,0,0,0,0.14,0.625,0.0997,0,0,0.13,0
0.667,0.303,0.303,0.25,0,0,0,0.14,0.625,0.11,0,0,0.173,0
0.333,0.172,0.172,0.233,0,0,0,0.281,0.595,0.0658,0,0,0.0866,0
0.333,0.171,0.171,0,0,0,0,0.281,0.595,0.073,0,0,0.346,0
0.333,0.171,0.171,0,0,0,0,0.281,0.595,0.0767,0,0,0.26,0
0,0.05,0.05,0.25,0,0,0,0.421,0.566,0.0159,0,0,0.0433,0
0.333,0.189,0.189,0.233,0,0,0,0.281,0.621,0.103,0,0,0.0866,0
0.667,0.398,0.398,0,0,0,0,0.14,0.709,0.232,0,0,0.13,0
0.667,0.512,0.512,0,0,0,0,0.14,0.719,0.31,0,0,0,0
0.333,0.335,0.335,0.483,0,0,0,0.281,0.637,0.224,0,0,0,0
0.667,0.641,0.641,0,0,0,0,0.14,0.688,0.532,0.182,0,0.26,0
