occupants,lighting_interior,lighting_garage,cooking_range,dishwasher,clothes_washer,clothes_dryer,ceiling_fan,plug_loads_other,plug_loads_tv,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures,hot_water_showers,hot_water_showers_minutes
0.667,0.33,0.33,0,0,0,0,0.14,0.736,0.0889,0,0,0.247,0.369,15
0.667,0.337,0.337,0,0,0,0,0.14,0.736,0.104,0,0,0.549,0.233,9
0.667,0.328,0.328,0,0,0,0,0.14,0.736,0.116,0,0,0.288,0.263,11
0.667,0.316,0.316,0,0,0,0,0.14,0.736,0.128,0,0,0.0743,0,0
0.667,0.307,0.307,0,0.6,0,0,0.14,0.736,0.135,0.839,0,0.223,0,0
0.333,0.0495,0.0495,0,0.45,0,0,0.421,0.562,0.0159,0.0965,0,0,0,0
0.333,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0743,0,0
0.333,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.112,0,0
0.333,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0.143,0,0.223,0,0
0.333,0.0495,0.0495,0.2,0.783,0,0,0.421,0.562,0.0159,0.594,0,0.223,0,0
0.667,0.322,0.322,0.3,0,0,0,0.281,0.708,0.19,0,0,0,0,0
0.667,0.36,0.36,0,0,0,0,0.281,0.701,0.261,0,0,0,0,0
0.667,0.337,0.337,0,0,0,0,0.281,0.688,0.32,0,0,0.0743,0,0
0.667,0.275,0.275,0,0,0,0,0.281,0.662,0.304,0,0,0.0743,0,0
1,0.246,0.246,0,0,0,0,0.281,0.636,0.188,0,0,0.223,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.112,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.15,0.15,0,0,0,0,0.281,0.623,0.0353,0,0,0.0867,0.13,5
0.667,0.181,0.181,0,0,0,0,0.281,0.642,0.0447,0,0,0,0,0
0.333,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0.333,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.112,0,0
0.333,0.189,0.189,0,0,0,0,0.281,0.649,0.066,0,0,0,0,0
0.667,0.183,0.183,0,0,0,0,0.281,0.649,0.072,0,0,0,0,0
0.667,0.178,0.178,0,0,0,0,0.281,0.649,0.0754,0,0,0.0372,0,0
0.667,0.177,0.177,0,0,0,0,0.281,0.649,0.0839,0,0,0.26,0,0
0.667,0.178,0.178,0,0,0,0,0.281,0.649,0.0882,0,0,0.195,0.125,5
0.333,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.223,0,0
0.333,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.26,0,0
0.333,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.196,0.238,10
0.333,0.322,0.322,0,0,0,0,0.281,0.708,0.19,0,0,0,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0743,0,0
0.333,0.337,0.337,0,0,0,0,0.281,0.688,0.32,0,0,0.0372,0,0
0.667,0.275,0.275,0,0,0,0,0.281,0.662,0.304,0,0,0.354,0,0
1,0.246,0.246,0,0,0,0,0.281,0.636,0.188,0,0,0.349,0.522,21
1,0.116,0.116,0,0,0,0,0.281,0.616,0.0874,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0692,0.103,4
1,0.0829,0.0829,0,0,0,0,0.281,0.61,0.0259,0,0,0.227,0.339,13
0.667,0.15,0.15,0,0,0,0,0.281,0.623,0.0353,0,0,0.125,0.188,8
0.333,0.181,0.181,0,0,0,0,0.281,0.642,0.0447,0,0,0,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.149,0,0
0.333,0.193,0.193,0,0,0,0,0.281,0.649,0.0601,0,0,0.186,0,0
0.333,0.189,0.189,0,0,0,0,0.281,0.649,0.066,0,0,0.149,0,0
0.667,0.183,0.183,0,0,0,0,0.281,0.649,0.072,0,0,0,0,0
0.667,0.178,0.178,0,0,0,0,0.281,0.649,0.0754,0,0,0.0743,0,0
0.667,0.177,0.177,0,0,0,0,0.281,0.649,0.0839,0,0,0.223,0,0
0.333,0.178,0.178,0,0,0,0,0.281,0.649,0.0882,0,0,0.0372,0,0
0.333,0.186,0.186,0,0,0,0,0.281,0.662,0.0976,0,0,0.186,0.112,5
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.154,0.174,7
0.667,0.466,0.466,0,0,0,0,0.14,0.841,0.271,0,0,0.108,0.0497,2
0.333,0.322,0.322,0,0,0,0,0.281,0.708,0.19,0,0,0,0,0
0.333,0.36,0.36,0,0,0,0,0.281,0.701,0.261,0,0,0,0,0
0.333,0.337,0.337,0,0,0,0,0.281,0.688,0.32,0,0,0.158,0.18,7
0.333,0.275,0.275,0,0,0,0,0.281,0.662,0.304,0,0,0.309,0.24,10
0.667,0.246,0.246,0,0,0,0,0.281,0.636,0.188,0,0,0.231,0.178,7
1,0.116,0.116,0,0,0,0,0.281,0.616,0.0874,0,0,0.306,0.402,16
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.125,0.187,8
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0513,0.0513,0,0,0,0,0.281,0.61,0.02,0,0,0,0,0
1,0.0829,0.0829,0,0,0,0,0.281,0.61,0.0259,0,0,0,0,0
1,0.351,0.351,0,0,0,0,0,0.745,0.0742,0,0,0.223,0.333,13
0.667,0.313,0.313,0.5,0,0,0,0.14,0.723,0.0735,0,0,0.149,0,0
0.667,0.33,0.33,0,0,0,0,0.14,0.736,0.0889,0,0,0.511,0.541,22
0.667,0.337,0.337,0,0,0,0,0.14,0.736,0.104,0,0,0.417,0.123,5
0.667,0.328,0.328,0,0,0,0,0.14,0.736,0.116,0,0,0.372,0,0
0.667,0.316,0.316,0.25,0,0,0,0.14,0.736,0.128,0,0,0.112,0,0
0.667,0.307,0.307,0,0,0,0,0.14,0.736,0.135,0,0,0,0,0
0.667,0.305,0.305,0,0,0,0,0.14,0.736,0.152,0,0,0.0372,0,0
0.667,0.307,0.307,0,0,0,0,0.14,0.736,0.161,0,0,0,0,0
0.667,0.322,0.322,0,0,0,0,0.14,0.762,0.179,0,0,0.219,0.216,9
0.333,0.208,0.208,0.25,0,0,0,0.281,0.682,0.119,0,0,0.0743,0,0
0.667,0.466,0.466,0.2,0,0,0,0.14,0.841,0.271,0,0,0,0,0
0.667,0.595,0.595,0.05,0,0,0,0.14,0.854,0.364,0,0,0.149,0,0
0.667,0.67,0.67,0,0,0,0,0.14,0.841,0.507,0,0,0.0743,0,0
0.667,0.625,0.625,0,0,0,0,0.14,0.815,0.625,0,0,0.231,0.345,14
0.667,0.501,0.501,0,0,0,0,0.14,0.762,0.592,0,0,0.186,0,0
0.667,0.442,0.442,0,0,0,0,0.14,0.71,0.36,0,0,0.0743,0,0
0.667,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0.667,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0.667,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0372,0,0
0.667,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0513,0.0513,0.2,0,0,0,0.281,0.61,0.02,0,0,0,0,0
1,0.0829,0.0829,0.567,0,0,0,0.281,0.61,0.0259,0,0,0,0,0
1,0.15,0.15,0,0,0,0,0.281,0.623,0.0353,0,0,0,0,0
0.667,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.149,0,0
0.667,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.149,0,0
0.667,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.149,0,0
0.667,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0.667,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0.667,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0.667,0.305,0.305,0,0,0,0,0.14,0.736,0.152,0,0,0.168,0.251,11
0.667,0.307,0.307,0,0,0.25,0,0.14,0.736,0.161,0,0.219,0.296,0.443,17
0.667,0.322,0.322,0,0,0,0.65,0.14,0.762,0.179,0,0.722,0.116,0.174,7
0.667,0.367,0.367,0,0,0,0.917,0.14,0.802,0.222,0,0.569,0.284,0.146,6
0.667,0.466,0.466,0,0,0,0,0.14,0.841,0.271,0,0.424,0.107,0.16,7
1,0.868,0.868,0,0,0,0,0,1,0.537,0,0.318,0.0743,0,0
0.667,0.36,0.36,0,0,0,0,0.281,0.701,0.261,0,0,0.149,0,0
0.667,0.337,0.337,0,0,0,0,0.281,0.688,0.32,0,0,0.0372,0,0
0.667,0.275,0.275,0,0,0,0,0.281,0.662,0.304,0,0,0.149,0,0
0.667,0.246,0.246,0,0,0,0,0.281,0.636,0.188,0,0,0.187,0.168,7
0.667,0.116,0.116,0,0,0,0,0.281,0.616,0.0874,0,0,0.188,0.281,12
1,0.099,0.099,0,0,0,0,0.14,0.658,0.0811,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.19,0.19,0,0,0,0,0.281,0.649,0.0727,0,0,0,0,0
1,0.193,0.193,0,0,0,0,0.281,0.649,0.0923,0,0,0.0511,0.0764,3
0.667,0.189,0.189,0,0,0,0,0.281,0.649,0.108,0,0,0.291,0.435,17
0.667,0.183,0.183,0,0,0,0,0.281,0.649,0.117,0,0,0.275,0.245,10
0.333,0.178,0.178,0,0,0,0,0.281,0.649,0.125,0,0,0.281,0.253,10
0.333,0.177,0.177,0,0,0,0,0.281,0.649,0.145,0,0,0,0,0
0.333,0.178,0.178,0,0,0,0,0.281,0.649,0.164,0,0,0.0372,0,0
0.333,0.186,0.186,0,0,0,0,0.281,0.662,0.179,0,0,0.335,0,0
0.333,0.208,0.208,0,0,0,0,0.281,0.682,0.188,0,0,0.0372,0,0
0.333,0.258,0.258,0,0,0,0,0.281,0.701,0.194,0,0,0.0743,0,0
0.667,0.595,0.595,0,0,0,0,0.14,0.854,0.434,0,0,0.112,0,0
0.333,0.36,0.36,0,0,0,0,0.281,0.701,0.294,0,0,0.0489,0.0732,3
0.667,0.625,0.625,0,0,0,0,0.14,0.815,0.668,0,0,0.463,0.358,15
1,0.501,0.501,0,0,0,0,0.14,0.762,0.617,0,0,0,0,0
1,0.442,0.442,0,0,0,0,0.14,0.71,0.392,0,0,0.0372,0,0
1,0.116,0.116,0,0,0,0,0.281,0.616,0.1,0,0,0.0372,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
0.667,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
0.667,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
0.667,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
0.667,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0.0466,0.0697,3
0.667,0.19,0.19,0,0,0,0,0.281,0.649,0.0727,0,0,0.0847,0.127,5
0.667,0.337,0.337,0,0,0,0,0.14,0.736,0.166,0,0,0.187,0.279,11
0.333,0.189,0.189,0,0,0,0,0.281,0.649,0.108,0,0,0,0,0
0.333,0.183,0.183,0.383,0,0,0,0.281,0.649,0.117,0,0,0.112,0,0
0.667,0.307,0.307,0.117,0,0,0,0.14,0.736,0.231,0,0,0.112,0,0
0.667,0.305,0.305,0.25,0,0,0,0.14,0.736,0.272,0,0,0.186,0,0
0.333,0.178,0.178,0,0,0,0,0.281,0.649,0.164,0,0,0.112,0,0
0.333,0.186,0.186,0,0,0,0,0.281,0.662,0.179,0,0,0.0372,0,0
0.333,0.208,0.208,0,0,0,0,0.281,0.682,0.188,0,0,0.0372,0,0
0.333,0.258,0.258,0,0,0,0,0.281,0.701,0.194,0,0,0.0743,0,0
0.333,0.322,0.322,0,0,0,0,0.281,0.708,0.226,0,0,0.297,0,0
0.667,0.67,0.67,0,0,0,0,0.14,0.841,0.569,0,0,0.112,0,0
0.667,0.625,0.625,0,0,0,0,0.14,0.815,0.668,0,0,0,0,0
0.667,0.501,0.501,0,0,0,0,0.14,0.762,0.617,0,0,0.0743,0,0
1,0.442,0.442,0,0,0,0,0.14,0.71,0.392,0,0,0.0372,0,0
1,0.183,0.183,0,0,0,0,0.14,0.671,0.182,0,0,0,0,0
1,0.099,0.099,0,0,0,0,0.14,0.658,0.0684,0,0,0,0,0
1,0.0578,0.0578,0,0,0,0,0.281,0.61,0.0259,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.281,0.61,0.0183,0,0,0.0372,0,0
1,0.0495,0.0495,0,0,0,0,0.281,0.61,0.0165,0,0,0,0,0
1,0.0495,0.0495,0.2,0,0,0,0.421,0.562,0.0159,0,0,0.0372,0,0
1,0.0829,0.0829,0.817,0,0,0,0.281,0.61,0.0259,0,0,0.112,0,0
1,0.251,0.251,0,0,0,0,0.14,0.684,0.0548,0,0,0.352,0.414,17
0.333,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.236,0.297,12
0.667,0.33,0.33,0,0,0,0,0.14,0.736,0.0889,0,0,0.124,0.185,8
0.333,0.193,0.193,0,0,0,0,0.281,0.649,0.0601,0,0,0,0,0
0.333,0.189,0.189,0,0,0,0,0.281,0.649,0.066,0,0,0.0743,0,0
0.333,0.183,0.183,0,0,0,0,0.281,0.649,0.072,0,0,0.0743,0,0
0.333,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0372,0,0
0.333,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0372,0,0
0.333,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.297,0,0
0.333,0.186,0.186,0,0,0,0,0.281,0.662,0.0976,0,0,0,0,0
0.667,0.367,0.367,0,0,0,0,0.14,0.802,0.222,0,0,0.0372,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0372,0,0
0,0.0495,0.0495,0.2,0,0,0,0.421,0.562,0.0159,0,0,0.0372,0,0
0.667,0.67,0.67,0.05,0,0,0,0.14,0.841,0.507,0,0,0.112,0,0
0.667,0.625,0.625,0,0,0,0,0.14,0.815,0.625,0,0,0,0,0
0.667,0.501,0.501,0,0,0,0,0.14,0.762,0.592,0,0,0,0,0
0.667,0.246,0.246,0,0,0,0,0.281,0.636,0.188,0,0,0.0743,0,0
0.667,0.116,0.116,0,0,0,0,0.281,0.616,0.0874,0,0,0.0372,0,0
0.667,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0.667,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0.667,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.12,0.18,7
0.667,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0172,0.0257,1
0.667,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0.667,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.123,0.183,7
0.667,0.15,0.15,0,0,0,0,0.281,0.623,0.0353,0,0,0.186,0,0
0.667,0.181,0.181,0,0,0,0,0.281,0.642,0.0447,0,0,0,0,0
0.667,0.33,0.33,0,0,0,0,0.14,0.736,0.0889,0,0,0.0743,0,0
0.667,0.337,0.337,0,0,0,0,0.14,0.736,0.104,0,0,0.0743,0,0
0.333,0.189,0.189,0,0,0,0,0.281,0.649,0.066,0,0,0.223,0,0
0.333,0.183,0.183,0,0,0,0,0.281,0.649,0.072,0,0,0.149,0,0
0.333,0.178,0.178,0,0,0,0,0.281,0.649,0.0754,0,0,0,0,0
0.333,0.177,0.177,0,0.35,0.433,0,0.281,0.649,0.0839,0.503,0.373,0.112,0,0
0.333,0.178,0.178,0,0.433,0.0667,0.25,0.281,0.649,0.0882,0,0.472,0.0372,0,0
0.333,0.186,0.186,0,0,0,0,0.281,0.662,0.0976,0,0.569,0.0372,0,0
0.333,0.208,0.208,0.5,0,0,0,0.281,0.682,0.119,0,0,0.112,0,0
0.667,0.466,0.466,0,0,0,0,0.14,0.841,0.271,0,0,0.0372,0,0
0.667,0.595,0.595,0.45,0,0,0,0.14,0.854,0.364,0,0,0,0,0
0.667,0.67,0.67,0.05,0,0,0,0.14,0.841,0.507,0,0,0.112,0,0
0.667,0.625,0.625,0,0,0,0,0.14,0.815,0.625,0,0,0.0372,0,0
0.667,0.501,0.501,0,0,0.25,0,0.14,0.762,0.592,0,0.0627,0.348,0,0
1,0.442,0.442,0,0,0,0.65,0.14,0.71,0.36,0,0,0.318,0.359,8
1,0.0495,0.0495,0,0,0,0.667,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0829,0.0829,0,0,0,0,0.281,0.61,0.0259,0,0,0.38,0.568,22
1,0.15,0.15,0,0,0,0,0.281,0.623,0.0353,0,0,0.202,0.302,8
1,0.313,0.313,0,0,0,0,0.14,0.723,0.0735,0,0,0.389,0.581,15
1,0.33,0.33,0,0,0,0,0.14,0.736,0.0889,0,0,0.452,0.454,12
1,0.337,0.337,0.2,0,0,0,0.14,0.736,0.104,0,0,0.377,0.175,7
0.667,0.328,0.328,0.3,0,0,0,0.14,0.736,0.116,0,0,0.149,0,0
0.333,0.183,0.183,0.2,0,0,0,0.281,0.649,0.072,0,0,0.112,0,0
0.667,0.307,0.307,0.567,0,0,0,0.14,0.736,0.135,0,0,0.0372,0,0
0.667,0.305,0.305,0.2,0,0,0,0.14,0.736,0.152,0,0,0.0372,0,0
0.333,0.178,0.178,0.3,0,0,0,0.281,0.649,0.0882,0,0,0.297,0,0
0.333,0.186,0.186,0,0,0,0,0.281,0.662,0.0976,0,0,0.0743,0,0
0.333,0.208,0.208,0,0,0,0,0.281,0.682,0.119,0,0,0.112,0,0
0.333,0.258,0.258,0.767,0,0,0,0.281,0.701,0.144,0,0,0.399,0.374,15
0.667,0.595,0.595,0,0,0,0,0.14,0.854,0.364,0,0,0.0992,0.148,6
0.667,0.67,0.67,0,0,0,0,0.14,0.841,0.507,0,0,0.171,0.255,10
0.667,0.337,0.337,0,0,0,0,0.281,0.688,0.32,0,0,0.0372,0,0
0.667,0.275,0.275,0,0,0,0,0.281,0.662,0.304,0,0,0.0372,0,0
0.667,0.246,0.246,0,0,0,0,0.281,0.636,0.188,0,0,0.173,0.258,10
1,0.183,0.183,0,0,0,0,0.14,0.671,0.159,0,0,0,0,0
1,0.0743,0.0743,0,0,0,0,0.281,0.61,0.0421,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.251,0.251,0.25,0,0,0,0.14,0.684,0.0548,0,0,0.149,0.223,9
0.667,0.313,0.313,0,0,0,0,0.14,0.723,0.0735,0,0,0,0,0
0.333,0.19,0.19,0,0,0,0,0.281,0.649,0.0524,0,0,0,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.254,0.102,4
0.333,0.189,0.189,0.2,0,0,0,0.281,0.649,0.066,0,0,0.0743,0,0
0.333,0.183,0.183,1,0,0,0,0.281,0.649,0.072,0,0,0.112,0,0
0.333,0.178,0.178,1,0,0,0,0.281,0.649,0.0754,0,0,0,0,0
0.333,0.177,0.177,1,0,0,0,0.281,0.649,0.0839,0,0,0.0372,0,0
0.333,0.178,0.178,0.133,0,0,0,0.281,0.649,0.0882,0,0,0.112,0,0
0.333,0.186,0.186,0,0,0,0,0.281,0.662,0.0976,0,0,0.0372,0,0
0.333,0.208,0.208,0,0,0,0,0.281,0.682,0.119,0,0,0.112,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0743,0,0
0.667,0.595,0.595,0,0,0,0,0.14,0.854,0.364,0,0,0.294,0.384,16
0.667,0.67,0.67,0,0,0,0,0.14,0.841,0.507,0,0,0.387,0.523,16
0.667,0.625,0.625,0,0,0,0,0.14,0.815,0.625,0,0,0.185,0.276,11
1,0.727,0.727,0,0,0,0,0,0.863,0.88,0,0,0.404,0.493,19
1,0.442,0.442,0,0,0,0,0.14,0.71,0.36,0,0,0.302,0.23,9
1,0.116,0.116,0,0,0,0,0.281,0.616,0.0874,0,0,0.149,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0372,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0.2,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.15,0.15,0.3,0,0,0,0.281,0.623,0.0353,0,0,0.118,0.177,7
0.667,0.313,0.313,0,0,0,0,0.14,0.723,0.0735,0,0,0.111,0.166,7
0.333,0.19,0.19,0,0,0,0,0.281,0.649,0.0524,0,0,0.124,0.185,8
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0372,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.112,0,0
0.333,0.183,0.183,0,0,0,0,0.281,0.649,0.072,0,0,0.149,0,0
0.333,0.178,0.178,0,0,0,0,0.281,0.649,0.0754,0,0,0,0,0
0.333,0.177,0.177,0,0,0,0,0.281,0.649,0.0839,0,0,0,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0.333,0.186,0.186,0,0,0,0,0.281,0.662,0.0976,0,0,0.186,0,0
0.333,0.208,0.208,0,0,0,0,0.281,0.682,0.119,0,0,0.26,0,0
0.667,0.466,0.466,0,0,0,0,0.14,0.841,0.271,0,0,0.112,0,0
0.667,0.595,0.595,0,0,0,0,0.14,0.854,0.364,0,0,0.26,0,0
0.333,0.36,0.36,0,0,0,0,0.281,0.701,0.261,0,0,0.149,0,0
0.333,0.337,0.337,0,0,0,0,0.281,0.688,0.32,0,0,0.0372,0,0
1,0.501,0.501,0,0,0,0,0.14,0.762,0.592,0,0,0.223,0,0
1,0.442,0.442,0,0,0,0,0.14,0.71,0.36,0,0,0.116,0.173,7
1,0.183,0.183,0,0,0,0,0.14,0.671,0.159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.15,0.15,0,0,0,0,0.281,0.623,0.0326,0,0,0,0,0
0.667,0.181,0.181,0,0,0,0,0.281,0.642,0.0488,0,0,0,0,0
0.333,0.19,0.19,0,0,0,0,0.281,0.649,0.0727,0,0,0,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0.149,0,0
0.333,0.189,0.189,0,0,0,0,0.281,0.649,0.108,0,0,0.223,0,0
0.333,0.183,0.183,0,0,0,0,0.281,0.649,0.117,0,0,0.112,0,0
0.333,0.178,0.178,0,0,0,0,0.281,0.649,0.125,0,0,0.0372,0,0
0.333,0.177,0.177,0,0,0,0,0.281,0.649,0.145,0,0,0,0,0
0.333,0.178,0.178,0,0,0,0,0.281,0.649,0.164,0,0,0.112,0,0
0.667,0.322,0.322,0.25,0,0,0,0.14,0.762,0.34,0,0,0.0372,0,0
0.667,0.367,0.367,0,0,0,0,0.14,0.802,0.358,0,0,0.223,0,0
0.667,0.466,0.466,0,0,0,0,0.14,0.841,0.369,0,0,0.223,0,0
0.667,0.595,0.595,0,0,0,0,0.14,0.854,0.434,0,0,0.0743,0,0
0.667,0.67,0.67,0,0,0,0,0.14,0.841,0.569,0.147,0,0.0743,0,0
0.667,0.625,0.625,0,0.783,0,0,0.14,0.815,0.668,0.401,0,0.0743,0,0
0.667,0.501,0.501,0,0.267,0,0,0.14,0.762,0.617,0,0,0.0372,0,0
0.667,0.246,0.246,0,0,0,0,0.281,0.636,0.205,0,0,0.157,0.234,9
0.667,0.116,0.116,0,0,0,0,0.281,0.616,0.1,0,0,0.107,0.16,7
1,0.0743,0.0743,0,0,0,0,0.281,0.61,0.0496,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
