occupants,plug_loads_other,plug_loads_tv,lighting_interior,lighting_garage,hot_water_dishwasher,dishwasher,hot_water_clothes_washer,clothes_washer,clothes_dryer,cooking_range,hot_water_fixtures,electric_vehicle
0.667,0.595,0.0911,0.185,0.185,0,0,0,0,0,0.3,0.0451,1
0.667,0.595,0.101,0.179,0.179,0,0,0,0,0,0,0.0902,1
0.667,0.614,0.168,0.254,0.254,0,0,0,0,0,0,0.262,1
0.667,0.625,0.226,0.294,0.294,0,0,0,0,0,0.233,0.388,1
0.667,0.625,0.26,0.293,0.293,0,0,0,0,0,0,0.313,1
0.667,0.638,0.289,0.299,0.299,0,0,0,0,0,0,0.531,1
0.717,0.674,0.33,0.341,0.341,0,0,0,0,0,0,0.226,1
0.917,0.749,0.433,0.503,0.503,0,0,0,0,0,0,0.135,1
1,0.789,0.531,0.686,0.686,0,0,0.176,0.158,0,0,0,1
1,0.785,0.675,0.85,0.85,0,0,0.524,0.0877,0.917,0,0,1
1,0.759,0.821,0.928,0.928,0,0,0.346,0,0.383,0,0,1
1,0.707,0.823,0.86,0.86,0,0,0.529,0,0,0,0,1
1,0.632,0.503,0.516,0.516,0,0,0.291,0,0,0,0,1
1,0.584,0.224,0.244,0.244,0,0,0,0,0,0,0.177,1
1,0.567,0.0797,0.112,0.112,0,0,0,0,0,0,0.129,1
1,0.564,0.0339,0.0699,0.0699,0,0,0,0,0,0,0.108,1
1,0.564,0.0217,0.0558,0.0558,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.564,0.0171,0.0506,0.0506,0,0,0,0,0,0,0.0902,1
0.811,0.564,0.0175,0.0508,0.0508,0,0,0,0,0,0,0,1
0.667,0.568,0.0214,0.0814,0.0814,0,0,0,0,0,0,0.0902,1
0.667,0.591,0.0508,0.249,0.249,0.297,0.317,0,0,0,0.817,0,1
0.478,0.602,0.0533,0.238,0.238,0.515,0.95,0,0,0,1,0.355,-0.567
0.333,0.595,0.0494,0.186,0.186,0,0,0,0,0,1,0.267,-0.75
0.333,0.595,0.0557,0.186,0.186,0,0,0,0,0,1,0.0451,0
0.333,0.595,0.0609,0.181,0.181,0,0,0,0,0,0.317,0.135,0
0.333,0.595,0.0654,0.176,0.176,0,0,0,0,0,0,0.271,0
0.333,0.595,0.0698,0.172,0.172,0,0,0,0,0,0,0.204,0
0.333,0.595,0.076,0.172,0.172,0,0,0,0,0,0,0.0902,0
0.333,0.598,0.0812,0.173,0.173,0,0,0,0,0,0.233,0.0451,0
0.333,0.61,0.0927,0.18,0.18,0,0,0,0,0,0,0.316,-0.867
0.522,0.662,0.17,0.291,0.291,0,0,0,0,0,0,0.0902,-0.433
0.689,0.716,0.273,0.451,0.451,0,0,0,0,0,0,0.226,1
1,0.79,0.528,0.797,0.797,0,0,0,0,0,0,0.18,1
1,0.769,0.705,0.917,0.917,0.403,0.5,0,0,0,0,0.293,1
1,0.725,0.78,0.884,0.884,0.518,0,0,0,0,0,0.136,1
1,0.606,0.281,0.32,0.32,0,0,0,0,0,0,0,1
1,0.579,0.138,0.175,0.175,0,0,0,0,0,0,0,1
1,0.567,0.0429,0.0793,0.0793,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.564,0.0162,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.564,0.0202,0.0612,0.0612,0,0,0,0,0,0,0.339,1
1,0.573,0.0371,0.166,0.166,0,0,0,0,0,0,0.483,1
0.872,0.597,0.0632,0.326,0.326,0,0,0,0,0,0,0.106,-0.0667
0.333,0.591,0.0427,0.182,0.182,0,0,0,0,0,0,0.18,-1
0.333,0.595,0.0494,0.186,0.186,0.667,0.5,0,0,0,0,0.361,-0.35
0.333,0.595,0.0557,0.186,0.186,0.754,0,0,0,0,0,0.18,0
0.333,0.595,0.0609,0.181,0.181,0.761,0,0,0,0,0,0.0902,0
0.333,0.595,0.0654,0.176,0.176,0.106,0,0,0,0,0,0.135,0
0.333,0.595,0.0698,0.172,0.172,0,0,0,0,0,0,0,0
0.333,0.595,0.076,0.172,0.172,0,0,0,0,0,0.233,0.135,0
0.333,0.57,0.0277,0.0725,0.0725,0,0,0,0,0,0,0,0
0.333,0.583,0.0445,0.0944,0.0944,0,0,0,0,0,0,0.0451,-0.717
0.439,0.648,0.147,0.256,0.256,0,0,0,0,0,0,0.124,-0.683
0.856,0.753,0.339,0.553,0.553,0,0,0,0,0,0,0.458,1
1,0.79,0.528,0.797,0.797,0.126,0.0667,0,0,0,0,0.224,1
1,0.769,0.705,0.917,0.917,0.513,0.183,0.239,0.246,0.333,0,0.0902,1
1,0.703,0.638,0.739,0.739,0,0,0.557,0,0.183,0,0,1
1,0.599,0.235,0.273,0.273,0,0,0.462,0,0,0,0.0451,1
1,0.573,0.081,0.116,0.116,0,0,0.255,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.564,0.0193,0.0626,0.0626,0,0,0,0,0,0,0.116,1
1,0.572,0.0425,0.188,0.188,0,0,0,0,0,0,0.572,1
0.789,0.591,0.0571,0.294,0.294,0,0,0,0,0,0,0.105,-0.317
0.167,0.579,0.0306,0.117,0.117,0,0,0,0,0,0,0,-1
0.333,0.595,0.0494,0.186,0.186,0,0,0,0,0,0,0.361,-0.15
0.333,0.595,0.0557,0.186,0.186,0,0,0,0,0,0,0.0451,0
0.333,0.595,0.0609,0.181,0.181,0,0,0,0,0,0.317,0.271,0
0.333,0.595,0.0654,0.176,0.176,0,0,0,0,0,0.9,0,0
0.333,0.595,0.0698,0.172,0.172,0.237,0.317,0,0,0,0,0.18,0
0.333,0.595,0.076,0.172,0.172,0.731,0.183,0.211,0.246,0.0833,0,0.0902,0
0.333,0.598,0.0812,0.173,0.173,0.286,0,0.726,0,0.683,0,0.271,0
0.356,0.61,0.0927,0.18,0.18,0,0,0.489,0,0,0,0.316,-0.767
0.772,0.648,0.147,0.256,0.256,0,0,0,0,0,0,0.308,-0.683
0.894,0.687,0.215,0.362,0.362,0,0,0,0,0,0,0.198,1
0.772,0.704,0.36,0.538,0.538,0.29,0.25,0,0,0,0,0.324,1
1,0.769,0.705,0.917,0.917,0.942,0,0,0,0,0,0.0712,1
1,0.728,0.797,0.901,0.901,0.543,0,0.323,0.246,0.0833,0,0.0915,1
1,0.658,0.615,0.661,0.661,0,0,0.106,0,0.167,0,0.28,1
1,0.578,0.118,0.154,0.154,0,0,0,0,0,0,0.0873,1
1,0.564,0.0233,0.0581,0.0581,0,0,0,0,0,0,0.122,1
1,0.564,0.0339,0.0699,0.0699,0,0,0,0,0,0,0.236,1
1,0.564,0.0217,0.0558,0.0558,0,0,0,0,0,0,0.18,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.568,0.0214,0.0814,0.0814,0,0,0,0,0,0,0.116,1
0.789,0.579,0.035,0.159,0.159,0,0,0,0,0,0,0.354,-0.317
0.333,0.591,0.0427,0.182,0.182,0,0,0,0,0,0,0.353,-0.417
0.333,0.595,0.0494,0.186,0.186,0,0,0,0,0,0,0.0451,0
0.333,0.595,0.0557,0.186,0.186,0,0,0,0,0,0,0.18,0
0.333,0.595,0.0609,0.181,0.181,0,0,0.106,0.0702,0,0,0.135,-0.0333
0.439,0.604,0.0816,0.215,0.215,0,0,0.515,0.175,0.25,0,0.226,-0.683
0.667,0.623,0.119,0.286,0.286,0,0,0.176,0,0,0,0.135,1
0.667,0.593,0.0719,0.164,0.164,0,0,0,0,0,0,0.291,1
0.667,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0.161,1
0.667,0.603,0.0797,0.157,0.157,0,0,0,0,0,0.817,0.18,1
0.667,0.626,0.112,0.201,0.201,0,0,0,0,0,1,0.0451,1
0.606,0.684,0.215,0.361,0.361,0,0,0,0,0,1,0.0703,1
0.917,0.771,0.491,0.739,0.739,0,0,0,0,0,1,0.48,1
0.833,0.734,0.599,0.774,0.774,0,0,0,0,0,1,0.0902,1
1,0.715,0.718,0.82,0.82,0,0,0,0,0,0.3,0,1
1,0.625,0.396,0.438,0.438,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.568,0.0214,0.0814,0.0814,0,0,0,0,0,0,0.158,1
1,0.579,0.035,0.159,0.159,0,0,0,0,0,0,0.712,1
0.622,0.582,0.0329,0.139,0.139,0,0,0,0,0,0.717,0.135,-0.317
0.333,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,-1
0.333,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,-0.133
0.333,0.574,0.0315,0.0903,0.0903,0,0,0,0,0,0,0,0
0.333,0.595,0.0654,0.176,0.176,0,0,0,0,0,0,0,0
0.333,0.595,0.0698,0.172,0.172,0,0,0,0,0,0,0.135,0
0.356,0.597,0.0802,0.18,0.18,0,0,0,0,0,0,0.361,0
0.667,0.631,0.146,0.296,0.296,0,0,0,0,0,0,0.135,0
0.372,0.61,0.095,0.191,0.191,0,0,0,0,0,0,0.135,0
0.272,0.615,0.0959,0.175,0.175,0.742,0.817,0,0,0,0,0.0902,-0.767
0.439,0.662,0.187,0.316,0.316,0.461,0.2,0,0,0,0,0.208,-0.683
0.939,0.776,0.501,0.754,0.754,0,0,0,0,0,0,0.329,1
1,0.769,0.705,0.917,0.917,0,0,0,0,0,0,0,1
1,0.715,0.718,0.82,0.82,0.164,0.0667,0,0,0,0,0,1
0.811,0.61,0.296,0.336,0.336,0.625,0.433,0,0,0,0,0,1
0.667,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
0.667,0.565,0.017,0.0501,0.0501,0,0,0,0,0,0,0,1
0.667,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
0.667,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
0.667,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
0.883,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.569,0.0225,0.0695,0.0695,0,0,0,0,0,0,0,1
1,0.593,0.0579,0.184,0.184,0,0,0,0,0,0,0.226,1
1,0.595,0.0764,0.187,0.187,0,0,0,0,0,0,0.18,1
0.7,0.587,0.0751,0.15,0.15,0,0,0,0,0,0,0.135,1
0.667,0.595,0.101,0.179,0.179,0,0,0,0,0,0,0.18,1
0.667,0.595,0.108,0.174,0.174,0,0,0,0,0,0,0.0902,1
0.5,0.58,0.0673,0.111,0.111,0,0,0,0,0,0,0.0451,1
0.667,0.595,0.139,0.172,0.172,0,0,0,0,0,0,0.361,1
0.667,0.635,0.276,0.287,0.287,0,0,0,0,0,0,0.271,1
0.667,0.666,0.308,0.32,0.32,0,0,0,0,0,0,0.226,1
0.967,0.697,0.32,0.375,0.375,0,0,0,0,0,0,0.0451,1
1,0.714,0.36,0.474,0.474,0,0,0,0,0,0,0.27,1
1,0.758,0.612,0.769,0.769,0,0,0,0,0,0.233,0.135,1
1,0.759,0.821,0.928,0.928,0,0,0,0,0,0,0.0902,1
1,0.701,0.784,0.822,0.822,0,0,0,0,0,0,0,1
1,0.618,0.411,0.427,0.427,0,0,0,0,0,0,0,1
1,0.582,0.195,0.217,0.217,0,0,0,0,0,0,0,1
0.889,0.566,0.0433,0.0737,0.0737,0,0,0,0,0,0,0,1
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
0.95,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
0.667,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
0.667,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
0.667,0.569,0.0256,0.0705,0.0705,0,0,0,0,0,0,0,1
0.583,0.607,0.102,0.242,0.242,0,0,0,0,0,0.233,0.316,1
0.667,0.625,0.164,0.319,0.319,0,0,0,0,0,0,0.0902,1
0.367,0.598,0.109,0.192,0.192,0.792,0.5,0,0,0,0,0.316,1
0.333,0.595,0.108,0.174,0.174,0.346,0,0,0,0,0,0.135,1
0.583,0.617,0.2,0.263,0.263,0,0,0,0,0,0,0.316,1
0.333,0.595,0.139,0.172,0.172,0,0,0,0,0,0,0.135,1
0.467,0.618,0.209,0.225,0.225,0,0,0,0,0,0,0.316,1
0.667,0.666,0.308,0.32,0.32,0,0,0,0,0,0,0,1
0.883,0.739,0.417,0.48,0.48,0,0,0,0,0,0,0,1
0.867,0.728,0.386,0.5,0.5,0,0,0,0,0,0,0.48,1
0.667,0.638,0.237,0.317,0.317,0,0,0,0,0,0.233,0,1
0.717,0.639,0.328,0.387,0.387,0,0,0,0,0,0,0,1
1,0.66,0.555,0.59,0.59,0,0,0,0,0,0,0.0451,1
1,0.618,0.411,0.427,0.427,0,0,0,0,0,0,0,1
1,0.581,0.178,0.2,0.2,0,0,0,0,0,0,0,1
1,0.566,0.0495,0.0817,0.0817,0,0,0,0,0,0,0,1
1,0.564,0.0339,0.0699,0.0699,0,0,0,0,0,0,0,1
1,0.564,0.0217,0.0558,0.0558,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0173,0.0567,0.0567,0,0,0,0,0,0,0.0691,1
1,0.579,0.035,0.159,0.159,0,0,0,0,0,0,0.201,1
0.728,0.601,0.0526,0.225,0.225,0,0,0,0,0,0,0.236,1
0.478,0.606,0.0604,0.236,0.236,0,0,0,0,0,0,0.244,-0.333
0.333,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,0
0.439,0.574,0.0315,0.0903,0.0903,0,0,0,0,0,0,0.135,-0.317
0.394,0.58,0.0413,0.112,0.112,0,0,0,0,0,0.0667,0.279,-0.183
0.522,0.612,0.101,0.241,0.241,0,0,0,0,0,0.167,0.248,-0.183
0.667,0.625,0.136,0.293,0.293,0,0,0,0,0,0,0.361,1
0.667,0.631,0.146,0.296,0.296,0,0,0,0,0,0,0.0902,1
0.667,0.655,0.169,0.311,0.311,0,0,0,0,0,0,0.135,1
0.689,0.691,0.216,0.364,0.364,0,0,0,0,0,0,0.0902,1
1,0.784,0.387,0.629,0.629,0,0,0.635,0.246,0.25,0,0.135,1
1,0.79,0.528,0.797,0.797,0.679,0.25,0.593,0,0,0,0,1
1,0.769,0.705,0.917,0.917,0.518,0,0.101,0,0,0,0.53,1
1,0.685,0.585,0.672,0.672,0,0,0,0,0,0,0.18,1
1,0.626,0.406,0.448,0.448,0,0,0,0,0,0,0,1
1,0.579,0.138,0.175,0.175,0,0,0,0,0,0,0,1
1,0.567,0.0653,0.104,0.104,0,0,0,0,0,0,0,1
1,0.564,0.0339,0.0699,0.0699,0,0,0,0,0,0,0,1
1,0.564,0.0217,0.0558,0.0558,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0168,0.0523,0.0523,0,0,0,0,0,0,0.165,1
0.978,0.566,0.0258,0.097,0.097,0,0,0,0,0,0,0.12,1
0.667,0.573,0.024,0.0911,0.0911,0,0,0,0,0,0,0.12,1
0.667,0.601,0.0526,0.225,0.225,0,0,0,0,0,0.233,0.299,1
0.667,0.625,0.0826,0.323,0.323,0,0,0,0,0,0,0.286,1
0.667,0.625,0.0951,0.322,0.322,0,0,0,0,0,0,0.491,1
0.478,0.608,0.0795,0.239,0.239,0,0,0,0,0,0,0.183,-0.567
0.333,0.595,0.0654,0.176,0.176,0,0,0,0,0,0,0.226,-0.0833
0.333,0.595,0.0698,0.172,0.172,0,0,0,0,0,0,0,0
0.333,0.595,0.076,0.172,0.172,0,0,0,0,0,0,0.18,0
0.356,0.601,0.0859,0.182,0.182,0,0,0,0,0,0,0.0902,-0.65
0.583,0.645,0.151,0.279,0.279,0,0,0,0,0,0.233,0.226,1
0.772,0.709,0.243,0.407,0.407,0,0,0,0,0,0,0.0902,1
1,0.784,0.387,0.629,0.629,0,0,0,0,0,0,0.0451,1
0.728,0.729,0.385,0.59,0.59,0,0,0,0,0,0,0.0902,1
0.772,0.72,0.559,0.722,0.722,0.15,0.0667,0,0,0,0,0,1
1,0.715,0.718,0.82,0.82,0.808,0.433,0,0,0,0,0,1
1,0.626,0.406,0.448,0.448,0.18,0,0,0,0,0,0.232,1
1,0.568,0.0437,0.078,0.078,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0162,0.0501,0.0501,0,0,0,0,0,0,0.193,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.57,0.0254,0.106,0.106,0,0,0,0,0,0,0,1
0.978,0.587,0.0452,0.216,0.216,0,0,0,0,0,0,0.0919,1
0.667,0.613,0.0647,0.289,0.289,0,0,0,0,0,0.817,0.415,1
0.667,0.625,0.0826,0.323,0.323,0,0,0,0,0,0.15,0.129,1
0.667,0.625,0.0951,0.322,0.322,0,0,0,0,0,0,0,1
0.561,0.615,0.0902,0.272,0.272,0,0,0,0,0,0,0.0451,-0.3
0.333,0.595,0.0654,0.176,0.176,0,0,0,0,0,0,0.0902,0
0.439,0.604,0.0883,0.211,0.211,0,0,0,0,0,0,0.135,-0.283
0.478,0.608,0.101,0.224,0.224,0,0,0,0,0,0,0.406,-0.4
0.333,0.598,0.0812,0.173,0.173,0,0,0,0,0,0,0.361,0
0.439,0.628,0.121,0.225,0.225,0,0,0,0,0,0,0.0902,-0.217
0.939,0.737,0.288,0.477,0.477,0,0,0,0,0,0,0.499,-0.183
1,0.784,0.387,0.629,0.629,0,0,0,0,0,0,0.283,1
1,0.79,0.528,0.797,0.797,0,0,0,0,0,0,0.18,1
1,0.769,0.705,0.917,0.917,0,0,0,0,0,0,0,1
1,0.728,0.797,0.901,0.901,0,0,0,0,0,0,0,1
1,0.654,0.577,0.623,0.623,0,0,0,0,0,0,0,1
1,0.578,0.118,0.154,0.154,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.564,0.0171,0.0506,0.0506,0,0,0,0,0,0.233,0.0902,1
1,0.564,0.0207,0.0614,0.0614,0,0,0,0,0,0,0.18,1
0.728,0.57,0.032,0.135,0.135,0,0,0,0,0,0,0.437,-0.217
0.772,0.601,0.0615,0.308,0.308,0,0,0,0,0,0,0.428,-0.217
0.811,0.628,0.0798,0.369,0.369,0,0,0,0,0,0,0.938,1
0.644,0.623,0.0801,0.314,0.314,0,0,0,0,0,0,0.0902,-0.0667
0.333,0.595,0.0557,0.186,0.186,0,0,0,0,0,0,0.226,-1
0.333,0.595,0.0609,0.181,0.181,0,0,0,0,0,0,0.0451,-0.167
0.333,0.595,0.0654,0.176,0.176,0,0,0.554,0.246,0.25,0,0,0
0.333,0.595,0.0698,0.172,0.172,0,0,0.563,0,0,0,0.0451,0
0.333,0.595,0.076,0.172,0.172,0,0,0.382,0,0,0,0.0902,0
0.333,0.598,0.0812,0.173,0.173,0,0,0.61,0,0,0,0.0902,0
0.333,0.61,0.0927,0.18,0.18,0,0,0,0,0,0.233,0.0902,0
0.333,0.626,0.112,0.201,0.201,0,0,0,0,0,0,0.226,-0.8
0.711,0.722,0.291,0.477,0.477,0,0,0,0,0,0.233,0.18,-0.433
1,0.79,0.528,0.797,0.797,0,0,0,0,0,0,0,1
1,0.769,0.705,0.917,0.917,0,0,0,0,0,0,0.406,1
1,0.715,0.718,0.82,0.82,0,0,0,0,0,0,0,1
1,0.59,0.171,0.208,0.208,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.587,0.0438,0.206,0.206,0,0,0,0,0,0,0.379,1
0.894,0.608,0.0594,0.27,0.27,0,0,0,0,0,0.233,0.375,1
0.667,0.604,0.0614,0.23,0.23,0,0,0.216,0.246,0.0833,0,0.332,1
0.667,0.625,0.0951,0.322,0.322,0,0,0.365,0,1,0,0.285,1
0.561,0.615,0.0902,0.272,0.272,0,0,0.471,0,1,0,0.508,1
0.333,0.595,0.0654,0.176,0.176,0,0,0,0,0.25,0,0.355,1
0.333,0.595,0.0698,0.172,0.172,0,0,0,0,0,0,0.213,1
0.606,0.619,0.125,0.271,0.271,0,0,0,0,0,0,0.397,1
0.689,0.634,0.151,0.305,0.305,0,0,0.00917,0.0702,0,0.233,0.273,1
1,0.7,0.245,0.441,0.441,0,0,0.375,0.175,0.25,0,0,1
1,0.747,0.304,0.503,0.503,0,0,0.234,0,0,0,0.0451,1
1,0.784,0.387,0.629,0.629,0,0,0.424,0,0,0,0.0451,1
1,0.79,0.528,0.797,0.797,0,0,0.636,0,0,0,0.3,1
1,0.769,0.705,0.917,0.917,0,0,0.0214,0,0,0,0.0902,1
1,0.685,0.585,0.672,0.672,0,0,0,0,0,0,0.0451,1
1,0.632,0.453,0.496,0.496,0,0,0,0,0,0,0,1
1,0.583,0.165,0.203,0.203,0,0,0,0,0,0,0.135,1
1,0.566,0.0283,0.0625,0.0625,0,0,0,0,0,0,0,1
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
0.95,0.564,0.0207,0.0664,0.0664,0,0,0,0,0,0,0.257,1
0.667,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
0.667,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
0.667,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
0.667,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
0.667,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
0.883,0.608,0.142,0.234,0.234,0,0,0,0,0,0.483,0.0451,1
1,0.654,0.288,0.423,0.423,0,0,0,0,0,0,0.213,1
1,0.654,0.33,0.416,0.416,0,0,0,0,0,0,0.496,1
1,0.654,0.38,0.415,0.415,0,0,0,0,0,0,0.365,1
1,0.675,0.424,0.423,0.423,0,0,0,0,0,0.233,0.549,1
1,0.716,0.452,0.455,0.455,0,0,0,0,0,0,0.544,1
1,0.763,0.47,0.538,0.538,0,0,0,0,0,0,0.528,1
1,0.789,0.531,0.686,0.686,0,0,0,0,0,0,0.361,1
1,0.785,0.675,0.85,0.85,0,0,0,0,0,0,0,1
1,0.759,0.821,0.928,0.928,0,0,0,0,0,0,0.249,1
1,0.707,0.823,0.86,0.86,0,0,0,0,0,0,0.115,1
1,0.622,0.437,0.452,0.452,0,0,0,0,0,0,0,1
1,0.584,0.224,0.244,0.244,0,0,0,0,0,0,0,1
1,0.567,0.0847,0.113,0.113,0,0,0,0,0,0,0,1
1,0.562,0.0504,0.0785,0.0785,0,0,0,0,0,0,0,1
1,0.562,0.0293,0.056,0.056,0,0,0,0,0,0,0,1
1,0.562,0.0202,0.0501,0.0501,0,0,0,0,0,0,0.18,1
1,0.564,0.0185,0.0501,0.0501,0,0,0,0,0,0,0.0451,1
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.566,0.0203,0.0649,0.0649,0,0,0,0,0,0,0,1
1,0.568,0.0227,0.0847,0.0847,0,0,0,0,0,0,0.0902,1
0.95,0.584,0.0489,0.138,0.138,0,0,0,0,0,0,0.18,-0.117
0.8,0.607,0.102,0.242,0.242,0,0,0,0,0,0,0,-0.1
1,0.644,0.214,0.406,0.406,0,0,0,0,0,0,0.125,1
1,0.654,0.266,0.437,0.437,0,0,0,0,0,0,0.346,1
1,0.654,0.288,0.423,0.423,0,0,0,0,0,0.233,0.602,1
0.7,0.628,0.235,0.306,0.306,0,0,0,0,0,0,0.213,1
0.667,0.625,0.26,0.293,0.293,0,0,0,0,0,0,0.135,1
0.667,0.638,0.289,0.299,0.299,0,0,0.197,0.246,0.167,0,0.197,1
0.667,0.666,0.308,0.32,0.32,0,0,0.564,0,0.35,0,0.245,1
0.667,0.697,0.32,0.375,0.375,0,0,0.318,0,0,0,0.412,1
0.367,0.647,0.205,0.279,0.279,0,0,0.569,0,0,0,0.0902,1
0.633,0.704,0.438,0.56,0.56,0,0,0.679,0,0,0,0.118,1
0.667,0.655,0.37,0.443,0.443,0,0,0.372,0,0,0,0,1
0.883,0.639,0.456,0.487,0.487,0,0,0,0,0,0,0,1
1,0.628,0.492,0.503,0.503,0,0,0,0,0,0,0,1
1,0.584,0.224,0.244,0.244,0,0,0,0,0,0,0,1
1,0.567,0.0849,0.114,0.114,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.564,0.0188,0.0604,0.0604,0,0,0,0,0,0,0.142,1
1,0.573,0.0371,0.166,0.166,0,0,0,0,0,0.317,0.211,1
0.728,0.595,0.0567,0.285,0.285,0,0,0,0,0,0.167,0.23,1
