building_id,date,address,comments,building_config_id,heating_electric,heating_natural_gas,heating_lpg,heating_fuel_oil,cooling_electric,lighting_electric,large_appliance_electric,small_appliance_electric,hot_water_electric,hot_water_natural_gas,hot_water_lpg,hot_water_fuel_oil,hot_water_hot_water,generation_electric
9155,8/3/20 9:31,Regression run 8.17,Location CZ18,64677,136,18800,0,0,2956,2055,1948,3005,0,16792,0,0,21664,0
9156,8/3/20 9:32,Regression run 8.18,Location CZ19,64688,97,13500,0,0,70,2055,1948,3005,0,18983,0,0,22377,0
9157,8/3/20 9:34,Regression run 8.19,Location CZ20,64699,8,1000,0,0,1349,2055,1948,3005,0,16192,0,0,21427,0
9158,8/3/20 9:35,Regression run 8.20,Townhouse mid,64710,333,46300,0,0,1770,2055,1948,3005,0,19183,0,0,22446,0
9159,8/3/20 9:36,Regression run 8.21,Townhouse left,64721,377,52200,0,0,1986,2055,1948,3005,0,19183,0,0,22446,0
9160,8/3/20 9:38,Regression run 8.22,Townhouse right,64732,379,52600,0,0,1947,2055,1948,3005,0,19183,0,0,22446,0
9161,8/3/20 9:39,Regression run 8.23,Year 1700,64743,467,64800,0,0,2205,2055,1948,3005,0,19183,0,0,22446,0
9162,8/3/20 9:40,Regression run 8.24,Year 2020,64754,335,46500,0,0,2067,2055,1948,3005,0,19183,0,0,22446,0
9163,8/3/20 9:42,Regression run 8.25,Bedrooms 1,64765,442,61300,0,0,2015,2055,1390,2666,0,13227,0,0,12825,0
9164,8/3/20 9:43,Regression run 8.26,Bedrooms 8,64776,399,55400,0,0,2364,2055,2693,3373,0,27123,0,0,35274,0
9165,8/3/20 9:44,Regression run 8.27,Floors 1,64787,481,66900,0,0,1891,2055,1948,3005,0,19183,0,0,22446,0
9166,8/3/20 9:46,Regression run 8.28,Floors 4,64798,459,63800,0,0,2547,2055,1948,3005,0,19183,0,0,22446,0
9167,8/3/20 9:47,Regression run 8.29,Ceiling height 6,64809,349,48300,0,0,1994,2055,1948,3005,0,19183,0,0,22446,0
9168,8/3/20 9:48,Regression run 8.30,Ceiling height 12,64820,581,80800,0,0,2476,2055,1948,3005,0,19183,0,0,22446,0
9169,8/3/20 9:50,Regression run 8.31,Floor area 500,64831,163,22500,0,0,1420,855,1948,1640,0,19183,0,0,22446,0
9170,8/3/20 9:51,Regression run 8.32,Floor area 6000,64842,792,109700,0,0,3576,5255,1948,6645,0,19183,0,0,22446,0
9171,8/3/20 9:52,Regression run 8.33,Orientation north east,64853,428,59600,0,0,2301,2055,1948,3005,0,19183,0,0,22446,0
9172,8/3/20 9:54,Regression run 8.34,Orientation east,64864,423,58800,0,0,2334,2055,1948,3005,0,19183,0,0,22446,0
9173,8/3/20 9:55,Regression run 8.35,Orientation south east,64875,426,59300,0,0,2317,2055,1948,3005,0,19183,0,0,22446,0
9174,8/3/20 9:57,Regression run 8.36,Orientation south,64886,418,58000,0,0,2183,2055,1948,3005,0,19183,0,0,22446,0
9175,8/3/20 9:58,Regression run 8.37,Orientation south west,64897,421,58400,0,0,2328,2055,1948,3005,0,19183,0,0,22446,0
9176,8/3/20 9:59,Regression run 8.38,Orientation west,64908,417,58000,0,0,2350,2055,1948,3005,0,19183,0,0,22446,0
9177,8/3/20 10:01,Regression run 8.39,Orientation north west,64919,426,59300,0,0,2318,2055,1948,3005,0,19183,0,0,22446,0
9178,8/3/20 10:02,Regression run 8.40,Blowerdoor 1,64930,217,31800,0,0,1898,2055,1948,3005,0,19183,0,0,22446,0
9179,8/3/20 10:03,Regression run 8.41,Blowerdoor 250,64941,242,33400,0,0,1945,2055,1948,3005,0,19183,0,0,22446,0
9180,8/3/20 10:05,Regression run 8.42,Blowerdoor 800,64952,271,37300,0,0,1981,2055,1948,3005,0,19183,0,0,22446,0
9181,8/3/20 10:06,Regression run 8.43,Blowerdoor 2500,64963,360,49800,0,0,2096,2055,1948,3005,0,19183,0,0,22446,0
9182,8/3/20 10:07,Regression run 8.44,Blowerdoor 800 sealed,64974,271,37300,0,0,1981,2055,1948,3005,0,19183,0,0,22446,0
9183,8/3/20 10:08,Regression run 8.45,No blowerdoor sealed,64984,375,52100,0,0,2110,2055,1948,3005,0,19183,0,0,22446,0
9184,8/3/20 10:10,Regression run 8.46,Walls all same,64994,423,58900,0,0,2162,2055,1948,3005,0,19183,0,0,22446,0
9185,8/3/20 10:11,Regression run 8.47,Windows all same,65005,423,58900,0,0,2162,2055,1948,3005,0,19183,0,0,22446,0
9186,8/3/20 10:12,Regression run 8.48,Roof area 250,65016,291,40300,0,0,1996,1255,1948,2095,0,19183,0,0,22446,0
9187,8/3/20 10:14,Regression run 8.49,Roof area 2000,65027,472,65500,0,0,2251,2055,1948,3005,0,19183,0,0,22446,0
9188,8/3/20 10:16,Regression run 8.50,Roof constructions rb and ps,65038,421,58500,0,0,1968,2055,1948,3005,0,19183,0,0,22446,0
9189,8/3/20 10:17,Regression run 8.51,Roof finishes wo and rc,65053,423,58800,0,0,2156,2055,1948,3005,0,19183,0,0,22446,0
9190,8/3/20 10:19,Regression run 8.52,Roof finishes lc and tg,65068,423,58800,0,0,1996,2055,1948,3005,0,19183,0,0,22446,0
9191,8/3/20 10:20,Regression run 8.53,Roof color white,65083,429,59600,0,0,1906,2055,1948,3005,0,19183,0,0,22446,0
9192,8/3/20 10:22,Regression run 8.54,Roof color light,65094,426,59200,0,0,2121,2055,1948,3005,0,19183,0,0,22446,0
9193,8/3/20 10:23,Regression run 8.55,Roof color medium,65105,423,58900,0,0,2162,2055,1948,3005,0,19183,0,0,22446,0
9194,8/3/20 10:24,Regression run 8.56,Roof color medium_dark,65116,422,58700,0,0,2189,2055,1948,3005,0,19183,0,0,22446,0
9195,8/3/20 10:26,Regression run 8.57,Roof color dark,65127,421,58400,0,0,2215,2055,1948,3005,0,19183,0,0,22446,0
9196,8/3/20 10:27,Regression run 8.58,Roof cool color 0,65139,435,60400,0,0,1804,2055,1948,3005,0,19183,0,0,22446,0
9197,8/3/20 10:29,Regression run 8.59,Roof cool color 1,65150,419,58200,0,0,2237,2055,1948,3005,0,19183,0,0,22446,0
9198,8/3/20 10:30,Regression run 8.60,Ceiling R0,65162,607,84600,0,0,2660,2055,1948,3005,0,19183,0,0,22446,0
9199,8/3/20 10:31,Regression run 8.61,Ceiling R60,65174,389,54000,0,0,2065,2055,1948,3005,0,19183,0,0,22446,0
9200,8/3/20 10:32,Regression run 8.62,Roof type conditioned attic,65181,584,78300,0,0,2909,2055,1948,3005,0,19183,0,0,22446,0
9201,8/3/20 10:33,Regression run 8.63,Roof type cathedral ceiling,65189,492,67600,0,0,2773,2055,1948,3005,0,19183,0,0,22446,0
9202,8/3/20 10:35,Regression run 8.64,Skylight scna and stna,65197,520,71400,0,0,3992,2055,1948,3005,0,19183,0,0,22446,0
9203,8/3/20 10:37,Regression run 8.65,Skylight dcaa and dtaa,65214,480,66100,0,0,3784,2055,1948,3005,0,19183,0,0,22446,0
9204,8/3/20 10:39,Regression run 8.66,Skylight dcab and dtab,65231,461,63800,0,0,3805,2055,1948,3005,0,19183,0,0,22446,0
9205,8/3/20 10:41,Regression run 8.67,Skylight dpeaab and dseab,65248,461,63700,0,0,3551,2055,1948,3005,0,19183,0,0,22446,0
9206,8/3/20 10:43,Regression run 8.68,Skylight scnw and stnw,65265,497,68500,0,0,3700,2055,1948,3005,0,19183,0,0,22446,0
9207,8/3/20 10:45,Regression run 8.69,Skylight dcaw and dtaw,65282,452,62300,0,0,3516,2055,1948,3005,0,19183,0,0,22446,0
9208,8/3/20 10:47,Regression run 8.70,Skylight dpeaw and dpeaaw,65299,440,60700,0,0,3519,2055,1948,3005,0,19183,0,0,22446,0
9209,8/3/20 10:49,Regression run 8.71,Skylight dseaw and dseaaw,65316,473,65400,0,0,2876,2055,1948,3005,0,19183,0,0,22446,0
9210,8/3/20 10:51,Regression run 8.72,Skylight dseaa and thmabw,65333,493,68200,0,0,2961,2055,1948,3005,0,19183,0,0,22446,0
9211,8/3/20 10:53,Regression run 8.73,Skylight u1,65350,456,63100,0,0,3046,2055,1948,3005,0,19183,0,0,22446,0
9212,8/3/20 10:54,Regression run 8.74,Skylight u0.1,65362,370,51000,0,0,3207,2055,1948,3005,0,19183,0,0,22446,0
9213,8/3/20 10:56,Regression run 8.75,Skylight shgc0.9,65374,370,50900,0,0,4038,2055,1948,3005,0,19183,0,0,22446,0
9214,8/3/20 10:57,Regression run 8.76,Skylight shgc0.1,65386,473,65700,0,0,2249,2055,1948,3005,0,19183,0,0,22446,0
9215,8/3/20 10:59,Regression run 8.77,Skylight solar screen,65398,502,69600,0,0,2600,2055,1948,3005,0,19183,0,0,22446,0
9216,8/3/20 11:00,Regression run 8.78,Roof2 cathedral ceiling,65410,428,59300,0,0,2190,2055,1948,3005,0,19183,0,0,22446,0
9217,8/3/20 11:02,Regression run 8.79,Roof2 vented attic,65422,423,58900,0,0,2162,2055,1948,3005,0,19183,0,0,22446,0
9218,8/3/20 11:03,Regression run 8.80,Roof2 conditioned attic,65437,468,65000,0,0,2266,2055,1948,3005,0,19183,0,0,22446,0
9219,8/3/20 11:05,Regression run 8.81,Floor area 250,65449,324,45100,0,0,2053,1255,1948,2095,0,19183,0,0,22446,0
9220,8/3/20 11:06,Regression run 8.82,Floor area 2000,65460,467,65100,0,0,2224,2055,1948,3005,0,19183,0,0,22446,0
9221,8/3/20 11:08,Regression run 8.83,Floor unconditioned basement,65471,474,66000,0,0,2372,2055,1948,3005,0,19183,0,0,22446,0
9222,8/3/20 11:10,Regression run 8.84,Floor conditioned basement,65486,339,47000,0,0,2069,2055,1948,3005,0,19183,0,0,22446,0
9223,8/3/20 11:11,Regression run 8.85,Floor vented crawl,65499,503,70000,0,0,2627,2055,1948,3005,0,19183,0,0,22446,0
9224,8/3/20 11:13,Regression run 8.86,Floor unvented crawl,65514,476,66000,0,0,2606,2055,1948,3005,0,19183,0,0,22446,0
9225,8/3/20 11:15,Regression run 8.87,Floor slab insulated,65531,400,55500,0,0,2300,2055,1948,3005,0,19183,0,0,22446,0
9226,8/3/20 11:16,Regression run 8.88,Floor insulated 38,65542,415,57600,0,0,2627,2055,1948,3005,0,19183,0,0,22446,0
9227,8/3/20 11:17,Regression run 8.89,Basement wall insulated 11,65553,276,38000,0,0,2101,2055,1948,3005,0,19183,0,0,22446,0
9228,8/3/20 11:19,Regression run 8.90,Floor2 unconditioned basement,65564,441,61300,0,0,2265,2055,1948,3005,0,19183,0,0,22446,0
9229,8/3/20 11:21,Regression run 8.91,Floor2 conditioned basement,65579,405,56400,0,0,2195,2055,1948,3005,0,19183,0,0,22446,0
9230,8/3/20 11:22,Regression run 8.92,Floor2 vented crawl,65592,453,63000,0,0,2362,2055,1948,3005,0,19183,0,0,22446,0
9231,8/3/20 11:24,Regression run 8.93,Floor2 unvented crawl,65607,444,61700,0,0,2356,2055,1948,3005,0,19183,0,0,22446,0
9232,8/3/20 11:26,Regression run 8.94,Wall exterior finishes,65624,419,58100,0,0,2163,2055,1948,3005,0,19183,0,0,22446,0
9233,8/3/20 11:28,Regression run 8.95,Wall R-0,65635,667,92500,0,0,2960,2055,1948,3005,0,19183,0,0,22446,0
9234,8/3/20 11:29,Regression run 8.96,Wall R-21,65647,382,53000,0,0,2026,2055,1948,3005,0,19183,0,0,22446,0
9235,8/3/20 11:31,Regression run 8.97,Wall constructions ps ov br cb,65658,433,60100,0,0,2238,2055,1948,3005,0,19183,0,0,22446,0
9236,8/3/20 11:32,Regression run 8.98,Wall construction sb,65670,309,42800,0,0,1781,2055,1948,3005,0,19183,0,0,22446,0
9237,8/3/20 11:33,Regression run 8.99,Window area 0,65681,438,60700,0,0,1406,2055,1948,3005,0,19183,0,0,22446,0
9238,8/3/20 11:35,Regression run 8.100,Window area low,65692,433,60200,0,0,1662,2055,1948,3005,0,19183,0,0,22446,0
9239,8/3/20 11:36,Regression run 8.101,Window area high,65703,603,82800,0,0,6744,2055,1948,3005,0,19183,0,0,22446,0
9240,8/3/20 11:38,Regression run 8.102,Window scna stna dcaa dtaa,65714,483,67100,0,0,2283,2055,1948,3005,0,19183,0,0,22446,0
9241,8/3/20 11:39,Regression run 8.103,Window dcab dtab dpeaab dseab,65725,428,59500,0,0,2173,2055,1948,3005,0,19183,0,0,22446,0
9242,8/3/20 11:40,Regression run 8.104,Window scnw stnw dcaw dtaw,65736,457,63400,0,0,2143,2055,1948,3005,0,19183,0,0,22446,0
9243,8/3/20 11:42,Regression run 8.105,Window dpeaw dpeaaw dseaw dseaaw,65747,423,58800,0,0,1989,2055,1948,3005,0,19183,0,0,22446,0
9244,8/3/20 11:43,Regression run 8.106,Window dseaa and thmabw,65758,456,63500,0,0,1850,2055,1948,3005,0,19183,0,0,22446,0
9245,8/3/20 11:45,Regression run 8.107,Window u1,65769,499,69300,0,0,2050,2055,1948,3005,0,19183,0,0,22446,0
9246,8/3/20 11:46,Regression run 8.108,Window u0.1,65780,357,49700,0,0,2128,2055,1948,3005,0,19183,0,0,22446,0
9247,8/3/20 11:47,Regression run 8.109,Window shgc0.9,65791,371,51200,0,0,2673,2055,1948,3005,0,19183,0,0,22446,0
9248,8/3/20 11:49,Regression run 8.110,Window shgc0.1,65802,501,69700,0,0,1474,2055,1948,3005,0,19183,0,0,22446,0
9249,8/3/20 11:50,Regression run 8.111,Window solar screen,65813,423,58900,0,0,2162,2055,1948,3005,0,19183,0,0,22446,0
9250,8/3/20 11:51,Regression run 8.112,HVAC heat pump,65824,8128,0,0,0,2845,2055,1948,3005,0,19183,0,0,22446,0
9251,8/3/20 11:53,Regression run 8.113,HVAC heat pump year 1972,65834,7683,0,0,0,2847,2055,1948,3005,0,19183,0,0,22446,0
9252,8/3/20 11:54,Regression run 8.114,HVAC gchp,65844,5190,0,0,0,2086,2055,1948,3005,0,19183,0,0,22446,0
9253,8/3/20 11:55,Regression run 8.115,HVAC mini_split,65853,2938,0,0,0,451,2055,1948,3005,0,19183,0,0,22446,0
9254,8/3/20 11:56,Regression run 8.116,HVAC heat pump cooling only,65862,0,0,0,0,2836,2055,1948,3005,0,19183,0,0,22446,0
9255,8/3/20 11:57,Regression run 8.117,HVAC heat pump heating only,65872,8268,0,0,0,0,2055,1948,3005,0,19183,0,0,22446,0
9256,8/3/20 11:58,Regression run 8.118,Heating wall furnace,65882,282,51300,0,0,2122,2055,1948,3005,0,19183,0,0,22446,0
9257,8/3/20 12:00,Regression run 8.119,Heating wall furnace year 1972,65892,282,55800,0,0,2122,2055,1948,3005,0,19183,0,0,22446,0
9258,8/3/20 12:01,Regression run 8.120,Heating boiler,65902,293,55000,0,0,2261,2055,1948,3005,0,19183,0,0,22446,0
9259,8/3/20 12:02,Regression run 8.121,Heating boiler year 1972,65913,293,61000,0,0,2261,2055,1948,3005,0,19183,0,0,22446,0
9260,8/3/20 12:04,Regression run 8.122,Heating electric boiler,65924,11628,0,0,0,2261,2055,1948,3005,0,19183,0,0,22446,0
9261,8/3/20 12:05,Regression run 8.123,Heating baseboard,65934,10876,0,0,0,2125,2055,1948,3005,0,19183,0,0,22446,0
9262,8/3/20 12:06,Regression run 8.124,Heating none,65945,0,0,0,0,2121,2055,1948,3005,0,19183,0,0,22446,0
9263,8/3/20 12:07,Regression run 8.125,Heating wood stove pellet,65955,282,0,0,0,2122,2055,1948,3005,0,19183,0,0,22446,0
9264,8/3/20 12:09,Regression run 8.126,Heating wood stove cord,65965,282,0,0,0,2122,2055,1948,3005,0,19183,0,0,22446,0
9265,8/3/20 12:10,Regression run 8.127,Heating fuel electric,65975,14315,0,0,0,2162,2055,1948,3005,0,19183,0,0,22446,0
9266,8/3/20 12:11,Regression run 8.128,Heating fuel lpg,65986,423,0,75700,0,2162,2055,1948,3005,0,19183,0,0,22446,0
9267,8/3/20 12:13,Regression run 8.129,Heating fuel fuel oil,65997,423,0,0,75700,2162,2055,1948,3005,0,19183,0,0,22446,0
9268,8/3/20 12:14,Regression run 8.130,Heating furnace year 1972,66008,423,68300,0,0,2162,2055,1948,3005,0,19183,0,0,22446,0
9269,8/3/20 12:15,Regression run 8.131,Heating furnace year 2020,66019,423,55500,0,0,2162,2055,1948,3005,0,19183,0,0,22446,0
9270,8/3/20 12:17,Regression run 8.132,Heating furnace north,66030,491,95600,0,0,1621,2055,1948,3005,0,19849,0,0,22636,0
9271,8/3/20 12:18,Regression run 8.133,Heating furnace south,66041,17,3400,0,0,7470,2055,1948,3005,0,11858,0,0,19300,0
9272,8/3/20 12:20,Regression run 8.134,Heating condensing furnace,66052,318,49500,0,0,2083,2055,1948,3005,0,19183,0,0,22446,0
9273,8/3/20 12:22,Regression run 8.135,Cooling packaged DX,66063,423,58800,0,0,1402,2055,1948,3005,0,19183,0,0,22446,0
9274,8/3/20 12:23,Regression run 8.136,Cooling packaged DX year 1972,66074,423,58800,0,0,1538,2055,1948,3005,0,19183,0,0,22446,0
9275,8/3/20 12:24,Regression run 8.137,Cooling dec,66085,342,46500,0,0,816,2055,1948,3005,0,19183,0,0,22446,0
9276,8/3/20 12:25,Regression run 8.138,Cooling mini split,66095,423,58800,0,0,635,2055,1948,3005,0,19183,0,0,22446,0
9277,8/3/20 12:27,Regression run 8.139,Cooling none,66105,423,58700,0,0,0,2055,1948,3005,0,19183,0,0,22446,0
9278,8/3/20 12:28,Regression run 8.140,Cooling year 1972,66115,423,58900,0,0,3479,2055,1948,3005,0,19183,0,0,22446,0
9311,8/3/20 14:21,Regression run 8.141,Cooling year 2020,66490,423,58900,0,0,2046,2055,1948,3005,0,19183,0,0,22446,0
9280,8/3/20 13:03,Regression run 8.142,Cooling 20 SEER,66137,423,58900,0,0,1518,2055,1948,3005,0,19183,0,0,22446,0
9281,8/3/20 13:04,Regression run 8.143,Duct location conditioned space,66147,294,40600,0,0,1717,2055,1948,3005,0,19183,0,0,22446,0
9282,8/3/20 13:06,Regression run 8.144,Duct location unconditioned basement,66158,413,57300,0,0,2030,2055,1948,3005,0,19183,0,0,22446,0
9283,8/3/20 13:08,Regression run 8.145,Duct location unvented crawlspace,66173,414,57600,0,0,2186,2055,1948,3005,0,19183,0,0,22446,0
9284,8/3/20 13:10,Regression run 8.146,Duct location vented crawlspace,66190,467,64900,0,0,2264,2055,1948,3005,0,19183,0,0,22446,0
9285,8/3/20 13:12,Regression run 8.147,Duct multiple,66205,462,64400,0,0,2280,2055,1948,3005,0,19183,0,0,22446,0
9286,8/3/20 13:13,Regression run 8.148,Duct uninsulated and unsealed,66221,635,87500,0,0,2998,2055,1948,3005,0,19183,0,0,22446,0
9287,8/3/20 13:14,Regression run 8.149,Orphan duct,66234,10854,0,0,0,0,2055,1948,3005,0,19183,0,0,22446,0
9288,8/3/20 13:16,Regression run 8.150,HVAC2,66244,2735,41230,0,0,2367,2055,1948,3005,0,19183,0,0,22446,0
9289,8/3/20 13:17,Regression run 8.151,DHW indirect,66256,423,74300,0,0,2440,2055,1948,3005,0,0,0,0,22446,0
9290,8/3/20 13:18,Regression run 8.152,DHW tankless coil,66266,421,74100,0,0,2440,2055,1948,3005,0,0,0,0,22446,0
9291,8/3/20 13:20,Regression run 8.153,DHW heat pump,66276,423,58900,0,0,2162,2055,1948,3005,1561,0,0,0,22446,0
9292,8/3/20 13:21,Regression run 8.154,DHW tankless,66286,423,58900,0,0,2162,2055,1948,3005,0,14260,0,0,22446,0
9293,8/3/20 13:22,Regression run 8.155,DHW fuel electric,66296,423,58900,0,0,2162,2055,1948,3005,4197,0,0,0,22446,0
9294,8/3/20 13:24,Regression run 8.156,DHW fuel lpg,66307,423,58900,0,0,2162,2055,1948,3005,0,0,23993,0,22446,0
9295,8/3/20 13:25,Regression run 8.157,DHW fuel fuel oil,66318,423,58900,0,0,2162,2055,1948,3005,0,0,0,23890,22446,0
9296,8/3/20 13:26,Regression run 8.158,DHW year 1972,66328,423,58900,0,0,2162,2055,1948,3005,0,25835,0,0,22446,0
9297,8/3/20 13:28,Regression run 8.159,DHW year 2020,66339,423,58900,0,0,2162,2055,1948,3005,0,21369,0,0,22446,0
9298,8/3/20 13:29,Regression run 8.160,DHW UEF,66350,423,58900,0,0,2162,2055,1948,3005,0,18594,0,0,22446,0
9299,8/3/20 13:30,Regression run 8.161,DHW condensing,66361,423,58900,0,0,2162,2055,1948,3005,0,10817,0,0,22446,0
9300,8/3/20 13:32,Regression run 8.162,Multiple boiler indirect,66371,513,70150,0,0,1704,2055,1948,3005,0,0,0,0,22446,0
9301,8/3/20 13:33,Regression run 8.163,Multiple system indirect,66381,428,71960,0,0,1717,2055,1948,3005,0,0,0,0,22446,0
9302,8/3/20 13:34,Regression run 8.164,PV base,66391,423,58900,0,0,2162,2055,1948,3005,0,19183,0,0,22446,5327
9303,8/3/20 13:36,Regression run 8.165,PV kw 1,66402,423,58900,0,0,2162,2055,1948,3005,0,19183,0,0,22446,1332
9304,8/3/20 13:37,Regression run 8.166,PV kw 10,66413,423,58900,0,0,2162,2055,1948,3005,0,19183,0,0,22446,13318
9305,8/3/20 13:38,Regression run 8.167,PV panels 5,66424,423,58900,0,0,2162,2055,1948,3005,0,19183,0,0,22446,1591
9306,8/3/20 13:40,Regression run 8.168,PV panels 20,66435,423,58900,0,0,2162,2055,1948,3005,0,19183,0,0,22446,6366
9307,8/3/20 13:41,Regression run 8.169,PV year 2003,66446,423,58900,0,0,2162,2055,1948,3005,0,19183,0,0,22446,5142
9308,8/3/20 13:43,Regression run 8.170,PV year 2020,66457,423,58900,0,0,2162,2055,1948,3005,0,19183,0,0,22446,5603
9309,8/3/20 13:44,Regression run 8.171,PV azimuth west,66468,423,58900,0,0,2162,2055,1948,3005,0,19183,0,0,22446,4294
9310,8/3/20 13:45,Regression run 8.172,PV azimuth east,66479,423,58900,0,0,2162,2055,1948,3005,0,19183,0,0,22446,4327
