building_id,date,address,comments,heating_electric,heating_natural_gas,heating_lpg,heating_fuel_oil,cooling_electric,lighting_electric,large_appliance_electric,small_appliance_electric,hot_water_electric,hot_water_natural_gas,hot_water_lpg,hot_water_fuel_oil,hot_water_hot_water,generation_electric
7965,3/2/20 20:40,Regression run 7.43,No blowerdoor sealed,375,52100,0,0,2110,2055,1948,3005,0,19183,0,0,22446,0
7966,3/2/20 20:41,Regression run 7.44,Walls all same,423,58900,0,0,2162,2055,1948,3005,0,19183,0,0,22446,0
7967,3/2/20 20:42,Regression run 7.45,Window all same,423,58900,0,0,2162,2055,1948,3005,0,19183,0,0,22446,0
7968,3/2/20 20:43,Regression run 7.46,Roof area 250,384,53300,0,0,2058,2055,1948,3005,0,19183,0,0,22446,0
7969,3/2/20 20:44,Regression run 7.47,Roof area 2000,472,65500,0,0,2251,2055,1948,3005,0,19183,0,0,22446,0
7970,3/2/20 20:45,Regression run 7.48,Roof constructions rb and ps,421,58500,0,0,1968,2055,1948,3005,0,19183,0,0,22446,0
7971,3/2/20 20:46,Regression run 7.49,Roof finishes wo and rc,423,58800,0,0,2156,2055,1948,3005,0,19183,0,0,22446,0
7972,3/2/20 20:47,Regression run 7.50,Roof finishes lc and tg,423,58800,0,0,1996,2055,1948,3005,0,19183,0,0,22446,0
7973,3/2/20 20:48,Regression run 7.51,Roof color white,429,59600,0,0,1906,2055,1948,3005,0,19183,0,0,22446,0
7974,3/2/20 20:49,Regression run 7.52,Roof color light,426,59200,0,0,2121,2055,1948,3005,0,19183,0,0,22446,0
7975,3/2/20 20:50,Regression run 7.53,Roof color medium,423,58900,0,0,2162,2055,1948,3005,0,19183,0,0,22446,0
7976,3/2/20 20:51,Regression run 7.54,Roof color medium_dark,422,58700,0,0,2189,2055,1948,3005,0,19183,0,0,22446,0
7977,3/2/20 20:52,Regression run 7.55,Roof color dark,421,58400,0,0,2215,2055,1948,3005,0,19183,0,0,22446,0
7978,3/2/20 20:53,Regression run 7.56,Roof cool color 0,435,60400,0,0,1804,2055,1948,3005,0,19183,0,0,22446,0
7979,3/2/20 20:54,Regression run 7.57,Roof cool color 1,419,58200,0,0,2237,2055,1948,3005,0,19183,0,0,22446,0
7980,3/2/20 20:55,Regression run 7.58,Ceiling R0,607,84600,0,0,2660,2055,1948,3005,0,19183,0,0,22446,0
7981,3/2/20 20:56,Regression run 7.59,Ceiling R60,389,54000,0,0,2065,2055,1948,3005,0,19183,0,0,22446,0
7982,3/2/20 20:57,Regression run 7.60,Roof type conditioned attic,584,78300,0,0,2909,2055,1948,3005,0,19183,0,0,22446,0
7983,3/2/20 20:57,Regression run 7.61,Roof type cathedral ceiling,492,67600,0,0,2773,2055,1948,3005,0,19183,0,0,22446,0
7984,3/2/20 20:59,Regression run 7.62,Skylight scna and stna,535,74000,0,0,3100,2055,1948,3005,0,19183,0,0,22446,0
7985,3/2/20 21:00,Regression run 7.63,Skylight dcaa and dtaa,519,71900,0,0,3007,2055,1948,3005,0,19183,0,0,22446,0
7986,3/2/20 21:02,Regression run 7.64,Skylight dcab and dtab,511,70800,0,0,3016,2055,1948,3005,0,19183,0,0,22446,0
7987,3/2/20 21:03,Regression run 7.65,Skylight dpeaab and dseab,517,71600,0,0,2848,2055,1948,3005,0,19183,0,0,22446,0
7988,3/2/20 21:04,Regression run 7.66,Skylight scnw and stnw,527,73000,0,0,2980,2055,1948,3005,0,19183,0,0,22446,0
7989,3/2/20 21:06,Regression run 7.67,Skylight dcaw and dtaw,507,70300,0,0,2907,2055,1948,3005,0,19183,0,0,22446,0
7990,3/2/20 21:07,Regression run 7.68,Skylight dpeaw and dpeaaw,498,68900,0,0,2955,2055,1948,3005,0,19183,0,0,22446,0
7991,3/2/20 21:09,Regression run 7.69,Skylight dseaw and dseaaw,515,71600,0,0,2685,2055,1948,3005,0,19183,0,0,22446,0
7992,3/2/20 21:10,Regression run 7.70,Skylight dseaa and thmabw,514,71400,0,0,2713,2055,1948,3005,0,19183,0,0,22446,0
7993,3/2/20 21:11,Regression run 7.71,Skylight u5-shgc0.99,446,61900,0,0,2540,2055,1948,3005,0,19183,0,0,22446,0
7994,3/2/20 21:12,Regression run 7.72,Skylight u0.01-shgc0.01,424,59000,0,0,2169,2055,1948,3005,0,19183,0,0,22446,0
7995,3/2/20 21:13,Regression run 7.73,Skylight solar screen,439,61000,0,0,2259,2055,1948,3005,0,19183,0,0,22446,0
7996,3/2/20 21:14,Regression run 7.74,Roof2 cathedral ceiling,428,59300,0,0,2190,2055,1948,3005,0,19183,0,0,22446,0
7997,3/2/20 21:15,Regression run 7.75,Roof2 vented attic,423,58900,0,0,2162,2055,1948,3005,0,19183,0,0,22446,0
7998,3/2/20 21:17,Regression run 7.76,Roof2 conditioned attic,468,65000,0,0,2266,2055,1948,3005,0,19183,0,0,22446,0
7999,3/2/20 21:17,Regression run 7.77,Floor area 250,430,59700,0,0,2203,2055,1948,3005,0,19183,0,0,22446,0
8000,3/2/20 21:18,Regression run 7.78,Floor area 2000,419,58200,0,0,2137,2055,1948,3005,0,19183,0,0,22446,0
8001,3/2/20 21:20,Regression run 7.79,Floor unconditioned basement,474,66000,0,0,2372,2055,1948,3005,0,19183,0,0,22446,0
8002,3/2/20 21:21,Regression run 7.80,Floor conditioned basement,339,47000,0,0,2069,2055,1948,3005,0,19183,0,0,22446,0
8003,3/2/20 21:22,Regression run 7.81,Floor vented crawl,503,70000,0,0,2627,2055,1948,3005,0,19183,0,0,22446,0
8004,3/2/20 21:23,Regression run 7.82,Floor unvented crawl,476,66000,0,0,2606,2055,1948,3005,0,19183,0,0,22446,0
8005,3/2/20 21:24,Regression run 7.83,Floor slab insulated,400,55500,0,0,2300,2055,1948,3005,0,19183,0,0,22446,0
8006,3/2/20 21:25,Regression run 7.84,Floor insulated 38,415,57600,0,0,2627,2055,1948,3005,0,19183,0,0,22446,0
8007,3/2/20 21:26,Regression run 7.85,Basement wall insulated 11,276,38000,0,0,2101,2055,1948,3005,0,19183,0,0,22446,0
8008,3/2/20 21:27,Regression run 7.86,Floor2 unconditioned basement,441,61300,0,0,2265,2055,1948,3005,0,19183,0,0,22446,0
8009,3/2/20 21:28,Regression run 7.87,Floor2 conditioned basement,405,56400,0,0,2195,2055,1948,3005,0,19183,0,0,22446,0
8010,3/2/20 21:30,Regression run 7.88,Floor2 vented crawl,453,63000,0,0,2362,2055,1948,3005,0,19183,0,0,22446,0
8011,3/2/20 21:31,Regression run 7.89,Floor2 unvented crawl,444,61700,0,0,2356,2055,1948,3005,0,19183,0,0,22446,0
8012,3/2/20 21:32,Regression run 7.90,Wall exterior finishes,419,58100,0,0,2163,2055,1948,3005,0,19183,0,0,22446,0
8013,3/2/20 21:33,Regression run 7.91,Wall R-values,515,71700,0,0,2312,2055,1948,3005,0,19183,0,0,22446,0
8014,3/2/20 21:34,Regression run 7.92,Wall constructions ps ov br cb,433,60100,0,0,2238,2055,1948,3005,0,19183,0,0,22446,0
8015,3/2/20 21:35,Regression run 7.93,Wall construction sb,309,42800,0,0,1781,2055,1948,3005,0,19183,0,0,22446,0
8016,3/2/20 21:36,Regression run 7.94,Window area 0,411,57300,0,0,1985,2055,1948,3005,0,19183,0,0,22446,0
8017,3/2/20 21:37,Regression run 7.95,Window area 500,523,72200,0,0,3377,2055,1948,3005,0,19183,0,0,22446,0
8018,3/2/20 21:38,Regression run 7.96,Window scna stna dcaa dtaa,483,67100,0,0,2283,2055,1948,3005,0,19183,0,0,22446,0
8019,3/2/20 21:39,Regression run 7.97,Window dcab dtab dpeaab dseab,428,59500,0,0,2173,2055,1948,3005,0,19183,0,0,22446,0
8020,3/2/20 21:39,Regression run 7.98,Window scnw stnw dcaw dtaw,457,63400,0,0,2143,2055,1948,3005,0,19183,0,0,22446,0
8021,3/2/20 21:40,Regression run 7.99,Window dpeaw dpeaaw dseaw dseaaw,423,58800,0,0,1989,2055,1948,3005,0,19183,0,0,22446,0
8022,3/2/20 21:41,Regression run 7.100,Window dseaa and thmabw,456,63500,0,0,1850,2055,1948,3005,0,19183,0,0,22446,0
8023,3/2/20 21:42,Regression run 7.101,Window u5-shgc0.99,665,92400,0,0,2762,2055,1948,3005,0,19183,0,0,22446,0
8024,3/2/20 21:43,Regression run 7.102,Window u0.01-shgc0.01,425,59100,0,0,1358,2055,1948,3005,0,19183,0,0,22446,0
8025,3/2/20 21:44,Regression run 7.103,Window solar screen,423,58900,0,0,2162,2055,1948,3005,0,19183,0,0,22446,0
8026,3/2/20 21:45,Regression run 7.104,HVAC heat pump,8128,0,0,0,2845,2055,1948,3005,0,19183,0,0,22446,0
8027,3/2/20 21:46,Regression run 7.105,HVAC heat pump year 1972,7683,0,0,0,2847,2055,1948,3005,0,19183,0,0,22446,0
8028,3/2/20 21:47,Regression run 7.106,HVAC gchp,5190,0,0,0,2086,2055,1948,3005,0,19183,0,0,22446,0
8029,3/2/20 21:47,Regression run 7.107,HVAC mini_split,2938,0,0,0,451,2055,1948,3005,0,19183,0,0,22446,0
8030,3/2/20 21:48,Regression run 7.108,HVAC heat pump cooling only,0,0,0,0,2836,2055,1948,3005,0,19183,0,0,22446,0
8031,3/2/20 21:49,Regression run 7.109,HVAC heat pump heating only,8268,0,0,0,0,2055,1948,3005,0,19183,0,0,22446,0
8032,3/2/20 21:50,Regression run 7.110,Heating wall furnace,282,51300,0,0,2122,2055,1948,3005,0,19183,0,0,22446,0
8033,3/2/20 21:51,Regression run 7.111,Heating wall furnace year 1972,282,55800,0,0,2122,2055,1948,3005,0,19183,0,0,22446,0
8034,3/2/20 21:52,Regression run 7.112,Heating boiler,293,55000,0,0,2261,2055,1948,3005,0,19183,0,0,22446,0
8035,3/2/20 21:53,Regression run 7.113,Heating boiler year 1972,293,61000,0,0,2261,2055,1948,3005,0,19183,0,0,22446,0
8036,3/2/20 21:54,Regression run 7.114,Heating electric boiler,11628,0,0,0,2261,2055,1948,3005,0,19183,0,0,22446,0
8037,3/2/20 21:55,Regression run 7.115,Heating baseboard,10876,0,0,0,2125,2055,1948,3005,0,19183,0,0,22446,0
8038,3/2/20 21:55,Regression run 7.116,Heating none,0,0,0,0,2121,2055,1948,3005,0,19183,0,0,22446,0
8039,3/2/20 21:56,Regression run 7.117,Heating wood stove pellet,282,0,0,0,2122,2055,1948,3005,0,19183,0,0,22446,0
8040,3/2/20 21:57,Regression run 7.118,Heating wood stove cord,282,0,0,0,2122,2055,1948,3005,0,19183,0,0,22446,0
8041,3/2/20 21:58,Regression run 7.119,Heating fuel electric,14315,0,0,0,2162,2055,1948,3005,0,19183,0,0,22446,0
8042,3/2/20 21:59,Regression run 7.120,Heating fuel lpg,423,0,75700,0,2162,2055,1948,3005,0,19183,0,0,22446,0
8043,3/2/20 22:00,Regression run 7.121,Heating fuel fuel oil,423,0,0,75700,2162,2055,1948,3005,0,19183,0,0,22446,0
8044,3/2/20 22:01,Regression run 7.122,Heating furnace year 1972,423,68300,0,0,2162,2055,1948,3005,0,19183,0,0,22446,0
8045,3/2/20 22:02,Regression run 7.123,Heating furnace year 2019,423,55500,0,0,2162,2055,1948,3005,0,19183,0,0,22446,0
8046,3/2/20 22:03,Regression run 7.124,Heating furnace north,491,95600,0,0,1621,2055,1948,3005,0,19849,0,0,22636,0
8047,3/2/20 22:04,Regression run 7.125,Heating furnace south,17,3400,0,0,7470,2055,1948,3005,0,11858,0,0,19300,0
8048,3/2/20 22:05,Regression run 7.126,Heating condensing furnace,318,49500,0,0,2083,2055,1948,3005,0,19183,0,0,22446,0
8049,3/2/20 22:06,Regression run 7.127,Cooling packaged DX,423,58800,0,0,1402,2055,1948,3005,0,19183,0,0,22446,0
8050,3/2/20 22:07,Regression run 7.128,Cooling packaged DX year 1972,423,58800,0,0,1538,2055,1948,3005,0,19183,0,0,22446,0
8051,3/2/20 22:07,Regression run 7.129,Cooling dec,342,46500,0,0,816,2055,1948,3005,0,19183,0,0,22446,0
8052,3/2/20 22:08,Regression run 7.130,Cooling mini split,423,58800,0,0,635,2055,1948,3005,0,19183,0,0,22446,0
8053,3/2/20 22:09,Regression run 7.131,Cooling none,423,58700,0,0,0,2055,1948,3005,0,19183,0,0,22446,0
8054,3/2/20 22:10,Regression run 7.132,Cooling year 1972,423,58900,0,0,3479,2055,1948,3005,0,19183,0,0,22446,0
8055,3/2/20 22:11,Regression run 7.133,Cooling year 2019,423,58900,0,0,2046,2055,1948,3005,0,19183,0,0,22446,0
8056,3/2/20 22:12,Regression run 7.134,Cooling 20 SEER,423,58900,0,0,1518,2055,1948,3005,0,19183,0,0,22446,0
8057,3/2/20 22:13,Regression run 7.135,Duct location conditioned space,294,40600,0,0,1717,2055,1948,3005,0,19183,0,0,22446,0
8058,3/2/20 22:14,Regression run 7.136,Duct location unconditioned basement,413,57300,0,0,2030,2055,1948,3005,0,19183,0,0,22446,0
8059,3/2/20 22:15,Regression run 7.137,Duct location unvented crawlspace,414,57600,0,0,2186,2055,1948,3005,0,19183,0,0,22446,0
8060,3/2/20 22:17,Regression run 7.138,Duct location vented crawlspace,467,64900,0,0,2264,2055,1948,3005,0,19183,0,0,22446,0
8061,3/2/20 22:18,Regression run 7.139,Duct multiple,462,64400,0,0,2280,2055,1948,3005,0,19183,0,0,22446,0
8062,3/2/20 22:19,Regression run 7.140,Duct uninsulated and unsealed,635,87500,0,0,2998,2055,1948,3005,0,19183,0,0,22446,0
8063,3/2/20 22:20,Regression run 7.141,HVAC2,2524,37800,0,0,2264,2055,1948,3005,0,19183,0,0,22446,0
8064,3/2/20 22:21,Regression run 7.142,DHW indirect,423,74300,0,0,2440,2055,1948,3005,0,0,0,0,22446,0
8065,3/2/20 22:22,Regression run 7.143,DHW tankless coil,421,74100,0,0,2440,2055,1948,3005,0,0,0,0,22446,0
8066,3/2/20 22:22,Regression run 7.144,DHW heat pump,423,58900,0,0,2162,2055,1948,3005,1561,0,0,0,22446,0
8067,3/2/20 22:23,Regression run 7.145,DHW tankless,423,58900,0,0,2162,2055,1948,3005,0,14260,0,0,22446,0
8068,3/2/20 22:24,Regression run 7.146,DHW fuel electric,423,58900,0,0,2162,2055,1948,3005,4197,0,0,0,22446,0
8069,3/2/20 22:25,Regression run 7.147,DHW fuel lpg,423,58900,0,0,2162,2055,1948,3005,0,0,23993,0,22446,0
8070,3/2/20 22:26,Regression run 7.148,DHW fuel fuel oil,423,58900,0,0,2162,2055,1948,3005,0,0,0,23890,22446,0
8071,3/2/20 22:27,Regression run 7.149,DHW year 1972,423,58900,0,0,2162,2055,1948,3005,0,25835,0,0,22446,0
8072,3/2/20 22:28,Regression run 7.150,DHW year 2019,423,58900,0,0,2162,2055,1948,3005,0,21369,0,0,22446,0
8073,3/2/20 22:29,Regression run 7.151,DHW UEF,423,58900,0,0,2162,2055,1948,3005,0,18594,0,0,22446,0
8074,3/2/20 22:30,Regression run 7.152,DHW condensing,423,58900,0,0,2162,2055,1948,3005,0,10817,0,0,22446,0
8075,3/2/20 22:31,Regression run 7.153,Multiple boiler indirect,513,70150,0,0,1704,2055,1948,3005,0,0,0,0,22446,0
8076,3/2/20 22:32,Regression run 7.154,Multiple system indirect,428,71960,0,0,1717,2055,1948,3005,0,0,0,0,22446,0
8077,3/2/20 22:33,Regression run 7.155,PV base,423,58900,0,0,2162,2055,1948,3005,0,19183,0,0,22446,5300
8078,3/2/20 22:34,Regression run 7.156,PV kw .05,423,58900,0,0,2162,2055,1948,3005,0,19183,0,0,22446,66
8079,3/2/20 22:35,Regression run 7.157,PV kw 100,423,58900,0,0,2162,2055,1948,3005,0,19183,0,0,22446,132503
8080,3/2/20 22:36,Regression run 7.158,PV panels 1,423,58900,0,0,2162,2055,1948,3005,0,19183,0,0,22446,299
8081,3/2/20 22:37,Regression run 7.159,PV panels 100,423,58900,0,0,2162,2055,1948,3005,0,19183,0,0,22446,29906
8082,3/2/20 22:38,Regression run 7.160,PV year 2002,423,58900,0,0,2162,2055,1948,3005,0,19183,0,0,22446,5116
8083,3/2/20 22:39,Regression run 7.161,PV year 2019,423,58900,0,0,2162,2055,1948,3005,0,19183,0,0,22446,5575
8084,3/2/20 22:40,Regression run 7.162,PV azimuth west,423,58900,0,0,2162,2055,1948,3005,0,19183,0,0,22446,4272
8085,3/2/20 22:41,Regression run 7.163,PV azimuth east,423,58900,0,0,2162,2055,1948,3005,0,19183,0,0,22446,4305
