building_id,date,address,comments,building_config_id,heating_electric,heating_natural_gas,heating_lpg,heating_fuel_oil,heating_cord_wood,heating_pellet_wood,cooling_electric,lighting_electric,large_appliance_electric,small_appliance_electric,hot_water_electric,hot_water_natural_gas,hot_water_lpg,hot_water_fuel_oil,hot_water_hot_water,generation_electric
9415,9/24/20 13:24,Regression run 8.26,Bedrooms 8,67562,443,61100,0,0,0,0,1940,2055,2693,3373,0,27123,0,0,35274,0
9416,9/24/20 13:26,Regression run 8.27,Floors 1,67573,534,74000,0,0,0,0,1499,2055,1948,3005,0,19183,0,0,22446,0
9417,9/24/20 13:28,Regression run 8.28,Floors 4,67584,506,69900,0,0,0,0,2094,2055,1948,3005,0,19183,0,0,22446,0
9418,9/24/20 13:31,Regression run 8.29,Ceiling height 6,67595,387,53400,0,0,0,0,1628,2055,1948,3005,0,19183,0,0,22446,0
9419,9/24/20 13:33,Regression run 8.30,Ceiling height 12,67606,640,88600,0,0,0,0,1995,2055,1948,3005,0,19183,0,0,22446,0
9420,9/24/20 13:36,Regression run 8.31,Floor area 500,67617,182,24900,0,0,0,0,1225,855,1948,1640,0,19183,0,0,22446,0
9421,9/24/20 13:38,Regression run 8.32,Floor area 6000,67628,875,121000,0,0,0,0,2862,5255,1948,6645,0,19183,0,0,22446,0
9422,9/24/20 13:41,Regression run 8.33,Orientation north east,67639,473,65500,0,0,0,0,1890,2055,1948,3005,0,19183,0,0,22446,0
9423,9/24/20 13:43,Regression run 8.34,Orientation east,67650,468,64800,0,0,0,0,1921,2055,1948,3005,0,19183,0,0,22446,0
9424,9/24/20 13:46,Regression run 8.35,Orientation south east,67661,471,65100,0,0,0,0,1900,2055,1948,3005,0,19183,0,0,22446,0
9425,9/24/20 13:48,Regression run 8.36,Orientation south,67672,463,64100,0,0,0,0,1771,2055,1948,3005,0,19183,0,0,22446,0
9426,9/24/20 13:50,Regression run 8.37,Orientation south west,67683,465,64300,0,0,0,0,1915,2055,1948,3005,0,19183,0,0,22446,0
9427,9/24/20 13:53,Regression run 8.38,Orientation west,67694,462,63700,0,0,0,0,1937,2055,1948,3005,0,19183,0,0,22446,0
9428,9/24/20 13:55,Regression run 8.39,Orientation north west,67705,471,65100,0,0,0,0,1907,2055,1948,3005,0,19183,0,0,22446,0
9429,9/24/20 13:58,Regression run 8.40,Blowerdoor 1,67716,243,35400,0,0,0,0,1576,2055,1948,3005,0,19183,0,0,22446,0
9430,9/24/20 14:00,Regression run 8.41,Blowerdoor 250,67727,269,37100,0,0,0,0,1615,2055,1948,3005,0,19183,0,0,22446,0
9431,9/24/20 14:03,Regression run 8.42,Blowerdoor 800,67738,301,41300,0,0,0,0,1641,2055,1948,3005,0,19183,0,0,22446,0
9432,9/24/20 14:05,Regression run 8.43,Blowerdoor 2500,67749,399,55000,0,0,0,0,1714,2055,1948,3005,0,19183,0,0,22446,0
9433,9/24/20 14:07,Regression run 8.44,Blowerdoor 800 sealed,67760,301,41300,0,0,0,0,1641,2055,1948,3005,0,19183,0,0,22446,0
9434,9/24/20 14:10,Regression run 8.45,No blowerdoor sealed,67770,415,57400,0,0,0,0,1725,2055,1948,3005,0,19183,0,0,22446,0
9435,9/24/20 14:12,Regression run 8.46,Walls all same,67780,468,64900,0,0,0,0,1759,2055,1948,3005,0,19183,0,0,22446,0
9436,9/24/20 14:15,Regression run 8.47,Windows all same,67791,468,64900,0,0,0,0,1759,2055,1948,3005,0,19183,0,0,22446,0
9437,9/24/20 14:17,Regression run 8.48,Roof area 250,67802,321,44100,0,0,0,0,1686,1255,1948,2095,0,19183,0,0,22446,0
9438,9/24/20 14:20,Regression run 8.49,Roof area 2000,67813,521,72200,0,0,0,0,1821,2055,1948,3005,0,19183,0,0,22446,0
9439,9/24/20 14:23,Regression run 8.50,Roof constructions rb and ps,67824,466,64300,0,0,0,0,1592,2055,1948,3005,0,19183,0,0,22446,0
9440,9/24/20 14:26,Regression run 8.51,Roof finishes wo and rc,67839,468,64800,0,0,0,0,1750,2055,1948,3005,0,19183,0,0,22446,0
9441,9/24/20 14:29,Regression run 8.52,Roof finishes lc and tg,67854,468,64800,0,0,0,0,1617,2055,1948,3005,0,19183,0,0,22446,0
9442,9/24/20 14:32,Regression run 8.53,Roof color white,67869,474,65600,0,0,0,0,1535,2055,1948,3005,0,19183,0,0,22446,0
9443,9/24/20 14:34,Regression run 8.54,Roof color light,67880,471,64900,0,0,0,0,1720,2055,1948,3005,0,19183,0,0,22446,0
9444,9/24/20 14:37,Regression run 8.55,Roof color medium,67891,468,64900,0,0,0,0,1759,2055,1948,3005,0,19183,0,0,22446,0
9445,9/24/20 14:39,Regression run 8.56,Roof color medium_dark,67902,467,64700,0,0,0,0,1784,2055,1948,3005,0,19183,0,0,22446,0
9446,9/24/20 14:42,Regression run 8.57,Roof color dark,67913,465,64200,0,0,0,0,1806,2055,1948,3005,0,19183,0,0,22446,0
9447,9/24/20 14:44,Regression run 8.58,Roof cool color 0,67925,481,66600,0,0,0,0,1435,2055,1948,3005,0,19183,0,0,22446,0
9448,9/24/20 14:47,Regression run 8.59,Roof cool color 1,67936,464,64100,0,0,0,0,1829,2055,1948,3005,0,19183,0,0,22446,0
9449,9/24/20 14:49,Regression run 8.60,Ceiling R0,67948,667,92100,0,0,0,0,2186,2055,1948,3005,0,19183,0,0,22446,0
9450,9/24/20 14:51,Regression run 8.61,Ceiling R60,67960,431,59600,0,0,0,0,1680,2055,1948,3005,0,19183,0,0,22446,0
9451,9/24/20 14:53,Regression run 8.62,Roof type conditioned attic,67967,642,84800,0,0,0,0,2377,2055,1948,3005,0,19183,0,0,22446,0
9452,9/24/20 14:55,Regression run 8.63,Roof type cathedral ceiling,67975,539,73700,0,0,0,0,2363,2055,1948,3005,0,19183,0,0,22446,0
9453,9/24/20 14:58,Regression run 8.64,Skylight scna and stna,67983,574,78500,0,0,0,0,3480,2055,1948,3005,0,19183,0,0,22446,0
9454,9/24/20 15:02,Regression run 8.65,Skylight dcaa and dtaa,68000,531,72700,0,0,0,0,3291,2055,1948,3005,0,19183,0,0,22446,0
9455,9/24/20 15:06,Regression run 8.66,Skylight dcab and dtab,68017,511,70000,0,0,0,0,3311,2055,1948,3005,0,19183,0,0,22446,0
9456,9/24/20 15:09,Regression run 8.67,Skylight dpeaab and dseab,68034,511,70100,0,0,0,0,3062,2055,1948,3005,0,19183,0,0,22446,0
9457,9/24/20 15:13,Regression run 8.68,Skylight scnw and stnw,68051,550,75400,0,0,0,0,3202,2055,1948,3005,0,19183,0,0,22446,0
9458,9/24/20 15:17,Regression run 8.69,Skylight dcaw and dtaw,68068,501,68600,0,0,0,0,3032,2055,1948,3005,0,19183,0,0,22446,0
9459,9/24/20 15:20,Regression run 8.70,Skylight dpeaw and dpeaaw,68085,488,66800,0,0,0,0,3034,2055,1948,3005,0,19183,0,0,22446,0
9460,9/24/20 15:24,Regression run 8.71,Skylight dseaw and dseaaw,68102,522,71800,0,0,0,0,2420,2055,1948,3005,0,19183,0,0,22446,0
9461,9/24/20 15:28,Regression run 8.72,Skylight dseaa and thmabw,68119,544,74900,0,0,0,0,2499,2055,1948,3005,0,19183,0,0,22446,0
9462,9/24/20 15:30,Regression run 8.73,Skylight u1,68136,504,69300,0,0,0,0,2588,2055,1948,3005,0,19183,0,0,22446,0
9463,9/24/20 15:33,Regression run 8.74,Skylight u0.1,68148,411,56500,0,0,0,0,2758,2055,1948,3005,0,19183,0,0,22446,0
9464,9/24/20 15:36,Regression run 8.75,Skylight shgc0.9,68160,413,56500,0,0,0,0,3543,2055,1948,3005,0,19183,0,0,22446,0
9465,9/24/20 15:38,Regression run 8.76,Skylight shgc0.1,68172,521,72000,0,0,0,0,1829,2055,1948,3005,0,19183,0,0,22446,0
9466,9/24/20 15:41,Regression run 8.77,Skylight solar screen,68184,553,76500,0,0,0,0,2155,2055,1948,3005,0,19183,0,0,22446,0
9467,9/24/20 15:43,Regression run 8.78,Roof2 cathedral ceiling,68196,473,65500,0,0,0,0,1784,2055,1948,3005,0,19183,0,0,22446,0
9468,9/24/20 15:47,Regression run 8.79,Roof2 vented attic,68208,468,64900,0,0,0,0,1759,2055,1948,3005,0,19183,0,0,22446,0
9469,9/24/20 15:49,Regression run 8.80,Roof2 conditioned attic,68223,518,71500,0,0,0,0,1835,2055,1948,3005,0,19183,0,0,22446,0
9470,9/24/20 15:52,Regression run 8.81,Floor area 250,68235,358,49200,0,0,0,0,1719,1255,1948,2095,0,19183,0,0,22446,0
9471,9/24/20 15:54,Regression run 8.82,Floor area 2000,68246,516,71400,0,0,0,0,1787,2055,1948,3005,0,19183,0,0,22446,0
9472,9/24/20 15:57,Regression run 8.83,Floor unconditioned basement,68257,522,72400,0,0,0,0,1932,2055,1948,3005,0,19183,0,0,22446,0
9473,9/24/20 16:00,Regression run 8.84,Floor conditioned basement,68272,374,52000,0,0,0,0,1704,2055,1948,3005,0,19183,0,0,22446,0
9474,9/24/20 16:04,Regression run 8.85,Floor vented crawl,68285,552,76400,0,0,0,0,2160,2055,1948,3005,0,19183,0,0,22446,0
9475,9/24/20 16:07,Regression run 8.86,Floor unvented crawl,68300,523,72300,0,0,0,0,2150,2055,1948,3005,0,19183,0,0,22446,0
9476,9/24/20 16:10,Regression run 8.87,Floor slab insulated,68317,442,61100,0,0,0,0,1895,2055,1948,3005,0,19183,0,0,22446,0
9477,9/24/20 16:12,Regression run 8.88,Floor insulated 38,68328,456,63000,0,0,0,0,2204,2055,1948,3005,0,19183,0,0,22446,0
9478,9/24/20 16:14,Regression run 8.89,Basement wall insulated 11,68339,306,42100,0,0,0,0,1769,2055,1948,3005,0,19183,0,0,22446,0
9479,9/24/20 16:18,Regression run 8.90,Floor2 unconditioned basement,68350,487,67400,0,0,0,0,1844,2055,1948,3005,0,19183,0,0,22446,0
9480,9/24/20 16:21,Regression run 8.91,Floor2 conditioned basement,68365,446,62000,0,0,0,0,1793,2055,1948,3005,0,19183,0,0,22446,0
9481,9/24/20 16:24,Regression run 8.92,Floor2 vented crawl,68378,499,69000,0,0,0,0,1930,2055,1948,3005,0,19183,0,0,22446,0
9482,9/24/20 16:27,Regression run 8.93,Floor2 unvented crawl,68393,489,67700,0,0,0,0,1930,2055,1948,3005,0,19183,0,0,22446,0
9483,9/24/20 16:30,Regression run 8.94,Wall exterior finishes,68410,463,64000,0,0,0,0,1753,2055,1948,3005,0,19183,0,0,22446,0
9484,9/24/20 16:32,Regression run 8.95,Wall R-0,68421,733,101100,0,0,0,0,2460,2055,1948,3005,0,19183,0,0,22446,0
9485,9/24/20 16:35,Regression run 8.96,Wall R-21,68433,423,58500,0,0,0,0,1642,2055,1948,3005,0,19183,0,0,22446,0
9486,9/24/20 16:38,Regression run 8.97,Wall constructions ps ov br cb,68444,478,66100,0,0,0,0,1812,2055,1948,3005,0,19183,0,0,22446,0
9487,9/24/20 16:40,Regression run 8.98,Wall construction sb,68456,345,47700,0,0,0,0,1447,2055,1948,3005,0,19183,0,0,22446,0
9488,9/24/20 16:42,Regression run 8.99,Window area 0,68467,482,66700,0,0,0,0,1048,2055,1948,3005,0,19183,0,0,22446,0
9489,9/24/20 16:45,Regression run 8.100,Window area low,68478,477,66100,0,0,0,0,1293,2055,1948,3005,0,19183,0,0,22446,0
9490,9/24/20 16:47,Regression run 8.101,Window area high,68489,680,92700,0,0,0,0,6010,2055,1948,3005,0,19183,0,0,22446,0
9491,9/24/20 16:50,Regression run 8.102,Window scna stna dcaa dtaa,68500,532,73700,0,0,0,0,1854,2055,1948,3005,0,19183,0,0,22446,0
9492,9/24/20 16:52,Regression run 8.103,Window dcab dtab dpeaab dseab,68511,474,65500,0,0,0,0,1766,2055,1948,3005,0,19183,0,0,22446,0
9493,9/24/20 16:55,Regression run 8.104,Window scnw stnw dcaw dtaw,68522,504,69800,0,0,0,0,1733,2055,1948,3005,0,19183,0,0,22446,0
9494,9/24/20 16:57,Regression run 8.105,Window dpeaw dpeaaw dseaw dseaaw,68533,467,64700,0,0,0,0,1600,2055,1948,3005,0,19183,0,0,22446,0
9495,9/24/20 16:59,Regression run 8.106,Window dseaa and thmabw,68544,503,69700,0,0,0,0,1463,2055,1948,3005,0,19183,0,0,22446,0
9496,9/24/20 17:02,Regression run 8.107,Window u1,68555,549,75900,0,0,0,0,1637,2055,1948,3005,0,19183,0,0,22446,0
9497,9/24/20 17:04,Regression run 8.108,Window u0.1,68566,397,54900,0,0,0,0,1744,2055,1948,3005,0,19183,0,0,22446,0
9498,9/24/20 17:07,Regression run 8.109,Window shgc0.9,68577,413,56900,0,0,0,0,2249,2055,1948,3005,0,19183,0,0,22446,0
9499,9/24/20 17:09,Regression run 8.110,Window shgc0.1,68588,550,76200,0,0,0,0,1102,2055,1948,3005,0,19183,0,0,22446,0
9500,9/24/20 17:12,Regression run 8.111,Window solar screen,68599,468,64900,0,0,0,0,1759,2055,1948,3005,0,19183,0,0,22446,0
9501,9/24/20 17:14,Regression run 8.112,HVAC heat pump,68610,8843,0,0,0,0,0,2343,2055,1948,3005,0,19183,0,0,22446,0
9502,9/24/20 17:15,Regression run 8.113,HVAC heat pump year 1972,68620,8346,0,0,0,0,0,2345,2055,1948,3005,0,19183,0,0,22446,0
9503,9/24/20 17:16,Regression run 8.114,HVAC gchp,68630,5633,0,0,0,0,0,1702,2055,1948,3005,0,19183,0,0,22446,0
9504,9/24/20 17:18,Regression run 8.115,HVAC mini_split,68639,3177,0,0,0,0,0,451,2055,1948,3005,0,19183,0,0,22446,0
9505,9/24/20 17:19,Regression run 8.116,HVAC heat pump cooling only,68648,0,0,0,0,0,0,2351,2055,1948,3005,0,19183,0,0,22446,0
9506,9/24/20 17:21,Regression run 8.117,HVAC heat pump heating only,68658,8979,0,0,0,0,0,0,2055,1948,3005,0,19183,0,0,22446,0
9507,9/24/20 17:22,Regression run 8.118,Heating wall furnace,68668,354,63500,0,0,0,0,1732,2055,1948,3005,0,19183,0,0,22446,0
9508,9/24/20 17:24,Regression run 8.119,Heating wall furnace year 1972,68678,354,69600,0,0,0,0,1732,2055,1948,3005,0,19183,0,0,22446,0
9509,9/24/20 17:26,Regression run 8.120,Heating boiler,68688,278,58300,0,0,0,0,1854,2055,1948,3005,0,19183,0,0,22446,0
9510,9/24/20 17:29,Regression run 8.121,Heating boiler year 1972,68699,278,64500,0,0,0,0,1854,2055,1948,3005,0,19183,0,0,22446,0
9511,9/24/20 17:30,Regression run 8.122,Heating electric boiler,68710,12544,0,0,0,0,0,1854,2055,1948,3005,0,19183,0,0,22446,0
9512,9/24/20 17:32,Regression run 8.123,Heating baseboard,68720,11920,0,0,0,0,0,1732,2055,1948,3005,0,19183,0,0,22446,0
9513,9/24/20 17:34,Regression run 8.124,Heating none,68731,0,0,0,0,0,0,1729,2055,1948,3005,0,19183,0,0,22446,0
9514,9/24/20 17:35,Regression run 8.125,Heating wood stove pellet,68741,354,0,0,0,0,49900,1732,2055,1948,3005,0,19183,0,0,22446,0
9515,9/24/20 17:36,Regression run 8.126,Heating wood stove cord,68751,354,0,0,0,69000,0,1732,2055,1948,3005,0,19183,0,0,22446,0
9516,9/24/20 17:39,Regression run 8.127,Heating fuel electric,68761,15760,0,0,0,0,0,1759,2055,1948,3005,0,19183,0,0,22446,0
9517,9/24/20 17:40,Regression run 8.128,Heating fuel lpg,68772,468,0,83300,0,0,0,1759,2055,1948,3005,0,19183,0,0,22446,0
9518,9/24/20 17:42,Regression run 8.129,Heating fuel fuel oil,68783,468,0,0,83300,0,0,1759,2055,1948,3005,0,19183,0,0,22446,0
9519,9/24/20 17:45,Regression run 8.130,Heating furnace year 1972,68794,468,75100,0,0,0,0,1759,2055,1948,3005,0,19183,0,0,22446,0
9520,9/24/20 17:47,Regression run 8.131,Heating furnace year 2020,68805,468,61100,0,0,0,0,1759,2055,1948,3005,0,19183,0,0,22446,0
9521,9/24/20 17:48,Regression run 8.132,Heating furnace north,68816,537,104500,0,0,0,0,1231,2055,1948,3005,0,19849,0,0,22636,0
9522,9/24/20 17:51,Regression run 8.133,Heating furnace south,68827,22,4300,0,0,0,0,6576,2055,1948,3005,0,11858,0,0,19300,0
9523,9/24/20 17:52,Regression run 8.134,Heating condensing furnace,68838,351,54500,0,0,0,0,1699,2055,1948,3005,0,19183,0,0,22446,0
9524,9/24/20 17:53,Regression run 8.135,Cooling packaged DX,68849,468,64900,0,0,0,0,1370,2055,1948,3005,0,19183,0,0,22446,0
9525,9/24/20 17:55,Regression run 8.136,Cooling packaged DX year 1972,68860,468,64900,0,0,0,0,1504,2055,1948,3005,0,19183,0,0,22446,0
9526,9/24/20 17:56,Regression run 8.137,Cooling dec,68871,377,50800,0,0,0,0,787,2055,1948,3005,0,19183,0,0,22446,0
9527,9/24/20 17:58,Regression run 8.138,Cooling mini split,68881,468,64900,0,0,0,0,630,2055,1948,3005,0,19183,0,0,22446,0
9528,9/24/20 17:59,Regression run 8.139,Cooling none,68891,468,64900,0,0,0,0,0,2055,1948,3005,0,19183,0,0,22446,0
9529,9/24/20 18:02,Regression run 8.140,Cooling year 1972,68901,468,64900,0,0,0,0,2875,2055,1948,3005,0,19183,0,0,22446,0
9530,9/24/20 18:04,Regression run 8.141,Cooling year 2020,68912,468,64900,0,0,0,0,1665,2055,1948,3005,0,19183,0,0,22446,0
9531,9/24/20 18:06,Regression run 8.142,Cooling 20 SEER,68923,468,64900,0,0,0,0,1226,2055,1948,3005,0,19183,0,0,22446,0
9532,9/24/20 18:09,Regression run 8.143,Duct location conditioned space,68933,324,44500,0,0,0,0,1392,2055,1948,3005,0,19183,0,0,22446,0
9533,9/24/20 18:12,Regression run 8.144,Duct location unconditioned basement,68944,455,62800,0,0,0,0,1643,2055,1948,3005,0,19183,0,0,22446,0
9534,9/24/20 18:16,Regression run 8.145,Duct location unvented crawlspace,68959,454,62800,0,0,0,0,1793,2055,1948,3005,0,19183,0,0,22446,0
9535,9/24/20 18:19,Regression run 8.146,Duct location vented crawlspace,68976,511,70700,0,0,0,0,1853,2055,1948,3005,0,19183,0,0,22446,0
9536,9/24/20 18:22,Regression run 8.147,Duct multiple,68991,510,70600,0,0,0,0,1853,2055,1948,3005,0,19183,0,0,22446,0
9537,9/24/20 18:25,Regression run 8.148,Duct uninsulated and unsealed,69007,704,96700,0,0,0,0,2456,2055,1948,3005,0,19183,0,0,22446,0
9538,9/24/20 18:27,Regression run 8.149,Orphan duct,69020,11906,0,0,0,0,0,0,2055,1948,3005,0,19183,0,0,22446,0
9539,9/24/20 18:30,Regression run 8.150,HVAC2,69030,2981,45430,0,0,0,0,1935,2055,1948,3005,0,19183,0,0,22446,0
9540,9/24/20 18:31,Regression run 8.151,DHW indirect,69042,407,77300,0,0,0,0,2007,2055,1948,3005,0,0,0,0,22446,0
9541,9/24/20 18:32,Regression run 8.152,DHW tankless coil,69052,407,77300,0,0,0,0,2007,2055,1948,3005,0,0,0,0,22446,0
9542,9/24/20 18:33,Regression run 8.153,DHW heat pump,69062,468,64900,0,0,0,0,1759,2055,1948,3005,1561,0,0,0,22446,0
9543,9/24/20 18:35,Regression run 8.154,DHW tankless,69072,468,64900,0,0,0,0,1759,2055,1948,3005,0,14260,0,0,22446,0
9544,9/24/20 18:38,Regression run 8.155,DHW fuel electric,69082,468,64900,0,0,0,0,1759,2055,1948,3005,4197,0,0,0,22446,0
9545,9/24/20 18:40,Regression run 8.156,DHW fuel lpg,69093,468,64900,0,0,0,0,1759,2055,1948,3005,0,0,23993,0,22446,0
9546,9/24/20 18:43,Regression run 8.157,DHW fuel fuel oil,69104,468,64900,0,0,0,0,1759,2055,1948,3005,0,0,0,23890,22446,0
9547,9/24/20 18:44,Regression run 8.158,DHW year 1972,69114,468,64900,0,0,0,0,1759,2055,1948,3005,0,25835,0,0,22446,0
9548,9/24/20 18:46,Regression run 8.159,DHW year 2020,69125,468,64900,0,0,0,0,1759,2055,1948,3005,0,21369,0,0,22446,0
9549,9/24/20 18:48,Regression run 8.160,DHW UEF,69136,468,64900,0,0,0,0,1759,2055,1948,3005,0,18594,0,0,22446,0
9550,9/24/20 18:51,Regression run 8.161,DHW condensing,69147,468,64900,0,0,0,0,1759,2055,1948,3005,0,10817,0,0,22446,0
9551,9/24/20 18:53,Regression run 8.162,Multiple boiler indirect,69157,487,73110,0,0,0,0,1403,2055,1948,3005,0,0,0,0,22446,0
9552,9/24/20 18:55,Regression run 8.163,Multiple system indirect,69167,439,77950,0,0,0,0,1413,2055,1948,3005,0,0,0,0,22446,0
9553,9/24/20 18:58,Regression run 8.164,PV base,69177,468,64900,0,0,0,0,1759,2055,1948,3005,0,19183,0,0,22446,5327
9554,9/24/20 19:00,Regression run 8.165,PV kw 1,69188,468,64900,0,0,0,0,1759,2055,1948,3005,0,19183,0,0,22446,1332
9555,9/24/20 19:03,Regression run 8.166,PV kw 10,69199,468,64900,0,0,0,0,1759,2055,1948,3005,0,19183,0,0,22446,13318
9556,9/24/20 19:04,Regression run 8.167,PV panels 5,69210,468,64900,0,0,0,0,1759,2055,1948,3005,0,19183,0,0,22446,1591
9557,9/24/20 19:07,Regression run 8.168,PV panels 20,69221,468,64900,0,0,0,0,1759,2055,1948,3005,0,19183,0,0,22446,6366
9558,9/24/20 19:08,Regression run 8.169,PV year 2003,69232,468,64900,0,0,0,0,1759,2055,1948,3005,0,19183,0,0,22446,5142
9559,9/24/20 19:10,Regression run 8.170,PV year 2020,69243,468,64900,0,0,0,0,1759,2055,1948,3005,0,19183,0,0,22446,5603
9560,9/24/20 19:13,Regression run 8.171,PV azimuth west,69254,468,64900,0,0,0,0,1759,2055,1948,3005,0,19183,0,0,22446,4294
9561,9/24/20 19:15,Regression run 8.172,PV azimuth east,69265,468,64900,0,0,0,0,1759,2055,1948,3005,0,19183,0,0,22446,4327
